	Opt.	CR	FP
X^0	0	0	0
X^1	0	0	0
X^2	0	0	0

X^0	2	127	126
X^1	0	136	136
X^2	0	129	129

X^0	1	6	5
X^1	1	5	3
X^2	0	3	2

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	1	1	1
X^1	0	0	0
X^2	1	1	1

X^0	4	30	26
X^1	2	20	18
X^2	3	14	14

X^0	1	3	1
X^1	3	5	3
X^2	0	0	0

X^0	1	9	7
X^1	0	5	2
X^2	0	0	0

X^0	0	0	0
X^1	0	0	0
X^2	5	5	5

X^0	1	2	1
X^1	2	5	2
X^2	0	2	0

X^0	0	0	0
X^1	1	1	1
X^2	0	0	0

X^0	1	1	1
X^1	0	0	0
X^2	3	6	4

X^0	0	6	4
X^1	0	3	3
X^2	0	0	0

X^0	3	3	3
X^1	2	2	2
X^2	3	3	3

X^0	10	10	10
X^1	2	2	2
X^2	0	0	0

X^0	4	7	4
X^1	4	4	4
X^2	0	4	0

X^0	10	10	10
X^1	1	8	1
X^2	0	0	0

X^0	1	1	1
X^1	4	4	4
X^2	0	0	0

X^0	4	4	4
X^1	3	3	3
X^2	4	4	4

X^0	5	5	5
X^1	1	1	1
X^2	5	5	5

X^0	5	5	5
X^1	5	5	5
X^2	5	5	5

X^0	1	24	23
X^1	1	26	25
X^2	0	20	19

X^0	3	3	3
X^1	3	4	3
X^2	3	3	3

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	7	7	7
X^1	2	2	2
X^2	2	2	2

X^0	2	28	25
X^1	0	18	16
X^2	1	26	24

X^0	4	4	4
X^1	4	4	4
X^2	0	0	0

X^0	2	2	2
X^1	2	2	2
X^2	4	4	4

X^0	1	2	1
X^1	3	5	4
X^2	0	2	2

X^0	1	1	1
X^1	1	1	1
X^2	0	2	1

X^0	2	3	2
X^1	2	2	2
X^2	0	0	0

X^0	2	2	2
X^1	1	1	1
X^2	2	2	2

X^0	2	7	2
X^1	0	5	0
X^2	0	3	0

X^0	3	3	3
X^1	1	1	1
X^2	0	0	0

X^0	1	1	1
X^1	0	0	0
X^2	0	0	0

X^0	3	3	3
X^1	4	4	4
X^2	0	0	0

X^0	1	4	1
X^1	1	1	1
X^2	0	2	0

X^0	1	1	1
X^1	2	2	2
X^2	0	0	0

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0

X^0	1	1	1
X^1	1	1	1
X^2	3	3	3

X^0	1	15	12
X^1	2	9	8
X^2	1	1	1

X^0	1	2	1
X^1	1	2	1
X^2	1	1	1

X^0	1	8	7
X^1	1	7	6
X^2	2	5	3

X^0	3	27	19
X^1	0	26	25
X^2	1	14	13

X^0	2	7	4
X^1	1	4	1
X^2	1	1	1

X^0	4	5	4
X^1	3	4	3
X^2	0	1	1

X^0	1	20	11
X^1	4	22	14
X^2	4	16	8

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1

X^0	3	3	3
X^1	3	3	3
X^2	0	0	0

X^0	1	1	1
X^1	2	2	2
X^2	4	4	4

X^0	1	1	1
X^1	1	1	1
X^2	3	3	3

X^0	2	2	2
X^1	0	1	0
X^2	0	0	0

X^0	1	4	1
X^1	1	3	1
X^2	1	1	1

X^0	4	14	10
X^1	1	11	7
X^2	2	8	5

X^0	0	0	0
X^1	0	0	0
X^2	1	1	1

X^0	2	2	2
X^1	1	1	1
X^2	0	0	0

X^0	0	0	0
X^1	1	1	1
X^2	0	0	0

X^0	2	3	2
X^1	2	3	2
X^2	1	2	1

X^0	2	7	3
X^1	2	7	5
X^2	2	3	2

X^0	1	8	5
X^1	1	8	3
X^2	1	6	3

X^0	1	1	1
X^1	1	1	1
X^2	3	3	3

X^0	3	15	12
X^1	3	7	3
X^2	1	12	7

X^0	4	4	4
X^1	2	2	2
X^2	2	2	2

X^0	2	4	3
X^1	1	13	12
X^2	1	11	10

X^0	6	10	6
X^1	6	6	6
X^2	0	4	3

X^0	0	0	0
X^1	3	3	3
X^2	0	0	0

X^0	5	5	5
X^1	5	5	5
X^2	0	0	0

X^0	2	2	2
X^1	2	2	2
X^2	3	4	3

X^0	1	1	1
X^1	1	1	1
X^2	2	2	2

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	3	3	3
X^1	1	1	1
X^2	1	1	1

X^0	3	5	5
X^1	0	3	2
X^2	0	2	0

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0

X^0	2	2	2
X^1	2	2	2
X^2	1	1	1

X^0	1	10	2
X^1	0	9	2
X^2	0	3	0

X^0	1	1	1
X^1	3	3	3
X^2	1	1	1

X^0	3	3	3
X^1	2	2	2
X^2	4	4	4

X^0	2	6	3
X^1	1	1	1
X^2	1	1	1

X^0	2	2	2
X^1	0	0	0
X^2	1	1	1

X^0	1	8	2
X^1	0	15	13
X^2	4	12	10

X^0	2	2	2
X^1	2	2	2
X^2	0	0	0

X^0	0	0	0
X^1	1	1	1
X^2	0	0	0

X^0	1	1	1
X^1	0	1	0
X^2	2	2	2

X^0	4	4	4
X^1	2	2	2
X^2	2	2	2

X^0	2	2	2
X^1	0	1	0
X^2	0	0	0

X^0	1	14	7
X^1	3	15	15
X^2	1	5	5

X^0	2	13	9
X^1	1	14	8
X^2	1	10	6

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1

X^0	1	8	7
X^1	0	7	6
X^2	0	2	0

X^0	0	0	0
X^1	0	0	0
X^2	1	1	1

X^0	0	0	0
X^1	0	0	0
X^2	3	3	3

X^0	1	1	1
X^1	2	2	2
X^2	2	6	4

X^0	5	10	8
X^1	1	8	7
X^2	0	6	5

X^0	2	14	13
X^1	1	1	1
X^2	0	0	0

X^0	3	3	3
X^1	0	0	0
X^2	3	3	3

X^0	2	13	9
X^1	5	16	13
X^2	2	9	6

X^0	5	12	10
X^1	1	7	6
X^2	2	5	3

X^0	5	5	5
X^1	1	2	1
X^2	3	3	3

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1

X^0	2	25	23
X^1	3	28	26
X^2	1	23	21

X^0	2	6	2
X^1	2	3	2
X^2	7	12	9

X^0	1	7	4
X^1	1	5	3
X^2	1	3	1

X^0	2	2	2
X^1	2	2	2
X^2	0	0	0

X^0	5	5	5
X^1	5	5	5
X^2	3	3	3

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0

X^0	1	11	3
X^1	0	3	0
X^2	0	0	0

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0

X^0	5	5	5
X^1	2	2	2
X^2	0	0	0

X^0	4	4	4
X^1	4	4	4
X^2	2	2	2

X^0	0	14	4
X^1	0	7	2
X^2	0	0	0

X^0	4	4	4
X^1	1	1	1
X^2	0	0	0

X^0	1	5	4
X^1	1	5	2
X^2	2	7	6

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1

X^0	2	3	2
X^1	4	6	4
X^2	0	4	0

X^0	3	6	3
X^1	3	3	3
X^2	3	3	3

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	4	4	4
X^1	2	2	2
X^2	0	0	0

X^0	0	5	4
X^1	1	6	6
X^2	2	6	5

X^0	0	0	0
X^1	3	3	3
X^2	0	0	0

X^0	1	1	1
X^1	1	2	1
X^2	1	1	1

X^0	1	1	1
X^1	1	1	1
X^2	7	7	7

X^0	1	342	334
X^1	1	342	342
X^2	0	374	373

X^0	4	4	4
X^1	1	4	1
X^2	0	3	0

X^0	1	1	1
X^1	0	0	0
X^2	2	7	6

X^0	1	1	1
X^1	0	0	0
X^2	0	0	0

X^0	5	7	5
X^1	1	2	1
X^2	0	0	0

X^0	0	0	0
X^1	3	3	3
X^2	1	1	1

X^0	1	5	1
X^1	4	7	4
X^2	0	6	1

X^0	1	1	1
X^1	1	1	1
X^2	1	2	1

X^0	8	8	8
X^1	1	1	1
X^2	0	0	0

X^0	4	11	6
X^1	4	4	4
X^2	4	4	4

X^0	1	2	1
X^1	1	2	1
X^2	1	1	1

X^0	3	4	3
X^1	2	2	2
X^2	0	2	0

X^0	1	1	1
X^1	3	3	3
X^2	1	1	1

X^0	1	1	1
X^1	1	1	1
X^2	3	4	3

X^0	2	2	2
X^1	1	1	1
X^2	3	3	3

X^0	3	3	3
X^1	2	2	2
X^2	1	1	1

X^0	1	1	1
X^1	0	0	0
X^2	2	2	2

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	5	5	5
X^1	1	2	1
X^2	1	1	1

X^0	1	3	1
X^1	1	1	1
X^2	0	0	0

X^0	3	3	3
X^1	4	4	4
X^2	0	0	0

X^0	1	162	158
X^1	3	166	165
X^2	0	81	80

X^0	2	2	2
X^1	2	2	2
X^2	0	0	0

X^0	0	2	1
X^1	1	1	1
X^2	0	0	0

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1

X^0	0	0	0
X^1	0	0	0
X^2	0	7	7

X^0	2	2	2
X^1	2	2	2
X^2	2	2	2

X^0	1	1	1
X^1	1	1	1
X^2	2	2	2

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0

X^0	2	2	2
X^1	2	2	2
X^2	0	3	0

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1

X^0	2	2	2
X^1	2	2	2
X^2	0	0	0

X^0	2	4	2
X^1	0	4	0
X^2	1	2	1

X^0	2	7	4
X^1	2	7	5
X^2	2	2	2

X^0	1	20	10
X^1	2	21	16
X^2	4	14	12

X^0	2	3	2
X^1	2	2	2
X^2	0	0	0

X^0	5	5	5
X^1	5	5	5
X^2	0	0	0

X^0	2	2	2
X^1	4	4	4
X^2	1	1	1

X^0	2	17	13
X^1	0	15	9
X^2	0	9	4

X^0	3	9	6
X^1	0	5	2
X^2	0	0	0

X^0	2	3	2
X^1	3	4	3
X^2	0	4	1

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0

X^0	2	44	42
X^1	1	43	42
X^2	1	23	16

X^0	2	2	2
X^1	2	2	2
X^2	2	3	2

X^0	2	6	6
X^1	2	4	2
X^2	0	1	0

X^0	8	14	8
X^1	5	21	13
X^2	0	16	8

X^0	0	1	0
X^1	0	2	0
X^2	0	0	0

X^0	2	2	2
X^1	0	0	0
X^2	2	2	2

X^0	1	1	1
X^1	3	3	3
X^2	0	0	0

X^0	1	3	1
X^1	1	5	3
X^2	1	3	1

X^0	1	4	1
X^1	4	4	4
X^2	1	1	1

X^0	2	31	29
X^1	3	35	33
X^2	0	17	11

X^0	1	1	1
X^1	0	0	0
X^2	0	2	1

X^0	1	1	1
X^1	2	2	2
X^2	0	0	0

X^0	5	5	5
X^1	0	0	0
X^2	2	2	2

X^0	2	6	2
X^1	0	2	0
X^2	6	8	6

X^0	3	3	3
X^1	3	3	3
X^2	6	6	6

X^0	0	0	0
X^1	1	1	1
X^2	0	0	0

X^0	4	84	80
X^1	4	86	84
X^2	2	44	41

X^0	3	3	3
X^1	6	6	6
X^2	2	2	2

X^0	1	4	3
X^1	0	2	0
X^2	0	1	0

X^0	3	3	3
X^1	2	2	2
X^2	0	0	0

X^0	3	7011	3897
X^1	1	7009	400
X^2	1	3505	400

X^0	0	4	1
X^1	0	4	4
X^2	1	3	1

X^0	3	3	3
X^1	2	4	3
X^2	4	4	4

X^0	5	5	5
X^1	1	1	1
X^2	1	1	1

X^0	1	1	1
X^1	1	1	1
X^2	0	1	0

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0

X^0	3	3	3
X^1	1	1	1
X^2	0	0	0

X^0	1	1	1
X^1	2	2	2
X^2	1	1	1

X^0	5	7	5
X^1	5	6	5
X^2	5	5	5

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	0	17	16
X^1	0	18	15
X^2	4	19	18

X^0	1	10	6
X^1	1	10	4
X^2	0	10	4

X^0	2	2	2
X^1	1	1	1
X^2	1	1	1

X^0	1	12	12
X^1	0	14	13
X^2	0	12	11

X^0	1	24	23
X^1	1	61	59
X^2	1	38	34

X^0	4	10	6
X^1	0	5	0
X^2	0	3	0

X^0	1	1	1
X^1	2	2	2
X^2	1	1	1

X^0	3	13	8
X^1	0	10	8
X^2	0	4	0

X^0	4	4	4
X^1	4	4	4
X^2	0	0	0

X^0	3	17	13
X^1	3	7	4
X^2	6	21	18

X^0	3	3	3
X^1	3	3	3
X^2	1	6	3

X^0	3	2328	2325
X^1	3	2390	400
X^2	4	2346	400

X^0	6	6	6
X^1	1	1	1
X^2	1	1	1

X^0	4	6	4
X^1	2	2	2
X^2	2	2	2

X^0	4	7	5
X^1	2	2	2
X^2	0	0	0

X^0	1	1	1
X^1	0	0	0
X^2	0	0	0

X^0	2	28	25
X^1	0	24	21
X^2	0	12	8

X^0	2	56	49
X^1	2	46	41
X^2	2	21	18

X^0	1	8	8
X^1	0	10	10
X^2	2	7	7

X^0	0	10	6
X^1	0	9	8
X^2	0	2	0

X^0	2	2	2
X^1	0	0	0
X^2	0	0	0

X^0	2	2	2
X^1	0	0	0
X^2	1	1	1

X^0	2	2	2
X^1	1	1	1
X^2	2	2	2

X^0	2	2	2
X^1	3	3	3
X^2	1	1	1

X^0	2	5	2
X^1	2	7	4
X^2	0	5	1

X^0	0	0	0
X^1	1	1	1
X^2	0	0	0

X^0	5	10	9
X^1	0	2	0
X^2	1	1	1

X^0	1	3	1
X^1	0	2	0
X^2	1	2	1

X^0	3	3	3
X^1	1	1	1
X^2	0	0	0

X^0	2	72	65
X^1	2	67	60
X^2	0	72	65

X^0	3	3	3
X^1	0	0	0
X^2	0	0	0

X^0	1	3	1
X^1	0	1	0
X^2	0	0	0

X^0	1	1	1
X^1	2	2	2
X^2	0	0	0

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	3	3	3
X^1	3	3	3
X^2	0	0	0

X^0	2	2	2
X^1	0	1	0
X^2	7	7	7

X^0	1	24	23
X^1	1	22	17
X^2	2	26	24

X^0	0	0	0
X^1	2	2	2
X^2	1	1	1

X^0	1	1	1
X^1	0	0	0
X^2	2	2	2

X^0	1	1	1
X^1	0	0	0
X^2	2	2	2

X^0	2	2	2
X^1	2	3	2
X^2	2	2	2

X^0	4	4	4
X^1	1	1	1
X^2	0	0	0

X^0	1	1	1
X^1	1	1	1
X^2	3	3	3

X^0	2	2	2
X^1	1	9	7
X^2	1	1	1

X^0	1	7	4
X^1	1	4	1
X^2	1	1	1

X^0	1	9	6
X^1	1	5	2
X^2	0	9	1

X^0	4	12	6
X^1	2	8	8
X^2	3	10	9

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0

X^0	0	0	0
X^1	1	1	1
X^2	0	0	0

X^0	2	2	2
X^1	2	2	2
X^2	0	0	0

X^0	2	16	14
X^1	2	22	20
X^2	1	15	13

X^0	5	5	5
X^1	1	1	1
X^2	0	0	0

X^0	3	9	8
X^1	3	9	8
X^2	0	9	7

X^0	3	3	3
X^1	3	3	3
X^2	3	3	3

X^0	1	1	1
X^1	0	0	0
X^2	2	18	16

X^0	1	176	174
X^1	0	174	174
X^2	10	97	93

X^0	0	8	3
X^1	12	13	12
X^2	0	0	0

X^0	2	4	2
X^1	0	2	0
X^2	3	5	3

X^0	3	3	3
X^1	3	3	3
X^2	3	3	3

X^0	2	2	2
X^1	1	1	1
X^2	2	2	2

X^0	2	2	2
X^1	0	0	0
X^2	2	2	2

X^0	2	6	3
X^1	1	2	1
X^2	1	3	1

X^0	4	53	45
X^1	0	49	47
X^2	0	24	22

X^0	4	4	4
X^1	1	1	1
X^2	0	0	0

X^0	1	1	1
X^1	0	0	0
X^2	0	0	0

X^0	2	25	22
X^1	2	26	22
X^2	2	20	18

X^0	3	3	3
X^1	5	5	5
X^2	0	0	0

X^0	0	6	1
X^1	0	6	1
X^2	0	3	0

X^0	4	5	4
X^1	2	2	2
X^2	1	1	1

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0

X^0	4	4	4
X^1	3	3	3
X^2	1	1	1

X^0	2	8	3
X^1	2	8	4
X^2	0	5	0

X^0	2	7	2
X^1	2	7	3
X^2	0	8	5

X^0	1	19	14
X^1	0	17	12
X^2	1	14	9

X^0	0	0	0
X^1	1	1	1
X^2	2	2	2

X^0	2	7	5
X^1	2	10	7
X^2	0	9	6

X^0	1	1	1
X^1	0	0	0
X^2	1	7	6

X^0	2	3	2
X^1	1	1	1
X^2	1	1	1

X^0	4	4	4
X^1	0	0	0
X^2	0	0	0

X^0	2	2	2
X^1	-1	2	0
X^2	2	2	2

X^0	2	2	2
X^1	1	1	1
X^2	0	0	0

X^0	3	3	3
X^1	3	3	3
X^2	1	1	1

X^0	1	2	1
X^1	0	4	2
X^2	0	2	0

X^0	1	1	1
X^1	0	0	0
X^2	1	5	3

X^0	2	6	2
X^1	0	3	0
X^2	2	2	2

X^0	4	6	4
X^1	0	0	0
X^2	0	0	0

X^0	1	1	1
X^1	3	3	3
X^2	0	0	0

X^0	1	2	1
X^1	1	2	1
X^2	0	0	0

X^0	0	12	12
X^1	0	21	20
X^2	0	10	10

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	2	2	2
X^1	2	2	2
X^2	0	0	0

X^0	0	17	8
X^1	0	17	7
X^2	0	12	5

X^0	0	24	17
X^1	0	24	20
X^2	0	24	18

X^0	2	5	2
X^1	3	6	3
X^2	0	0	0

X^0	4	9	7
X^1	3	6	3
X^2	1	3	1

X^0	1	2	1
X^1	1	1	1
X^2	1	1	1

X^0	3	3	3
X^1	0	0	0
X^2	0	1	0

X^0	5	5	5
X^1	0	0	0
X^2	1	1	1

X^0	3	8	4
X^1	3	8	4
X^2	1	10	6

X^0	2	2	2
X^1	2	2	2
X^2	2	2	2

X^0	2	2	2
X^1	0	0	0
X^2	0	0	0

X^0	3	3	3
X^1	3	3	3
X^2	5	16	15

X^0	1	8	3
X^1	0	7	5
X^2	1	5	4

X^0	1	6	3
X^1	0	3	0
X^2	0	1	0

X^0	2	2	2
X^1	0	0	0
X^2	2	2	2

X^0	1	10	8
X^1	2	18	17
X^2	0	7	6

X^0	0	0	0
X^1	2	2	2
X^2	2	2	2

X^0	2	3	2
X^1	1	2	1
X^2	0	0	0

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	4	7	4
X^1	2	7	2
X^2	8	10	8

X^0	2	2	2
X^1	2	2	2
X^2	0	1	0

X^0	2	2	2
X^1	2	2	2
X^2	4	4	4

X^0	1	1	1
X^1	2	3	2
X^2	0	0	0

X^0	3	3	3
X^1	5	5	5
X^2	1	1	1

X^0	1	4	1
X^1	1	1	1
X^2	1	1	1

X^0	1	20	16
X^1	0	24	23
X^2	1	15	14

X^0	1	1	1
X^1	0	0	0
X^2	0	0	0

X^0	2	7	3
X^1	2	6	2
X^2	1	4	1

X^0	2	2	2
X^1	1	1	1
X^2	0	0	0

X^0	1	5	2
X^1	0	6	3
X^2	0	4	1

X^0	1	1	1
X^1	1	1	1
X^2	3	4	3

X^0	3	6	3
X^1	3	3	3
X^2	1	4	3

X^0	7	7	7
X^1	1	1	1
X^2	2	10	2

X^0	2	6	5
X^1	3	7	3
X^2	1	1	1

X^0	1	1	1
X^1	0	0	0
X^2	1	1	1

X^0	3	3	3
X^1	6	16	12
X^2	1	11	5

X^0	2	2	2
X^1	1	2	1
X^2	1	4	1

X^0	2	2	2
X^1	2	2	2
X^2	2	2	2

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1

X^0	2	2	2
X^1	2	2	2
X^2	0	0	0

X^0	2	3	2
X^1	2	3	2
X^2	0	6	4

X^0	2	2	2
X^1	2	2	2
X^2	2	2	2

X^0	2	2	2
X^1	2	2	2
X^2	0	1	0

X^0	2	2	2
X^1	1	1	1
X^2	1	1	1

X^0	1	1	1
X^1	3	3	3
X^2	0	0	0

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	0	0	0
X^1	0	0	0
X^2	1	1	1

X^0	2	2	2
X^1	0	2	0
X^2	1	2	1

X^0	8	9	8
X^1	0	0	0
X^2	2	2	2

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1

X^0	4	6	4
X^1	4	4	4
X^2	0	0	0

X^0	1	1	1
X^1	2	2	2
X^2	1	1	1

X^0	2	2	2
X^1	2	2	2
X^2	2	2	2

X^0	1	14	10
X^1	1	14	6
X^2	2	10	3

X^0	2	4	2
X^1	3	8	7
X^2	0	3	2

X^0	2	2	2
X^1	0	0	0
X^2	0	0	0

X^0	0	0	0
X^1	2	2	2
X^2	1	1	1

X^0	3	3	3
X^1	3	3	3
X^2	0	0	0

X^0	0	0	0
X^1	3	3	3
X^2	0	0	0

X^0	1	9	5
X^1	1	9	6
X^2	0	6	0

X^0	1	2	1
X^1	1	1	1
X^2	1	2	1

X^0	0	1	0
X^1	0	0	0
X^2	0	0	0

X^0	3	5	3
X^1	3	3	3
X^2	0	1	1

X^0	0	5	2
X^1	3	3	3
X^2	0	0	0

X^0	2	2	2
X^1	5	5	5
X^2	1	1	1

X^0	3	3	3
X^1	2	2	2
X^2	1	12	2

X^0	2	2	2
X^1	1	1	1
X^2	1	1	1

X^0	2	2	2
X^1	1	1	1
X^2	0	0	0

X^0	2	2	2
X^1	2	2	2
X^2	2	8	5

X^0	3	3	3
X^1	1	1	1
X^2	1	1	1

X^0	1	5	5
X^1	0	0	0
X^2	0	3	3

X^0	3	47	45
X^1	0	54	49
X^2	1	36	30

X^0	1	1	1
X^1	3	3	3
X^2	1	1	1

X^0	2	2	2
X^1	1	1	1
X^2	0	1	0

X^0	4	8	6
X^1	4	10	7
X^2	0	6	2

X^0	8	8	8
X^1	8	8	8
X^2	1	1	1

X^0	0	0	0
X^1	1	1	1
X^2	1	1	1

X^0	0	4	0
X^1	0	3	0
X^2	3	6	3

X^0	3	3	3
X^1	3	3	3
X^2	0	4	0

X^0	2	2	2
X^1	1	1	1
X^2	0	0	0

X^0	1	7	5
X^1	10	16	12
X^2	0	6	5

X^0	3	3	3
X^1	0	0	0
X^2	4	4	4

X^0	2	29	27
X^1	0	30	28
X^2	4	20	14

X^0	2	2	2
X^1	1	1	1
X^2	0	0	0

X^0	1	1	1
X^1	0	0	0
X^2	1	1	1

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0

X^0	1	29	27
X^1	1	1	1
X^2	1	29	25

X^0	0	1	0
X^1	1	1	1
X^2	0	0	0

X^0	3	3	3
X^1	2	2	2
X^2	1	1	1

X^0	0	6	1
X^1	0	2	0
X^2	4	8	4

X^0	2	2	2
X^1	2	2	2
X^2	7	7	7

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0

X^0	2	2	2
X^1	2	2	2
X^2	0	0	0

X^0	3	3	3
X^1	1	1	1
X^2	2	2	2

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1

X^0	3	12	8
X^1	1	12	8
X^2	1	3	1

X^0	4	4	4
X^1	0	0	0
X^2	0	0	0

X^0	3	3	3
X^1	3	7	3
X^2	3	3	3

X^0	7	12	8
X^1	3	12	9
X^2	2	7	4

X^0	3	3	3
X^1	3	3	3
X^2	0	10	4

X^0	3	3	3
X^1	0	0	0
X^2	1	1	1

X^0	1	1	1
X^1	3	3	3
X^2	2	2	2

X^0	1	1	1
X^1	0	0	0
X^2	0	1	0

X^0	3	11	8
X^1	3	7	5
X^2	2	4	2

X^0	0	0	0
X^1	4	4	4
X^2	0	0	0

X^0	1	1	1
X^1	2	2	2
X^2	0	0	0

X^0	2	2	2
X^1	0	0	0
X^2	0	0	0

X^0	5	5	5
X^1	5	5	5
X^2	0	0	0

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0

X^0	1	10	8
X^1	1	11	9
X^2	0	4	2

X^0	1	1	1
X^1	1	1	1
X^2	4	4	4

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	2	10	4
X^1	2	6	2
X^2	1	5	1

X^0	2	5	2
X^1	2	5	2
X^2	1	7	4

X^0	0	2	0
X^1	1	5	1
X^2	0	0	0

X^0	1	1	1
X^1	0	0	0
X^2	0	0	0

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	5	5	5
X^1	0	0	0
X^2	1	1	1

X^0	7	35	33
X^1	3	30	26
X^2	1	15	13

X^0	0	1	0
X^1	0	0	0
X^2	0	3	3

X^0	3	3	3
X^1	3	3	3
X^2	0	0	0

X^0	3	3	3
X^1	1	1	1
X^2	3	3	3

X^0	3	3	3
X^1	0	0	0
X^2	1	1	1

X^0	1	1	1
X^1	0	0	0
X^2	1	1	1

X^0	4	4	4
X^1	3	3	3
X^2	3	4	3

X^0	1	8	5
X^1	1	8	5
X^2	0	9	7

X^0	1	1	1
X^1	1	1	1
X^2	7	8	7

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	3	5	3
X^1	2	4	2
X^2	0	1	0

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1

X^0	6	7	6
X^1	3	3	3
X^2	0	1	0

X^0	0	1	0
X^1	2	2	2
X^2	0	0	0

X^0	4	10	8
X^1	2	7	4
X^2	0	0	0

X^0	1	1	1
X^1	3	3	3
X^2	1	1	1

X^0	1	6	4
X^1	3	6	3
X^2	0	0	0

X^0	0	0	0
X^1	0	0	0
X^2	1	1	1

X^0	2	16	14
X^1	2	18	16
X^2	0	15	13

X^0	4	11	7
X^1	3	9	7
X^2	0	0	0

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	1	2	1
X^1	1	5	4
X^2	3	5	3

X^0	1	1	1
X^1	0	0	0
X^2	0	0	0

X^0	0	1	0
X^1	3	3	3
X^2	3	3	3

X^0	1	7	6
X^1	1	10	9
X^2	0	7	6

X^0	1	6	4
X^1	1	5	2
X^2	1	1	1

X^0	2	5	4
X^1	0	1	0
X^2	1	2	1

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0

X^0	9	9	9
X^1	1	1	1
X^2	2	2	2

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0

X^0	2	2	2
X^1	2	2	2
X^2	0	0	0

X^0	4	5	4
X^1	2	4	2
X^2	1	1	1

X^0	6	26	26
X^1	7	32	32
X^2	1	13	11

X^0	2	2	2
X^1	2	2	2
X^2	2	2	2

X^0	6	6	6
X^1	6	6	6
X^2	1	1	1

X^0	2	14	12
X^1	1	29	25
X^2	0	28	24

X^0	1	3	1
X^1	1	5	3
X^2	1	4	2

X^0	3	5	3
X^1	0	3	1
X^2	1	4	3

X^0	1	13	12
X^1	1	1	1
X^2	2	5	3

X^0	2	2	2
X^1	3	3	3
X^2	0	1	0

X^0	6	6	6
X^1	3	3	3
X^2	0	0	0

X^0	3	3	3
X^1	3	3	3
X^2	1	3	1

X^0	0	0	0
X^1	0	0	0
X^2	2	2	2

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	8	21	10
X^1	0	10	2
X^2	1	15	5

X^0	5	6	5
X^1	1	4	1
X^2	0	2	0

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	0	0	0
X^1	0	0	0
X^2	1	1	1

X^0	0	24	21
X^1	2	29	26
