	Opt.	CR	FP
X^3	198	195	195
X^4	200	198	198
X^5	200	200	200

X^0	197	152	153
X^1	198	175	176
X^2	198	173	174
X^3	195	195	195
X^4	199	199	199
X^5	200	200	200

X^0	197	76	80
X^1	197	137	139
X^2	197	138	139
X^3	199	199	199
X^4	199	199	199
X^5	199	199	199

X^0	199	126	130
X^1	199	161	165
X^2	196	165	170
X^3	196	196	196
X^4	196	196	196
X^5	199	199	199

X^0	197	197	197
X^1	197	197	197
X^2	197	194	197
X^3	199	199	199
X^4	200	200	200
X^5	200	200	200

X^0	193	191	193
X^1	196	193	196
X^2	197	197	197
X^3	197	197	197
X^4	200	200	200
X^5	199	199	199

X^0	192	149	151
X^1	198	166	166
X^2	199	171	171
X^3	200	200	200
X^4	200	200	200
X^5	197	197	197

X^0	197	114	118
X^1	196	134	137
X^2	197	164	166
X^3	197	168	169
X^4	198	169	170
X^5	200	200	200

X^0	196	187	188
X^1	199	192	193
X^2	198	194	198
X^3	199	196	197
X^4	199	198	199
X^5	199	199	199

X^0	199	-33	0
X^1	199	19	19
X^2	200	66	67
X^3	200	117	120
X^4	200	163	167
X^5	200	200	200

X^0	199	-154	0
X^1	199	4	5
X^2	200	26	27
X^3	199	178	179
X^4	200	200	200
X^5	199	199	199

X^0	198	184	185
X^1	198	191	192
X^2	198	198	198
X^3	199	198	199
X^4	199	199	199
X^5	199	199	199

X^0	197	193	194
X^1	196	193	194
X^2	198	196	197
X^3	198	197	198
X^4	199	198	198
X^5	200	200	200

X^0	197	195	197
X^1	199	199	199
X^2	199	199	199
X^3	199	199	199
X^4	199	199	199
X^5	200	200	200

X^0	200	139	139
X^1	200	168	169
X^2	198	170	173
X^3	199	198	199
X^4	200	200	200
X^5	200	200	200

X^0	198	184	185
X^1	195	192	195
X^2	198	198	198
X^3	197	197	197
X^4	199	199	199
X^5	195	195	195

X^0	198	157	160
X^1	198	172	173
X^2	199	181	182
X^3	199	199	199
X^4	200	200	200
X^5	199	199	199

X^0	199	190	192
X^1	199	199	199
X^2	199	199	199
X^3	197	197	197
X^4	198	198	198
X^5	200	200	200

X^0	198	171	175
X^1	198	172	176
X^2	196	177	180
X^3	198	186	190
X^4	196	189	193
X^5	198	198	198

X^0	198	186	186
X^1	198	191	198
X^2	197	193	194
X^3	198	198	198
X^4	200	200	200
X^5	198	198	198

X^0	198	138	139
X^1	198	152	153
X^2	198	165	166
X^3	197	174	175
X^4	195	185	186
X^5	199	199	199

X^0	190	47	54
X^1	195	51	81
X^2	193	94	124
X^3	192	134	140
X^4	194	170	176
X^5	194	194	194

X^0	196	149	151
X^1	199	165	165
X^2	199	174	174
X^3	199	183	183
X^4	199	195	196
X^5	200	200	200

X^0	197	193	194
X^1	198	198	198
X^2	200	197	200
X^3	197	197	197
X^4	199	199	199
X^5	198	198	198

X^0	196	24	24
X^1	197	110	111
X^2	199	117	119
X^3	199	199	199
X^4	200	200	200
X^5	200	200	200

X^0	198	191	195
X^1	197	193	197
X^2	195	192	195
X^3	198	198	198
X^4	196	196	196
X^5	197	197	197

X^0	199	27	27
X^1	198	109	110
X^2	199	116	116
X^3	199	199	199
X^4	200	200	200
X^5	200	200	200

X^0	199	199	199
X^1	200	200	200
X^2	196	196	196
X^3	198	198	198
X^4	199	199	199
X^5	200	200	200

X^0	196	108	108
X^1	196	129	130
X^2	196	147	149
X^3	198	166	167
X^4	197	181	182
X^5	200	200	200

X^0	199	91	96
X^1	199	92	94
X^2	198	92	94
X^3	198	198	198
X^4	199	199	199
X^5	196	196	196

X^0	192	187	192
X^1	199	197	198
X^2	200	198	199
X^3	199	199	199
X^4	199	199	199
X^5	198	198	198

X^0	195	167	168
X^1	199	186	189
X^2	197	187	188
X^3	199	199	199
X^4	199	199	199
X^5	199	199	199

X^0	199	183	184
X^1	199	188	189
X^2	199	189	190
X^3	199	193	193
X^4	199	195	195
X^5	200	200	200

X^0	194	184	184
X^1	194	184	184
X^2	194	189	189
X^3	194	189	189
X^4	199	195	197
X^5	200	200	200

X^0	199	185	185
X^1	197	189	191
X^2	199	191	194
X^3	200	199	200
X^4	199	191	194
X^5	200	200	200

X^0	198	192	194
X^1	198	194	196
X^2	198	194	198
X^3	198	198	198
X^4	198	198	198
X^5	198	198	198

X^0	197	58	59
X^1	198	61	64
X^2	198	198	198
X^3	200	200	200
X^4	197	197	197
X^5	200	200	200

X^0	196	174	183
X^1	196	180	181
X^2	197	197	197
X^3	198	198	198
X^4	199	199	199
X^5	200	200	200

X^0	198	174	179
X^1	198	186	189
X^2	199	196	197
X^3	199	199	199
X^4	199	199	199
X^5	199	199	199

X^0	199	172	174
X^1	196	169	171
X^2	197	177	178
X^3	199	186	186
X^4	199	193	196
X^5	200	200	200

X^0	198	185	185
X^1	196	184	184
X^2	198	190	190
X^3	198	195	196
X^4	200	199	199
X^5	200	200	200

X^0	196	141	143
X^1	198	162	163
X^2	198	164	165
X^3	197	160	161
X^4	197	173	175
X^5	199	199	199

X^0	198	178	179
X^1	198	194	195
X^2	198	192	193
X^3	200	200	200
X^4	199	199	199
X^5	200	200	200

X^0	198	159	163
X^1	197	178	180
X^2	198	181	184
X^3	196	196	196
X^4	199	199	199
X^5	200	200	200

X^0	200	173	174
X^1	199	175	177
X^2	198	175	175
X^3	197	181	181
X^4	200	193	198
X^5	200	200	200

X^0	198	174	175
X^1	195	174	176
X^2	199	191	191
X^3	200	189	191
X^4	200	189	189
X^5	200	200	200

X^0	198	-60	0
X^1	198	57	57
X^2	199	72	72
X^3	200	188	190
X^4	200	200	200
X^5	200	200	200

X^0	198	136	149
X^1	198	156	159
X^2	199	164	167
X^3	198	198	198
X^4	198	198	198
X^5	199	199	199

X^0	199	176	184
X^1	199	192	195
X^2	199	192	195
X^3	199	199	199
X^4	199	192	195
X^5	199	199	199

X^0	197	141	143
X^1	196	160	164
X^2	198	182	184
X^3	198	198	198
X^4	198	198	198
X^5	199	199	199

X^0	198	192	194
X^1	198	195	198
X^2	198	198	198
X^3	199	199	199
X^4	198	198	198
X^5	200	200	200

X^0	197	155	156
X^1	197	155	158
X^2	198	152	160
X^3	200	200	200
X^4	199	199	199
X^5	200	200	200

X^0	198	191	193
X^1	198	194	196
X^2	198	192	195
X^3	199	199	199
X^4	200	200	200
X^5	198	198	198

X^0	198	69	70
X^1	198	142	145
X^2	198	142	145
X^3	200	200	200
X^4	200	200	200
X^5	200	200	200

X^0	198	198	198
X^1	198	198	198
X^2	198	198	198
X^3	198	198	198
X^4	197	197	197
X^5	200	200	200

X^0	193	94	109
X^1	193	104	115
X^2	193	111	122
X^3	193	193	193
X^4	193	193	193
X^5	200	200	200

X^0	197	144	145
X^1	197	170	175
X^2	197	183	184
X^3	197	197	197
X^4	199	199	199
X^5	200	200	200

X^0	199	193	195
X^1	199	194	196
X^2	199	196	198
X^3	200	198	198
X^4	200	199	199
X^5	200	200	200

X^0	191	124	134
X^1	191	137	145
X^2	191	191	191
X^3	195	195	195
X^4	198	198	198
X^5	200	200	200

X^0	199	170	172
X^1	199	186	192
X^2	199	191	192
X^3	199	199	199
X^4	200	200	200
X^5	198	198	198

X^0	199	177	178
X^1	199	180	181
X^2	197	185	187
X^3	198	191	192
X^4	199	198	199
X^5	199	199	199

X^0	199	186	191
X^1	199	199	199
X^2	199	199	199
X^3	196	196	196
X^4	193	193	193
X^5	200	200	200

X^0	199	193	195
X^1	199	193	194
X^2	200	196	197
X^3	200	200	200
X^4	200	200	200
X^5	199	199	199

X^0	198	176	177
X^1	199	191	192
X^2	199	189	190
X^3	199	199	199
X^4	199	199	199
X^5	198	198	198

X^0	199	195	197
X^1	198	198	198
X^2	199	199	199
X^3	199	199	199
X^4	198	198	198
X^5	199	199	199

X^0	199	179	182
X^1	198	192	194
X^2	198	192	194
X^3	199	199	199
X^4	199	199	199
X^5	199	199	199

X^0	199	65	68
X^1	199	71	74
X^2	199	71	72
X^3	199	199	199
X^4	199	199	199
X^5	200	200	200

X^0	199	183	184
X^1	199	192	193
X^2	199	195	196
X^3	199	199	199
X^4	199	199	199
X^5	196	196	196

X^0	196	174	181
X^1	196	179	183
X^2	196	182	186
X^3	196	196	196
X^4	196	196	196
X^5	198	198	198

X^0	199	130	131
X^1	199	152	154
X^2	198	172	173
X^3	199	183	186
X^4	199	183	185
X^5	199	199	199

X^0	199	78	78
X^1	200	103	103
X^2	200	129	130
X^3	200	152	157
X^4	200	174	174
X^5	200	200	200

X^0	195	173	175
X^1	199	188	189
X^2	199	187	190
X^3	199	197	199
X^4	199	187	190
X^5	199	199	199

X^0	198	192	195
X^1	198	190	195
X^2	199	190	193
X^3	198	198	198
X^4	199	199	199
X^5	191	191	191

X^0	197	124	127
X^1	197	125	128
X^2	196	125	134
X^3	197	197	197
X^4	197	197	197
X^5	200	200	200

X^0	197	172	176
X^1	198	181	187
X^2	197	187	188
X^3	198	198	198
X^4	200	200	200
X^5	200	200	200

X^0	199	192	193
X^1	198	196	197
X^2	199	197	198
X^3	199	199	199
X^4	199	199	199
X^5	200	200	200

X^0	198	190	194
X^1	196	193	196
X^2	198	194	198
X^3	192	192	192
X^4	198	198	198
X^5	196	196	196

X^0	197	186	186
X^1	197	192	192
X^2	199	195	195
X^3	197	189	189
X^4	199	196	198
X^5	200	200	200

X^0	197	96	99
X^1	197	133	136
X^2	197	146	148
X^3	199	138	140
X^4	199	176	177
X^5	199	199	199

X^0	197	172	180
X^1	197	181	187
X^2	197	191	194
X^3	197	197	197
X^4	197	197	197
X^5	196	196	196

X^0	199	139	142
X^1	200	170	171
X^2	198	197	198
X^3	200	200	200
X^4	200	200	200
X^5	200	200	200

X^0	198	189	192
X^1	199	190	191
X^2	200	193	194
X^3	200	195	196
X^4	200	198	199
X^5	200	200	200

X^0	197	185	188
X^1	196	189	196
X^2	197	191	195
X^3	197	197	197
X^4	197	197	197
X^5	199	199	199

X^0	199	172	172
X^1	200	184	187
X^2	200	194	195
X^3	200	200	200
X^4	200	200	200
X^5	200	200	200

X^0	196	16	16
X^1	198	103	105
X^2	195	110	110
X^3	198	198	198
X^4	200	200	200
X^5	198	198	198

X^0	198	100	102
X^1	196	151	154
X^2	198	155	157
X^3	198	197	198
X^4	198	198	198
X^5	199	199	199

X^0	198	170	171
X^1	199	178	181
X^2	198	183	184
X^3	199	190	191
X^4	199	193	194
X^5	199	199	199

X^0	198	119	121
X^1	196	149	151
X^2	200	171	173
X^3	199	199	199
X^4	198	198	198
X^5	196	196	196

X^0	200	-51	0
X^1	198	74	76
X^2	198	75	82
X^3	198	197	198
X^4	198	198	198
X^5	199	199	199

X^0	198	196	198
X^1	198	195	198
X^2	198	195	198
X^3	197	197	197
X^4	197	197	197
X^5	200	200	200

X^0	196	177	179
X^1	196	190	195
X^2	196	196	196
X^3	199	199	199
X^4	196	188	193
X^5	196	196	196

X^0	197	191	194
X^1	197	193	196
X^2	197	197	197
X^3	197	197	197
X^4	197	197	197
X^5	198	198	198

X^0	195	101	102
X^1	196	147	148
X^2	199	154	157
X^3	199	199	199
X^4	199	199	199
X^5	198	198	198

X^0	198	171	174
X^1	198	180	180
X^2	198	186	186
X^3	199	191	192
X^4	195	192	194
X^5	200	200	200

X^0	197	133	134
X^1	198	163	165
X^2	196	170	171
X^3	199	199	199
X^4	200	200	200
X^5	200	200	200

X^0	198	137	138
X^1	198	167	169
X^2	196	166	170
X^3	198	198	198
X^4	199	199	199
X^5	191	191	191

X^0	198	168	173
X^1	198	183	186
X^2	197	184	187
X^3	199	199	199
X^4	197	197	197
X^5	198	198	198

X^0	199	-187	0
X^1	200	4	4
X^2	197	4	4
X^3	200	198	198
X^4	200	200	200
X^5	200	200	200

X^0	198	157	161
X^1	198	155	158
X^2	199	168	171
X^3	200	200	200
X^4	200	200	200
X^5	200	200	200

X^0	198	-95	0
X^1	197	55	56
X^2	200	53	53
X^3	196	196	196
X^4	200	200	200
X^5	200	200	200

X^0	199	177	179
X^1	199	176	178
X^2	199	187	190
X^3	199	199	199
X^4	192	192	192
X^5	198	198	198

X^0	198	183	186
X^1	198	185	188
X^2	199	189	191
X^3	199	198	198
X^4	195	195	195
X^5	200	200	200

X^0	197	189	194
X^1	197	189	194
X^2	197	194	195
X^3	197	197	197
X^4	199	199	199
X^5	200	200	200

X^0	195	103	105
X^1	195	167	169
X^2	200	159	161
X^3	198	197	198
X^4	198	198	198
X^5	200	200	200

X^0	197	181	188
X^1	196	180	183
X^2	199	184	187
X^3	199	198	199
X^4	198	198	198
X^5	198	198	198

X^0	198	193	193
X^1	198	196	197
X^2	198	195	196
X^3	198	198	198
X^4	197	197	197
X^5	200	200	200

X^0	197	190	191
X^1	199	197	199
X^2	199	199	199
X^3	199	198	199
X^4	199	199	199
X^5	198	198	198

X^0	199	192	194
X^1	199	192	194
X^2	200	198	199
X^3	199	199	199
X^4	200	200	200
X^5	200	200	200

X^0	199	166	167
X^1	199	170	172
X^2	199	170	171
X^3	198	197	198
X^4	199	199	199
X^5	200	200	200

X^0	197	192	194
X^1	199	196	198
X^2	197	195	196
X^3	196	196	196
X^4	200	200	200
X^5	200	200	200

X^0	197	173	176
X^1	198	183	186
X^2	199	188	194
X^3	199	199	199
X^4	197	197	197
X^5	200	200	200

X^0	195	186	188
X^1	198	186	187
X^2	199	198	199
X^3	199	199	199
X^4	200	200	200
X^5	199	199	199

X^0	199	135	139
X^1	199	135	138
X^2	197	124	127
X^3	199	199	199
X^4	199	199	199
X^5	200	200	200

X^0	196	189	193
X^1	196	196	196
X^2	195	194	195
X^3	196	196	196
X^4	196	196	196
X^5	199	199	199

X^0	197	192	197
X^1	198	194	198
X^2	198	194	198
X^3	197	196	197
X^4	198	198	198
X^5	199	199	199

X^0	199	122	122
X^1	199	167	169
X^2	200	162	163
X^3	200	200	200
X^4	200	200	200
X^5	200	200	200

X^0	197	180	182
X^1	199	199	199
X^2	199	199	199
X^3	198	198	198
X^4	200	200	200
X^5	200	200	200

X^0	196	172	174
X^1	191	172	175
X^2	196	183	186
X^3	198	195	198
X^4	198	198	198
X^5	200	200	200

X^0	199	178	181
X^1	199	185	186
X^2	199	191	193
X^3	198	192	194
X^4	200	192	194
X^5	200	200	200

X^0	198	16	17
X^1	197	106	107
X^2	197	107	108
X^3	199	198	199
X^4	200	200	200
X^5	199	199	199

X^0	195	186	191
X^1	195	187	189
X^2	195	187	189
X^3	198	198	198
X^4	198	198	198
X^5	200	200	200

X^0	197	155	158
X^1	198	172	174
X^2	198	185	186
X^3	198	198	198
X^4	199	199	199
X^5	200	200	200

X^0	197	189	191
X^1	198	194	195
X^2	200	200	200
X^3	198	198	198
X^4	200	200	200
X^5	199	199	199

X^0	197	184	187
X^1	189	181	185
X^2	196	192	196
X^3	197	197	197
X^4	195	195	195
X^5	200	200	200

X^0	197	190	193
X^1	197	196	197
X^2	197	197	197
X^3	198	198	198
X^4	200	200	200
X^5	200	200	200

X^0	197	178	182
X^1	197	174	177
X^2	196	181	184
X^3	200	184	187
X^4	200	190	191
X^5	200	200	200

X^0	199	198	199
X^1	200	199	200
X^2	199	199	199
X^3	199	199	199
X^4	199	198	199
X^5	200	200	200

X^0	194	184	190
X^1	193	185	191
X^2	195	189	195
X^3	194	191	194
X^4	194	194	194
X^5	200	200	200

X^0	197	193	197
X^1	197	197	197
X^2	197	197	197
X^3	197	197	197
X^4	195	194	195
X^5	198	198	198

X^0	197	189	192
X^1	196	194	196
X^2	199	199	199
X^3	198	198	198
X^4	198	198	198
X^5	200	200	200

X^0	199	199	199
X^1	199	198	199
X^2	196	196	196
X^3	199	199	199
X^4	196	196	196
X^5	197	197	197

X^0	199	113	113
X^1	199	160	165
X^2	199	158	159
X^3	198	198	198
X^4	200	200	200
X^5	200	200	200

X^0	200	181	188
X^1	197	189	191
X^2	197	191	193
X^3	198	198	198
X^4	198	198	198
X^5	200	200	200

X^0	199	194	198
X^1	199	196	199
X^2	199	199	199
X^3	199	199	199
X^4	199	199	199
X^5	198	198	198

X^0	198	168	170
X^1	197	173	175
X^2	198	172	174
X^3	198	181	183
X^4	198	189	192
X^5	198	198	198

X^0	199	186	189
X^1	199	186	189
X^2	199	190	192
X^3	199	193	194
X^4	199	197	199
X^5	199	199	199

X^0	198	194	196
X^1	198	194	196
X^2	199	196	198
X^3	199	197	197
X^4	198	197	197
X^5	200	200	200

X^0	199	189	192
X^1	199	191	195
X^2	199	192	195
X^3	199	191	194
X^4	199	196	197
X^5	199	199	199

X^0	199	79	83
X^1	199	82	88
X^2	197	197	197
X^3	199	199	199
X^4	196	196	196
X^5	200	200	200

X^0	197	182	184
X^1	200	192	194
X^2	200	196	196
X^3	200	200	200
X^4	199	192	192
X^5	200	200	200

X^0	199	189	192
X^1	199	190	193
X^2	197	188	191
X^3	198	198	198
X^4	198	198	198
X^5	197	197	197

X^0	195	179	182
X^1	197	188	189
X^2	199	194	195
X^3	197	197	197
X^4	199	199	199
X^5	199	199	199

X^0	196	176	182
X^1	194	174	174
X^2	198	176	176
X^3	200	200	200
X^4	200	200	200
X^5	200	200	200

X^0	196	157	161
X^1	195	173	177
X^2	196	183	187
X^3	196	196	196
X^4	196	196	196
X^5	199	199	199

X^0	197	182	187
X^1	199	189	193
X^2	199	187	191
X^3	194	189	190
X^4	199	199	199
X^5	199	199	199

X^0	193	156	156
X^1	196	181	185
X^2	199	190	194
X^3	200	200	200
X^4	200	200	200
X^5	200	200	200

X^0	196	192	196
X^1	199	199	199
X^2	200	200	200
X^3	198	198	198
X^4	200	199	199
X^5	200	200	200

X^0	199	187	190
X^1	199	193	194
X^2	194	194	194
X^3	199	199	199
X^4	199	199	199
X^5	200	200	200

X^0	197	172	173
X^1	197	182	183
X^2	196	189	189
X^3	196	196	196
X^4	200	200	200
X^5	200	200	200

X^0	198	195	197
X^1	198	198	198
X^2	199	197	199
X^3	197	196	197
X^4	198	198	198
X^5	199	199	199

X^0	199	69	72
X^1	198	105	112
X^2	198	105	108
X^3	198	105	108
X^4	198	151	153
X^5	198	198	198

X^0	196	28	40
X^1	196	104	114
X^2	196	125	135
X^3	196	196	196
X^4	190	190	190
X^5	197	197	197

X^0	196	179	186
X^1	196	183	190
X^2	196	189	193
X^3	196	196	196
X^4	196	196	196
X^5	199	199	199

X^0	199	195	197
X^1	197	193	197
X^2	200	200	200
X^3	199	199	199
X^4	199	199	199
X^5	199	199	199

X^0	198	172	173
X^1	198	171	174
X^2	198	189	191
X^3	199	199	199
X^4	200	200	200
X^5	198	198	198

X^0	194	153	159
X^1	194	166	173
X^2	194	182	188
X^3	194	194	194
X^4	194	194	194
X^5	194	194	194

X^0	199	179	180
X^1	199	194	195
X^2	199	199	199
X^3	199	199	199
X^4	200	200	200
X^5	198	198	198

X^0	198	168	168
X^1	198	180	180
X^2	198	182	182
X^3	198	190	191
X^4	199	192	192
X^5	200	200	200

X^0	199	191	192
X^1	199	196	198
X^2	199	197	199
X^3	199	199	199
X^4	200	200	200
X^5	198	198	198

X^0	195	188	192
X^1	198	193	194
X^2	198	198	198
X^3	199	197	199
X^4	199	197	198
X^5	199	199	199

X^0	199	192	197
X^1	199	199	199
X^2	198	198	198
X^3	199	199	199
X^4	196	196	196
X^5	199	199	199

X^0	197	186	196
X^1	197	190	196
X^2	197	197	197
X^3	197	197	197
X^4	197	197	197
X^5	199	199	199

X^0	198	171	175
X^1	198	184	186
X^2	199	186	187
X^3	198	198	198
X^4	199	199	199
X^5	199	199	199

X^0	191	179	188
X^1	191	183	191
X^2	191	191	191
X^3	191	191	191
X^4	191	191	191
X^5	200	200	200

X^0	197	143	146
X^1	197	156	159
X^2	194	155	158
X^3	193	154	157
X^4	197	176	179
X^5	197	197	197

X^0	199	170	172
X^1	198	176	177
X^2	199	182	183
X^3	199	199	199
X^4	199	199	199
X^5	200	200	200

X^0	195	84	86
X^1	197	124	128
X^2	198	162	164
X^3	198	193	195
X^4	198	198	198
X^5	198	198	198

X^0	200	187	188
X^1	200	190	200
X^2	199	193	194
X^3	200	195	200
X^4	200	200	200
X^5	194	194	194

X^0	198	191	194
X^1	198	197	198
X^2	198	198	198
X^3	199	199	199
X^4	199	199	199
X^5	200	200	200

X^0	194	190	192
X^1	197	197	197
X^2	198	198	198
X^3	198	198	198
X^4	197	197	197
X^5	198	198	198

X^0	198	182	184
X^1	196	188	192
X^2	198	195	196
X^3	198	198	198
X^4	200	200	200
X^5	199	199	199

X^0	195	194	195
X^1	198	198	198
X^2	198	197	198
X^3	199	199	199
X^4	199	199	199
X^5	200	200	200

X^0	198	152	160
X^1	198	191	198
X^2	198	198	198
X^3	192	192	192
X^4	199	199	199
X^5	199	199	199

X^0	199	191	192
X^1	199	199	199
X^2	199	199	199
X^3	199	199	199
X^4	199	199	199
X^5	198	198	198

X^0	198	106	115
X^1	198	108	115
X^2	198	115	121
X^3	198	198	198
X^4	198	198	198
X^5	200	200	200

X^0	195	179	185
X^1	195	175	181
X^2	195	180	186
X^3	195	184	189
X^4	195	191	195
X^5	195	195	195

X^0	198	197	198
X^1	198	198	198
X^2	195	195	195
X^3	199	199	199
X^4	199	199	199
X^5	200	200	200

X^0	197	193	195
X^1	197	193	197
X^2	196	194	196
X^3	199	199	199
X^4	197	197	197
X^5	198	198	198

X^0	196	186	189
X^1	199	196	199
X^2	199	196	196
X^3	200	200	200
X^4	200	200	200
X^5	200	200	200

X^0	197	188	197
X^1	192	181	186
X^2	197	188	193
X^3	197	197	197
X^4	197	197	197
X^5	198	198	198

X^0	197	194	196
X^1	192	188	191
X^2	199	195	196
X^3	197	197	197
X^4	199	199	199
X^5	200	200	200

X^0	195	195	195
X^1	200	200	200
X^2	197	197	197
X^3	199	199	199
X^4	199	199	199
X^5	195	195	195

X^0	195	180	183
X^1	196	182	184
X^2	199	189	190
X^3	199	199	199
X^4	199	199	199
X^5	200	200	200

X^0	196	163	170
X^1	196	180	185
X^2	196	180	185
X^3	196	196	196
X^4	196	196	196
X^5	199	199	199

X^0	195	-147	0
X^1	197	55	57
X^2	197	56	56
X^3	199	199	199
X^4	200	200	200
X^5	199	199	199

X^0	198	39	43
X^1	199	90	99
X^2	196	91	96
X^3	196	96	101
X^4	196	147	153
X^5	196	196	196

X^0	197	197	197
X^1	197	197	197
X^2	198	198	198
X^3	198	198	198
X^4	195	195	195
X^5	199	199	199

X^0	199	167	169
X^1	199	171	175
X^2	199	169	171
X^3	199	199	199
X^4	199	199	199
X^5	199	199	199

X^0	195	176	177
X^1	196	182	183
X^2	197	188	189
X^3	199	199	199
X^4	200	200	200
X^5	199	199	199

X^0	199	92	92
X^1	199	135	136
X^2	199	158	158
X^3	199	199	199
X^4	200	200	200
X^5	199	199	199

X^0	199	155	162
X^1	199	176	185
X^2	199	188	198
X^3	200	198	200
X^4	193	193	193
X^5	199	199	199

X^0	198	38	38
X^1	198	78	78
X^2	198	117	117
X^3	198	153	155
X^4	198	182	183
X^5	200	200	200

X^0	199	193	194
X^1	200	198	200
X^2	200	199	199
X^3	197	197	197
X^4	200	200	200
X^5	199	199	199

X^0	197	178	180
X^1	198	188	189
X^2	197	197	197
X^3	199	199	199
X^4	199	199	199
X^5	199	199	199

X^0	193	163	170
X^1	194	173	179
X^2	194	191	194
X^3	193	193	193
X^4	194	194	194
X^5	200	200	200

X^0	196	60	62
X^1	198	77	79
X^2	199	77	79
X^3	198	198	198
X^4	199	199	199
X^5	200	200	200

X^0	196	164	165
X^1	199	183	186
X^2	199	182	183
X^3	197	197	197
X^4	199	199	199
X^5	197	197	197

X^0	198	134	135
X^1	193	129	130
X^2	199	152	155
X^3	199	170	171
X^4	199	182	183
X^5	199	199	199

X^0	199	188	195
X^1	199	196	199
X^2	197	197	197
X^3	199	199	199
X^4	198	198	198
X^5	199	199	199

X^0	196	164	164
X^1	198	180	183
X^2	197	183	183
X^3	198	198	198
X^4	200	200	200
X^5	198	198	198

X^0	198	-171	0
X^1	197	28	32
X^2	197	25	29
X^3	197	197	197
X^4	197	197	197
X^5	199	199	199

X^0	200	198	198
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200
X^4	200	200	200
X^5	200	200	200

X^0	197	177	180
X^1	195	182	188
X^2	197	189	192
X^3	197	197	197
X^4	200	200	200
X^5	196	196	196

X^0	199	190	191
X^1	199	196	199
X^2	198	195	197
X^3	199	199	199
X^4	199	199	199
X^5	199	199	199

X^0	199	193	196
X^1	199	194	198
X^2	199	196	199
X^3	199	197	199
X^4	196	196	196
X^5	200	200	200

X^0	198	72	73
X^1	198	72	73
X^2	198	71	77
X^3	199	199	199
X^4	199	199	199
X^5	200	200	200

X^0	197	192	194
X^1	196	196	196
X^2	199	199	199
X^3	199	199	199
X^4	199	199	199
X^5	200	200	200

X^0	197	178	179
X^1	195	176	177
X^2	197	179	180
X^3	196	183	185
X^4	199	192	193
X^5	199	199	199

X^0	199	178	183
X^1	199	188	192
X^2	197	197	197
X^3	198	198	198
X^4	199	199	199
X^5	194	194	194

X^0	198	139	140
X^1	197	166	169
X^2	198	170	171
X^3	195	195	195
X^4	199	199	199
X^5	195	195	195

X^0	199	-18	0
X^1	198	28	30
X^2	198	28	47
X^3	197	197	197
X^4	198	198	198
X^5	199	199	199

X^0	195	135	142
X^1	196	139	144
X^2	199	125	131
X^3	196	196	196
X^4	196	196	196
X^5	198	198	198

X^0	193	182	184
X^1	199	194	196
X^2	198	198	198
X^3	198	198	198
X^4	199	199	199
X^5	200	200	200

X^0	194	132	138
X^1	196	156	163
X^2	197	197	197
X^3	199	199	199
X^4	200	200	200
X^5	199	199	199

X^0	199	193	194
X^1	199	194	194
X^2	195	191	192
X^3	199	197	199
X^4	200	199	199
X^5	200	200	200

X^0	195	191	195
X^1	199	198	199
X^2	200	200	200
X^3	199	199	199
X^4	198	198	198
X^5	200	200	200

X^0	198	63	69
X^1	199	65	69
X^2	199	70	72
X^3	198	198	198
X^4	199	199	199
X^5	200	200	200

X^0	198	189	190
X^1	197	197	197
X^2	199	199	199
X^3	200	200	200
X^4	198	198	198
X^5	194	194	194

X^0	196	180	184
X^1	196	188	192
X^2	199	192	193
X^3	196	196	196
X^4	199	199	199
X^5	199	199	199

X^0	197	189	190
X^1	197	191	193
X^2	198	194	195
X^3	198	197	198
X^4	199	198	199
X^5	199	199	199

X^0	198	192	198
X^1	198	192	198
X^2	198	193	198
X^3	198	198	198
X^4	196	196	196
X^5	200	200	200

X^0	197	188	192
X^1	198	191	198
X^2	199	199	199
X^3	197	197	197
X^4	200	200	200
X^5	199	199	199

X^0	194	186	187
X^1	199	195	196
X^2	199	195	197
X^3	199	199	199
X^4	200	199	200
X^5	199	199	199

X^0	199	127	128
X^1	198	167	168
X^2	198	198	198
X^3	199	199	199
X^4	200	200	200
X^5	197	197	197

X^0	199	193	197
X^1	199	196	199
X^2	199	198	199
X^3	199	199	199
X^4	197	196	197
X^5	197	197	197

X^0	193	-100	0
X^1	193	51	53
X^2	190	46	46
X^3	200	200	200
X^4	200	200	200
X^5	198	198	198

X^0	195	147	153
X^1	195	156	162
X^2	195	154	159
X^3	195	195	195
X^4	195	195	195
X^5	200	200	200

X^0	197	128	130
X^1	199	152	153
X^2	199	154	156
X^3	199	147	149
X^4	199	173	175
X^5	199	199	199

X^0	195	168	171
X^1	195	192	195
X^2	195	192	195
X^3	197	197	197
X^4	197	197	197
X^5	197	197	197

X^0	198	120	124
X^1	198	137	140
X^2	198	143	145
