	Opt.	CR	FP
X^2	1	1	1
X^3	0	0	0

X^0	1	2	1
X^1	1	3	1
X^2	1	2	1
X^3	4	6	4

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1
X^3	0	0	0

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1
X^3	1	1	1

X^0	1	8	4
X^1	2	7	4
X^2	5	8	5
X^3	1	2	1

X^0	2	2	2
X^1	0	2	0
X^2	0	2	1
X^3	0	1	0

X^0	5	326	225
X^1	2	324	219
X^2	2	215	212
X^3	1	113	107

X^0	2	7	6
X^1	1	5	3
X^2	0	4	2
X^3	1	5	2

X^0	3	3	3
X^1	3	4	3
X^2	3	7	3
X^3	3	3	3

X^0	3	3	3
X^1	1	3	1
X^2	2	3	2
X^3	0	1	0

X^0	4	25	20
X^1	4	23	19
X^2	4	34	30
X^3	5	27	19

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0
X^3	0	0	0

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0
X^3	0	0	0

X^0	2	2	2
X^1	2	2	2
X^2	2	2	2
X^3	0	0	0

X^0	3	61	50
X^1	3	64	61
X^2	3	64	61
X^3	1	55	49

X^0	1	1	1
X^1	0	0	0
X^2	0	0	0
X^3	2	10	6

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1
X^3	0	0	0

X^0	2	4	2
X^1	3	7	3
X^2	2	2	2
X^3	2	2	2

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1
X^3	2	2	2

X^0	3	13	10
X^1	3	13	10
X^2	0	10	6
X^3	0	6	2

X^0	4	6	4
X^1	1	2	1
X^2	0	1	0
X^3	1	1	1

X^0	3	4	3
X^1	1	2	1
X^2	0	1	0
X^3	2	3	2

X^0	3	3	3
X^1	2	3	2
X^2	1	2	1
X^3	0	1	0

X^0	1	31	17
X^1	3	35	18
X^2	0	19	17
X^3	2	17	15

X^0	2	11	9
X^1	1	3	1
X^2	1	1	1
X^3	3	8	6

X^0	4	7	5
X^1	2	6	2
X^2	0	3	2
X^3	0	2	1

X^0	3	22	21
X^1	1	19	18
X^2	1	21	19
X^3	0	19	16

X^0	2	4	2
X^1	2	3	2
X^2	1	1	1
X^3	1	1	1

X^0	0	18	13
X^1	5	29	28
X^2	3	22	19
X^3	1	14	13

X^0	4	21	17
X^1	2	19	14
X^2	1	9	3
X^3	2	16	12

X^0	9	10	9
X^1	2	17	16
X^2	2	27	25
X^3	1	10	9

X^0	2	82	78
X^1	2	72	66
X^2	2	80	76
X^3	2	2	2

X^0	3	24	14
X^1	2	20	9
X^2	2	10	6
X^3	0	11	5

X^0	1	92	55
X^1	1	93	56
X^2	4	69	65
X^3	7	42	35

X^0	3	15	11
X^1	3	11	8
X^2	3	16	10
X^3	3	3	3

X^0	1	26	21
X^1	1	23	18
X^2	0	18	12
X^3	1	14	9

X^0	2	2	2
X^1	2	2	2
X^2	1	1	1
X^3	0	0	0

X^0	3	7	3
X^1	3	9	5
X^2	3	6	3
X^3	0	6	3

X^0	0	1	0
X^1	1	2	1
X^2	0	0	0
X^3	3	3	3

X^0	3	136	69
X^1	3	141	68
X^2	3	78	74
X^3	1	67	64

X^0	6	6	6
X^1	1	1	1
X^2	0	0	0
X^3	3	3	3

X^0	1	3	1
X^1	0	1	0
X^2	0	0	0
X^3	1	1	1

X^0	2	2	2
X^1	1	1	1
X^2	7	7	7
X^3	1	1	1

X^0	2	2	2
X^1	2	2	2
X^2	2	4	2
X^3	2	2	2

X^0	2	6	2
X^1	5	5	5
X^2	3	8	3
X^3	2	7	2

X^0	0	23	19
X^1	0	23	19
X^2	0	23	16
X^3	1	24	22

X^0	3	11	7
X^1	1	9	3
X^2	1	6	3
X^3	4	9	7

X^0	0	15	9
X^1	0	17	11
X^2	0	15	10
X^3	0	10	5

X^0	1	131	83
X^1	2	132	86
X^2	1	88	87
X^3	1	45	44

X^0	1	29	11
X^1	1	36	20
X^2	0	23	17
X^3	1	15	12

X^0	3	116	112
X^1	3	113	107
X^2	3	115	110
X^3	1	109	104

X^0	1	3	1
X^1	1	2	1
X^2	1	4	3
X^3	0	2	1

X^0	1	2	1
X^1	1	2	1
X^2	1	3	2
X^3	0	0	0

X^0	1	13	9
X^1	2	15	8
X^2	5	18	16
X^3	0	9	5

X^0	2	8	5
X^1	1	5	2
X^2	1	6	5
X^3	4	10	9

X^0	2	15	11
X^1	2	17	15
X^2	1	13	12
X^3	2	17	15

X^0	3	24	20
X^1	2	18	15
X^2	0	16	7
X^3	0	16	13

X^0	0	1	0
X^1	0	1	0
X^2	1	13	12
X^3	0	24	23

X^0	1	3	1
X^1	4	8	4
X^2	1	2	1
X^3	2	4	2

X^0	2	3	2
X^1	2	3	2
X^2	0	1	0
X^3	0	0	0

X^0	4	4	4
X^1	2	2	2
X^2	2	2	2
X^3	2	6	4

X^0	5	29	16
X^1	1	29	16
X^2	0	18	17
X^3	4	16	16

X^0	1	54	50
X^1	1	54	47
X^2	1	7	1
X^3	2	28	21

X^0	3	10	7
X^1	0	11	10
X^2	0	6	1
X^3	0	7	5

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1
X^3	1	1	1

X^0	3	4	3
X^1	1	4	1
X^2	1	3	1
X^3	1	1	1

X^0	4	12	8
X^1	1	11	8
X^2	0	4	0
X^3	0	1	0

X^0	2	4	2
X^1	2	4	2
X^2	2	4	2
X^3	1	5	3

X^0	5	9	5
X^1	1	4	1
X^2	1	1	1
X^3	1	1	1

X^0	1	19	11
X^1	1	19	13
X^2	2	18	11
X^3	0	11	3

X^0	1	28	13
X^1	1	31	14
X^2	1	18	15
X^3	0	15	10

X^0	1	9	8
X^1	1	1	1
X^2	6	6	6
X^3	2	9	8

X^0	3	8	4
X^1	3	3	3
X^2	3	3	3
X^3	3	3	3

X^0	1	4	3
X^1	0	4	3
X^2	0	0	0
X^3	3	7	5

X^0	2	3	2
X^1	1	3	1
X^2	3	4	3
X^3	1	4	1

X^0	1	19	13
X^1	1	19	16
X^2	1	24	19
X^3	0	19	15

X^0	0	1	0
X^1	0	1	0
X^2	1	1	1
X^3	0	4	2

X^0	3	4	3
X^1	4	5	4
X^2	1	2	1
X^3	1	3	1

X^0	2	23	10
X^1	0	21	10
X^2	0	16	9
X^3	0	12	6

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1
X^3	0	0	0

X^0	2	20	4
X^1	2	17	2
X^2	2	19	7
X^3	4	16	6

X^0	2	17	12
X^1	1	9	4
X^2	0	8	1
X^3	1	4	1

X^0	2	4	2
X^1	3	10	7
X^2	0	4	2
X^3	0	4	0

X^0	4	4	4
X^1	1	2	1
X^2	0	2	1
X^3	0	0	0

X^0	2	3	2
X^1	1	4	3
X^2	0	8	7
X^3	3	17	13

X^0	5	28	26
X^1	0	26	25
X^2	0	19	16
X^3	0	12	11

X^0	2	274	271
X^1	2	270	268
X^2	2	263	257
X^3	1	263	261

X^0	0	2	0
X^1	1	4	2
X^2	3	5	3
X^3	1	2	1

X^0	4	947	500
X^1	5	939	500
X^2	5	936	500
X^3	3	937	500

X^0	2	2	2
X^1	1	1	1
X^2	1	1	1
X^3	0	0	0

X^0	1	36	33
X^1	0	36	33
X^2	1	37	31
X^3	1	21	18

X^0	7	7	7
X^1	0	6	0
X^2	5	5	5
X^3	0	5	1

X^0	1	1	1
X^1	2	4	3
X^2	0	0	0
X^3	0	0	0

X^0	2	215	209
X^1	1	194	188
X^2	1	190	188
X^3	0	165	162

X^0	2	2	2
X^1	2	2	2
X^2	2	2	2
X^3	2	2	2

X^0	2	7	5
X^1	2	5	4
X^2	0	7	6
X^3	0	5	0

X^0	5	17	12
X^1	5	17	12
X^2	5	14	11
X^3	5	7	5

X^0	1	74	72
X^1	0	70	68
X^2	0	67	65
X^3	1	71	67

X^0	2	4	2
X^1	2	3	2
X^2	2	2	2
X^3	0	2	0

X^0	3	37	29
X^1	3	27	20
X^2	2	36	29
X^3	0	1	0

X^0	5	5	5
X^1	4	4	4
X^2	4	4	4
X^3	1	1	1

X^0	1	1	1
X^1	0	0	0
X^2	1	1	1
X^3	2	2	2

X^0	1	7	4
X^1	2	12	8
X^2	1	6	1
X^3	1	7	4

X^0	3	3	3
X^1	2	2	2
X^2	2	2	2
X^3	2	2	2

X^0	2	2	2
X^1	2	2	2
X^2	2	2	2
X^3	1	1	1

X^0	1	21	18
X^1	1	21	18
X^2	0	23	16
X^3	1	26	19

X^0	3	4	3
X^1	2	3	2
X^2	2	2	2
X^3	2	2	2

X^0	1	51	47
X^1	0	53	49
X^2	0	23	20
X^3	0	0	0

X^0	1	3	1
X^1	6	7	6
X^2	3	3	3
X^3	3	6	3

X^0	1	6	6
X^1	1	6	6
X^2	0	6	6
X^3	0	0	0

X^0	3	11	8
X^1	1	10	7
X^2	1	10	5
X^3	1	9	4

X^0	3	18	11
X^1	3	14	8
X^2	0	8	4
X^3	0	0	0

X^0	4	9	5
X^1	1	1	1
X^2	1	1	1
X^3	1	1	1

X^0	4	38	22
X^1	2	38	22
X^2	0	26	17
X^3	2	18	12

X^0	1	1	1
X^1	1	1	1
X^2	3	3	3
X^3	0	0	0

X^0	0	1	0
X^1	0	1	0
X^2	3	6	5
X^3	0	3	0

X^0	1	20	11
X^1	0	17	9
X^2	0	13	7
X^3	2	11	6

X^0	2	57	50
X^1	2	57	50
X^2	2	50	50
X^3	1	49	48

X^0	3	15	14
X^1	4	13	6
X^2	6	9	7
X^3	1	1	1

X^0	1	4	4
X^1	2	5	3
X^2	1	4	4
X^3	4	7	7

X^0	4	30	15
X^1	2	29	11
X^2	2	22	19
X^3	2	13	10

X^0	6	21	6
X^1	4	21	5
X^2	4	14	6
X^3	4	4	4

X^0	2	3	2
X^1	1	3	1
X^2	1	3	1
X^3	2	4	2

X^0	1	19	17
X^1	0	18	15
X^2	0	20	18
X^3	0	13	10

X^0	2	4	2
X^1	2	2	2
X^2	2	2	2
X^3	0	1	0

X^0	3	3	3
X^1	3	3	3
X^2	2	8	2
X^3	2	2	2

X^0	4	4	4
X^1	3	3	3
X^2	2	2	2
X^3	3	3	3

X^0	3	20	10
X^1	3	17	7
X^2	1	12	2
X^3	1	10	1

X^0	2	2	2
X^1	0	0	0
X^2	0	0	0
X^3	0	0	0

X^0	2	13	9
X^1	1	8	1
X^2	3	12	9
X^3	0	9	6

X^0	5	7	5
X^1	4	4	4
X^2	4	4	4
X^3	0	4	0

X^0	4	7	4
X^1	4	9	4
X^2	4	10	4
X^3	0	10	6

X^0	0	17	7
X^1	0	16	7
X^2	4	16	13
X^3	1	7	6

X^0	3	5	4
X^1	1	1	1
X^2	1	1	1
X^3	1	1	1

X^0	1	89	87
X^1	1	89	87
X^2	1	88	84
X^3	1	1	1

X^0	4	4	4
X^1	0	1	0
X^2	2	5	3
X^3	0	1	0

X^0	2	5	2
X^1	2	3	2
X^2	1	2	1
X^3	2	3	2

X^0	3	3	3
X^1	3	3	3
X^2	2	2	2
X^3	2	2	2

X^0	0	3	0
X^1	0	3	0
X^2	0	3	0
X^3	0	3	0

X^0	2	10	8
X^1	2	9	7
X^2	2	2	2
X^3	2	8	6

X^0	4	23	18
X^1	1	13	12
X^2	1	10	8
X^3	1	1	1

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0
X^3	1	4	3

X^0	3	11	7
X^1	1	7	3
X^2	1	6	2
X^3	1	5	1

X^0	1	1	1
X^1	3	5	4
X^2	2	2	2
X^3	0	0	0

X^0	1	3	3
X^1	0	1	0
X^2	1	1	1
X^3	0	0	0

X^0	1	4	3
X^1	2	6	3
X^2	1	4	1
X^3	0	2	1

X^0	2	6	2
X^1	2	2	2
X^2	2	2	2
X^3	0	0	0

X^0	1	42	24
X^1	1	28	18
X^2	1	21	15
X^3	0	7	7

X^0	0	5	2
X^1	0	2	0
X^2	1	1	1
X^3	0	5	1

X^0	1	5	2
X^1	9	12	9
X^2	1	4	1
X^3	3	3	3

X^0	3	5	3
X^1	2	7	4
X^2	1	5	2
X^3	0	1	0

X^0	1	19	13
X^1	1	20	12
X^2	1	14	10
X^3	1	10	5

X^0	4	26	17
X^1	4	28	19
X^2	2	22	18
X^3	0	14	8

X^0	1	7	4
X^1	0	3	1
X^2	2	6	2
X^3	0	2	0

X^0	1	4	1
X^1	1	3	1
X^2	4	7	4
X^3	1	1	1

X^0	3	33	28
X^1	3	29	25
X^2	3	28	22
X^3	3	3	3

X^0	1	15	5
X^1	0	20	7
X^2	0	15	10
X^3	0	8	4

X^0	2	5	2
X^1	3	9	7
X^2	1	2	1
X^3	1	1	1

X^0	2	6	2
X^1	2	6	2
X^2	1	3	1
X^3	1	2	1

X^0	1	13	9
X^1	1	19	16
X^2	1	33	30
X^3	1	13	9

X^0	1	90	89
X^1	1	95	93
X^2	1	95	93
X^3	1	101	98

X^0	4	4	4
X^1	3	4	3
X^2	2	4	2
X^3	4	4	4

X^0	5	25	20
X^1	5	20	15
X^2	5	20	13
X^3	0	5	0

X^0	1	3	1
X^1	1	5	1
X^2	3	5	3
X^3	1	3	1

X^0	2	6	2
X^1	4	6	4
X^2	8	8	8
X^3	0	4	1

X^0	5	26	15
X^1	1	28	16
X^2	4	19	17
X^3	0	9	7

X^0	1	6	1
X^1	3	8	3
X^2	1	7	5
X^3	3	6	4

X^0	3	13	10
X^1	1	10	4
X^2	1	9	5
X^3	0	6	2

X^0	3	19	15
X^1	3	20	15
X^2	1	15	13
X^3	1	4	1

X^0	1	72	71
X^1	1	72	71
X^2	1	77	75
X^3	1	75	74

X^0	3	5	3
X^1	2	4	2
X^2	3	6	3
X^3	0	3	0

X^0	3	3	3
X^1	3	3	3
X^2	3	3	3
X^3	3	3	3

X^0	0	20	9
X^1	0	14	9
X^2	0	11	8
X^3	0	5	1

X^0	0	255	252
X^1	0	255	253
X^2	0	255	253
X^3	0	253	251

X^0	2	143	96
X^1	2	151	97
X^2	1	100	97
X^3	2	53	50

X^0	1	19	17
X^1	1	17	11
X^2	0	13	9
X^3	0	16	13

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0
X^3	1	1	1

X^0	2	21	11
X^1	2	21	8
X^2	2	12	9
X^3	0	10	8

X^0	2	2	2
X^1	2	2	2
X^2	0	1	0
X^3	1	3	1

X^0	8	13	8
X^1	4	8	4
X^2	1	5	1
X^3	1	5	1

X^0	1	1	1
X^1	0	0	0
X^2	0	0	0
X^3	0	0	0

X^0	4	4	4
X^1	0	0	0
X^2	1	2	2
X^3	6	6	6

X^0	4	33	18
X^1	1	25	14
X^2	2	19	14
X^3	0	11	6

X^0	0	20	17
X^1	1	27	24
X^2	3	31	28
X^3	0	20	16

X^0	3	9	5
X^1	3	9	7
X^2	1	10	8
X^3	3	12	10

X^0	1	6	4
X^1	2	8	2
X^2	1	6	1
X^3	0	0	0

X^0	3	9	5
X^1	3	10	7
X^2	1	7	5
X^3	0	4	0

X^0	3	27	13
X^1	0	25	13
X^2	0	15	12
X^3	0	0	0

X^0	2	36	20
X^1	1	35	20
X^2	2	35	20
X^3	1	24	9

X^0	2	12	7
X^1	1	6	1
X^2	1	9	3
X^3	0	9	1

X^0	1	9	2
X^1	0	12	3
X^2	2	9	6
X^3	0	0	0

X^0	5	11	6
X^1	1	4	4
X^2	0	0	0
X^3	5	7	7

X^0	6	13	9
X^1	2	11	7
X^2	2	12	8
X^3	1	10	5

X^0	2	2	2
X^1	2	2	2
X^2	2	2	2
X^3	0	0	0

X^0	2	557	273
X^1	1	554	271
X^2	1	283	278
X^3	1	281	277

X^0	4	5	4
X^1	2	8	2
X^2	1	5	1
X^3	0	4	0

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1
X^3	0	0	0

X^0	1	1	1
X^1	3	3	3
X^2	1	1	1
X^3	1	1	1

X^0	5	12	11
X^1	1	7	6
X^2	0	3	1
X^3	1	6	4

X^0	2	11	9
X^1	2	10	8
X^2	1	5	1
X^3	0	0	0

X^0	1	28	15
X^1	2	33	19
X^2	0	21	15
X^3	3	18	10

X^0	3	3	3
X^1	2	5	2
X^2	1	3	1
X^3	0	0	0

X^0	2	2	2
X^1	2	2	2
X^2	3	3	3
X^3	1	1	1

X^0	1	6	4
X^1	3	8	4
X^2	1	6	4
X^3	3	7	5

X^0	9	11	9
X^1	10	12	10
X^2	2	7	2
X^3	0	3	0

X^0	8	29	27
X^1	8	29	26
X^2	0	18	15
X^3	0	16	14

X^0	6	6	6
X^1	8	9	8
X^2	7	7	7
X^3	4	5	4

X^0	2	12	9
X^1	2	10	7
X^2	0	9	7
X^3	1	9	7

X^0	0	35	20
X^1	0	35	20
X^2	0	23	20
X^3	0	15	11

X^0	2	6	4
X^1	4	10	7
X^2	2	6	5
X^3	1	3	1

X^0	1	1	1
X^1	3	3	3
X^2	0	0	0
X^3	0	1	0

X^0	2	3	2
X^1	2	3	2
X^2	1	2	1
X^3	1	1	1

X^0	3	7	3
X^1	3	13	7
X^2	3	7	3
X^3	3	4	3

X^0	0	4	0
X^1	6	6	6
X^2	0	0	0
X^3	0	0	0

X^0	1	26	17
X^1	1	16	15
X^2	1	8	5
X^3	1	1	1

X^0	0	61	39
X^1	3	64	43
X^2	0	41	40
X^3	0	21	20

X^0	1	4	2
X^1	3	6	4
X^2	1	3	1
X^3	0	2	0

X^0	1	596	301
X^1	2	595	299
X^2	2	297	293
X^3	3	303	299

X^0	1	3	1
X^1	2	3	2
X^2	1	1	1
X^3	0	0	0

X^0	0	8	6
X^1	1	8	6
X^2	0	6	4
X^3	4	9	7

X^0	2	46	45
X^1	2	47	45
X^2	1	47	46
X^3	3	45	43

X^0	2	24	24
X^1	2	44	25
X^2	0	23	22
X^3	1	18	17

X^0	4	15	7
X^1	4	13	7
X^2	3	19	13
X^3	0	12	3

X^0	3	9	6
X^1	4	10	7
X^2	3	5	3
X^3	3	3	3

X^0	5	5	5
X^1	3	3	3
X^2	2	2	2
X^3	0	0	0

X^0	6	12	6
X^1	4	7	4
X^2	1	4	1
X^3	1	3	1

X^0	1	10	6
X^1	1	11	7
X^2	2	12	7
X^3	0	7	3

X^0	1	2	1
X^1	2	4	2
X^2	1	2	1
X^3	0	1	0

X^0	1	9	6
X^1	0	9	6
X^2	0	9	6
X^3	5	14	11

X^0	0	3	0
X^1	2	3	2
X^2	0	3	0
X^3	1	14	11

X^0	4	4	4
X^1	3	3	3
X^2	1	3	1
X^3	1	4	1

X^0	1	1	1
X^1	1	1	1
X^2	10	10	10
X^3	2	2	2

X^0	4	9	4
X^1	6	8	6
X^2	4	7	4
X^3	0	6	0

X^0	6	10	6
X^1	1	3	1
X^2	1	2	1
X^3	5	7	5

X^0	2	10	8
X^1	2	11	5
X^2	2	4	2
X^3	1	11	9

X^0	0	6	3
X^1	0	3	0
X^2	1	1	1
X^3	0	0	0

X^0	0	3	1
X^1	0	6	4
X^2	0	5	3
X^3	0	4	1

X^0	1	10	7
X^1	1	2	1
X^2	1	1	1
X^3	0	2	0

X^0	4	211	106
X^1	2	210	102
X^2	1	107	103
X^3	2	105	103

X^0	3	9	3
X^1	3	9	5
X^2	3	9	5
X^3	1	7	3

X^0	2	25	15
X^1	1	25	8
X^2	1	17	11
X^3	8	23	18

X^0	1	3	1
X^1	0	3	0
X^2	0	2	0
X^3	5	6	5

X^0	3	6	3
X^1	1	3	1
X^2	1	3	1
X^3	0	3	1

X^0	3	3	3
X^1	3	3	3
X^2	3	3	3
X^3	3	7	3

X^0	3	13	3
X^1	3	10	3
X^2	3	7	3
X^3	3	3	3

X^0	2	10	5
X^1	3	10	4
X^2	2	8	4
X^3	0	3	0

X^0	3	39	27
X^1	1	36	24
X^2	1	24	12
X^3	1	14	1

X^0	1	4	1
X^1	1	2	1
X^2	1	2	1
X^3	0	0	0

X^0	2	16	12
X^1	1	11	6
X^2	1	1	1
X^3	0	0	0

X^0	3	4	3
X^1	3	3	3
X^2	1	2	1
X^3	2	5	2

X^0	1	6	5
X^1	0	5	3
X^2	1	4	3
X^3	0	0	0

X^0	1	6	3
X^1	1	5	2
X^2	1	5	1
X^3	0	4	0

X^0	2	180	178
X^1	2	180	178
X^2	2	180	178
X^3	0	176	174

X^0	4	4	4
X^1	2	2	2
X^2	1	1	1
X^3	2	2	2

X^0	1	29	26
X^1	1	1	1
X^2	1	25	23
X^3	1	20	16

X^0	1	1	1
X^1	3	3	3
X^2	1	1	1
X^3	0	0	0

X^0	1	14	11
X^1	3	12	10
X^2	0	11	8
X^3	3	8	5

X^0	3	3	3
X^1	2	2	2
X^2	2	2	2
X^3	1	1	1

X^0	0	37	35
X^1	0	34	32
X^2	0	33	29
X^3	0	29	23

X^0	3	8	6
X^1	5	7	7
X^2	0	0	0
X^3	1	6	5

X^0	4	35	15
X^1	3	35	15
X^2	3	18	15
X^3	4	22	19

X^0	2	10	6
X^1	1	10	6
X^2	0	4	0
X^3	0	2	0

X^0	1	1	1
X^1	2	2	2
X^2	0	0	0
X^3	0	0	0

X^0	4	17	9
X^1	1	4	1
X^2	1	2	1
X^3	0	12	5

X^0	4	18	14
X^1	4	18	14
X^2	4	12	5
X^3	1	17	13

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1
X^3	1	1	1

X^0	1	3	2
X^1	1	3	2
X^2	1	4	3
X^3	3	5	3

X^0	2	8	3
X^1	3	10	6
X^2	2	7	3
X^3	0	6	1

X^0	1	28	25
X^1	0	25	21
X^2	0	29	26
X^3	3	29	26

X^0	2	2	2
X^1	2	2	2
X^2	4	4	4
X^3	1	1	1

X^0	2	6	3
X^1	1	2	1
X^2	1	1	1
X^3	0	2	0

X^0	1	2	1
X^1	0	0	0
X^2	2	2	2
X^3	0	0	0

X^0	0	41	40
X^1	1	24	22
X^2	0	22	21
X^3	0	21	19

X^0	3	4	3
X^1	2	2	2
X^2	2	2	2
X^3	0	0	0

X^0	2	14	8
X^1	0	11	5
X^2	0	6	6
X^3	0	2	0

X^0	3	6	5
X^1	1	4	1
X^2	0	4	2
X^3	0	3	1

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1
X^3	0	0	0

X^0	1	5	2
X^1	0	4	2
X^2	1	8	5
X^3	2	5	2

X^0	6	26	17
X^1	3	23	13
X^2	1	15	4
X^3	1	18	5

X^0	2	40	18
X^1	1	40	19
X^2	1	47	44
X^3	7	31	28

X^0	6	19	12
X^1	1	18	11
X^2	1	15	1
X^3	0	12	5

X^0	1	405	269
X^1	4	413	277
X^2	1	275	274
X^3	0	136	132

X^0	1	4	1
X^1	4	6	4
X^2	1	3	2
X^3	5	5	5

X^0	1	14	9
X^1	1	15	11
X^2	1	9	5
X^3	3	17	13

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0
X^3	0	0	0

X^0	2	2	2
X^1	0	0	0
X^2	0	0	0
X^3	0	0	0

X^0	1	1	1
X^1	1	1	1
X^2	1	2	1
X^3	0	0	0

X^0	2	30	24
X^1	3	33	20
X^2	7	30	20
X^3	0	18	14

X^0	1	1	1
X^1	2	2	2
X^2	2	2	2
X^3	1	1	1

X^0	3	318	313
X^1	2	317	312
X^2	2	312	308
X^3	0	315	315

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1
X^3	1	1	1

X^0	1	1	1
X^1	2	3	2
X^2	1	1	1
X^3	1	1	1

X^0	2	44	41
X^1	2	45	40
X^2	2	46	41
X^3	2	46	43

X^0	1	21	19
X^1	1	24	19
X^2	1	23	21
X^3	6	24	22

X^0	2	2	2
X^1	2	2	2
X^2	2	2	2
X^3	3	6	3

X^0	1	91	46
X^1	0	92	49
X^2	0	51	49
X^3	0	43	39

X^0	3	3	3
X^1	3	3	3
X^2	3	4	3
X^3	3	3	3

X^0	8	13	8
X^1	2	7	2
X^2	2	7	2
X^3	1	6	1

X^0	1	1	1
X^1	1	1	1
X^2	1	3	2
X^3	1	1	1

X^0	0	3	1
X^1	0	2	0
X^2	0	0	0
X^3	0	0	0

X^0	2	2	2
X^1	0	0	0
X^2	0	0	0
X^3	1	2	2

X^0	3	3	3
X^1	2	2	2
X^2	2	2	2
X^3	2	2	2

X^0	2	2	2
X^1	1	1	1
X^2	1	1	1
X^3	1	1	1

X^0	3	5	3
X^1	3	3	3
X^2	4	4	4
X^3	1	4	1

X^0	2	4	2
X^1	4	5	4
X^2	3	6	3
X^3	1	6	1

X^0	6	14	6
X^1	3	16	9
X^2	5	20	16
X^3	1	17	13

X^0	3	6	3
X^1	1	4	1
X^2	0	0	0
X^3	3	3	3

X^0	0	7	4
X^1	0	9	6
X^2	0	6	5
X^3	8	13	13

X^0	9	18	9
X^1	1	9	1
X^2	1	1	1
X^3	0	1	0

X^0	0	10	5
X^1	0	10	5
X^2	0	10	8
X^3	0	9	7

X^0	2	3	2
X^1	3	4	3
X^2	3	3	3
X^3	0	0	0

X^0	4	9	8
X^1	1	2	1
X^2	5	9	8
X^3	0	0	0

X^0	1	1	1
X^1	0	0	0
X^2	1	1	1
X^3	1	1	1

X^0	2	13	7
X^1	1	13	7
X^2	1	8	7
X^3	1	6	1

X^0	5	13	7
X^1	2	9	3
X^2	0	6	1
X^3	2	9	4

X^0	3	4	3
X^1	3	3	3
X^2	0	0	0
X^3	0	3	0

X^0	1	16	14
X^1	6	20	18
X^2	0	9	6
X^3	0	5	0

X^0	3	5	3
X^1	4	5	4
X^2	1	2	2
X^3	0	0	0

Average
X^0	2.26200000000000	25.4200000000000	17.9750000000000
X^1	1.85700000000000	24.7520000000000	17.1130000000000
X^2	1.49600000000000	19.2470000000000	16.1990000000000
X^3	1.06700000000000	14.9410000000000	12.0250000000000

Deviation
X^0	1.75081580984409	74.6783074259185	54.3896715838586
X^1	1.56350599615096	74.7755340736527	51.8024153008332
X^2	1.60374062740831	59.2666347197139	49.3091816906345
X^3	1.42425805246100	53.5093965486437	42.0811403719053

Ratio of success: 1.00000000000000

----

