	Opt.	CR	FP
X^1	2	95	90
X^2	2	73	66
X^3	2	51	45
X^4	2	44	40
X^5	2	13	10
X^6	2	2	2
X^7	3	3	3
X^8	0	0	0
Diff.	6

X^0	4	401	400
X^1	4	422	421
X^2	4	353	353
X^3	4	287	287
X^4	4	223	221
X^5	4	159	158
X^6	2	104	104
X^7	2	36	36
X^8	0	0	0
Diff.	17

X^0	3	25	23
X^1	4	22	21
X^2	2	17	14
X^3	2	13	12
X^4	2	7	4
X^5	1	4	1
X^6	2	2	2
X^7	1	1	1
X^8	0	0	0
Diff.	2

X^0	3	57	54
X^1	1	39	38
X^2	8	46	45
X^3	0	29	26
X^4	1	16	15
X^5	1	10	7
X^6	1	1	1
X^7	1	1	1
X^8	0	0	0
Diff.	1

X^0	5	30	26
X^1	2	21	19
X^2	1	15	13
X^3	2	9	2
X^4	3	4	3
X^5	2	2	2
X^6	2	2	2
X^7	2	2	2
X^8	0	0	0
Diff.	6

X^0	4	47	41
X^1	5	37	33
X^2	3	25	22
X^3	2	13	12
X^4	2	7	6
X^5	2	15	14
X^6	1	1	1
X^7	0	0	0
X^8	0	0	0
Diff.	5

X^0	3	78	77
X^1	2	88	87
X^2	5	52	51
X^3	4	58	56
X^4	1	18	17
X^5	1	24	23
X^6	1	1	1
X^7	1	1	1
X^8	4	4	4
Diff.	4

X^0	4	652	650
X^1	4	546	545
X^2	3	436	435
X^3	5	328	326
X^4	10	225	224
X^5	4	214	210
X^6	7	221	219
X^7	0	110	109
X^8	0	0	0
Diff.	10

X^0	4	953	947
X^1	4	640	636
X^2	4	633	623
X^3	4	325	321
X^4	4	321	317
X^5	4	318	314
X^6	4	4	4
X^7	4	4	4
X^8	0	0	0
Diff.	18

X^0	3	47	45
X^1	3	36	32
X^2	2	35	28
X^3	2	29	26
X^4	2	15	13
X^5	2	3	2
X^6	2	2	2
X^7	2	2	2
X^8	0	0	0
Diff.	9

X^0	2	96	94
X^1	2	91	90
X^2	2	87	86
X^3	6	68	68
X^4	2	58	57
X^5	2	36	36
X^6	1	18	16
X^7	1	18	18
X^8	0	0	0
Diff.	10

X^0	4	93	90
X^1	2	66	63
X^2	3	47	44
X^3	3	53	50
X^4	3	14	7
X^5	4	34	31
X^6	3	6	3
X^7	3	3	3
X^8	0	0	0
Diff.	13

X^0	3	162	160
X^1	3	161	158
X^2	3	130	127
X^3	3	100	96
X^4	3	69	66
X^5	3	38	35
X^6	0	35	33
X^7	3	26	25
X^8	0	0	0
Diff.	15

X^0	2	71	65
X^1	2	55	53
X^2	2	41	39
X^3	2	23	18
X^4	1	19	18
X^5	1	19	18
X^6	1	1	1
X^7	1	1	1
X^8	1	1	1
Diff.	12

X^0	3	198	193
X^1	3	143	136
X^2	4	124	121
X^3	3	68	64
X^4	3	49	45
X^5	3	22	18
X^6	3	3	3
X^7	3	3	3
X^8	2	2	2
Diff.	34

X^0	2	4	4
X^1	2	3	3
X^2	1	3	3
X^3	1	3	1
X^4	1	2	2
X^5	1	1	1
X^6	2	2	2
X^7	0	1	1
X^8	0	0	0
Diff.	1

X^0	8	123	119
X^1	4	103	100
X^2	10	82	76
X^3	3	60	57
X^4	1	36	31
X^5	3	23	20
X^6	4	4	4
X^7	3	3	3
X^8	3	3	3
Diff.	11

X^0	4	393	392
X^1	4	350	348
X^2	5	245	244
X^3	3	202	201
X^4	4	99	98
X^5	2	97	95
X^6	0	0	0
X^7	1	1	1
X^8	4	4	4
Diff.	7

X^0	2	219	217
X^1	2	178	177
X^2	2	139	137
X^3	2	129	129
X^4	2	50	48
X^5	2	44	44
X^6	2	2	2
X^7	0	0	0
X^8	0	0	0
Diff.	8

X^0	1	92	92
X^1	2	73	72
X^2	1	55	51
X^3	1	32	32
X^4	1	1	1
X^5	2	3	2
X^6	1	1	1
X^7	0	0	0
X^8	0	0	0
Diff.	4

X^0	2	267	265
X^1	1	184	179
X^2	2	177	173
X^3	1	90	87
X^4	1	84	79
X^5	1	39	34
X^6	1	4	1
X^7	1	1	1
X^8	3	3	3
Diff.	3

X^0	3	655	653
X^1	2	494	492
X^2	2	489	487
X^3	2	383	381
X^4	2	220	217
X^5	2	70	70
X^6	2	2	2
X^7	0	0	0
X^8	0	0	0
Diff.	38

X^0	4	93	92
X^1	3	70	61
X^2	3	48	46
X^3	1	40	40
X^4	1	23	18
X^5	1	2	1
X^6	0	0	0
X^7	5	5	5
X^8	0	0	0
Diff.	6

X^0	3	704	701
X^1	2	702	699
X^2	1	512	509
X^3	3	415	412
X^4	3	244	242
X^5	1	173	170
X^6	1	1	1
X^7	2	2	2
X^8	0	0	0
Diff.	42

X^0	4	921	913
X^1	4	621	617
X^2	4	618	611
X^3	4	312	308
X^4	4	309	304
X^5	4	4	4
X^6	4	4	4
X^7	4	4	4
X^8	0	0	0
Diff.	15

X^0	2	68	63
X^1	1	54	48
X^2	1	41	34
X^3	1	29	24
X^4	1	18	12
X^5	1	11	11
X^6	1	5	4
X^7	1	13	13
X^8	0	0	0
Diff.	3

X^0	3	108	103
X^1	3	86	80
X^2	3	70	66
X^3	3	48	45
X^4	3	29	26
X^5	3	29	26
X^6	3	3	3
X^7	3	3	3
X^8	5	5	5
Diff.	20

X^0	2	39	33
X^1	2	37	27
X^2	2	28	24
X^3	2	19	18
X^4	2	10	9
X^5	2	2	2
X^6	2	2	2
X^7	3	6	5
X^8	1	1	1
Diff.	16

X^0	2	117	117
X^1	5	117	117
X^2	2	118	118
X^3	1	98	94
X^4	1	72	72
X^5	1	53	53
X^6	2	30	30
X^7	0	25	25
X^8	0	0	0
Diff.	0

X^0	2	34	30
X^1	3	29	28
X^2	2	20	14
X^3	2	15	13
X^4	2	10	4
X^5	2	3	3
X^6	4	4	4
X^7	0	0	0
X^8	4	4	4
Diff.	14

X^0	3	112	110
X^1	3	82	79
X^2	8	74	70
X^3	3	43	39
X^4	3	37	33
X^5	1	1	1
X^6	7	7	7
X^7	0	0	0
X^8	3	3	3
Diff.	13

X^0	3	25	19
X^1	2	24	24
X^2	1	17	17
X^3	1	16	16
X^4	1	6	1
X^5	0	0	0
X^6	0	0	0
X^7	0	0	0
X^8	0	0	0
Diff.	5

X^0	5	54	50
X^1	3	52	49
X^2	3	39	36
X^3	3	34	30
X^4	3	21	18
X^5	3	13	9
X^6	3	3	3
X^7	3	3	3
X^8	0	0	0
Diff.	9

X^0	2	68	59
X^1	2	51	49
X^2	2	44	43
X^3	5	46	45
X^4	2	22	21
X^5	2	22	21
X^6	1	1	1
X^7	1	1	1
X^8	2	2	2
Diff.	6

X^0	6	50	44
X^1	6	48	42
X^2	6	29	23
X^3	6	27	16
X^4	6	10	6
X^5	6	15	9
X^6	6	6	6
X^7	6	6	6
X^8	0	0	0
Diff.	37

X^0	2	167	162
X^1	1	112	105
X^2	1	110	108
X^3	1	111	106
X^4	2	57	55
X^5	5	58	54
X^6	1	1	1
X^7	2	2	2
X^8	1	1	1
Diff.	2

X^0	2	39	37
X^1	2	36	32
X^2	3	30	28
X^3	2	24	22
X^4	3	15	12
X^5	2	12	10
X^6	2	4	2
X^7	0	4	1
X^8	2	2	2
Diff.	11

X^0	4	31	28
X^1	2	18	14
X^2	2	13	12
X^3	1	8	5
X^4	1	1	1
X^5	3	3	3
X^6	2	3	2
X^7	1	1	1
X^8	0	0	0
Diff.	2

X^0	2	259	255
X^1	2	184	179
X^2	2	180	176
X^3	2	158	153
X^4	2	68	63
X^5	2	46	38
X^6	3	3	3
X^7	4	4	4
X^8	0	0	0
Diff.	17

X^0	2	20	11
X^1	2	16	14
X^2	2	17	6
X^3	2	13	9
X^4	2	7	3
X^5	2	4	2
X^6	6	6	6
X^7	2	2	2
X^8	1	1	1
Diff.	6

X^0	3	42	39
X^1	3	33	29
X^2	3	23	18
X^3	3	20	16
X^4	1	8	4
X^5	3	3	3
X^6	1	1	1
X^7	1	1	1
X^8	5	5	5
Diff.	13

X^0	3	148	147
X^1	3	107	103
X^2	1	82	80
X^3	1	82	79
X^4	1	25	23
X^5	1	40	34
X^6	1	4	2
X^7	0	0	0
X^8	2	2	2
Diff.	3

X^0	0	21	19
X^1	0	19	17
X^2	0	20	18
X^3	0	17	15
X^4	4	19	18
X^5	0	9	9
X^6	0	5	5
X^7	0	5	3
X^8	0	0	0
Diff.	2

X^0	3	302	299
X^1	3	233	229
X^2	3	176	173
X^3	3	130	129
X^4	4	85	83
X^5	1	57	56
X^6	1	1	1
X^7	1	1	1
X^8	1	1	1
Diff.	63

X^0	3	266	263
X^1	3	189	185
X^2	3	173	170
X^3	3	96	92
X^4	3	87	84
X^5	3	7	4
X^6	3	3	3
X^7	3	3	3
X^8	0	0	0
Diff.	19

X^0	3	53	52
X^1	1	47	45
X^2	2	33	32
X^3	3	30	29
X^4	3	17	16
X^5	1	12	11
X^6	1	1	1
X^7	1	1	1
X^8	1	1	1
Diff.	6

X^0	5	210	204
X^1	5	199	194
X^2	5	142	136
X^3	5	130	123
X^4	5	71	61
X^5	5	64	59
X^6	5	5	5
X^7	5	5	5
X^8	0	0	0
Diff.	37

X^0	3	26	18
X^1	4	23	19
X^2	3	13	9
X^3	3	12	8
X^4	3	3	3
X^5	3	3	3
X^6	3	3	3
X^7	2	2	2
X^8	1	1	1
Diff.	8

X^0	6	160	152
X^1	6	100	94
X^2	6	91	85
X^3	6	88	82
X^4	6	40	34
X^5	6	35	29
X^6	6	6	6
X^7	6	6	6
X^8	0	0	0
Diff.	33

X^0	2	29	20
X^1	3	20	17
X^2	2	13	11
X^3	2	7	2
X^4	3	3	3
X^5	1	1	1
X^6	1	1	1
X^7	6	6	6
X^8	0	0	0
Diff.	3

X^0	2	265	262
X^1	1	263	261
X^2	1	161	160
X^3	1	161	161
X^4	4	83	82
X^5	2	81	80
X^6	0	0	0
X^7	0	0	0
X^8	0	0	0
Diff.	4

X^0	3	398	396
X^1	3	389	389
X^2	3	253	251
X^3	3	253	253
X^4	0	116	113
X^5	0	116	113
X^6	1	1	1
X^7	0	0	0
X^8	0	0	0
Diff.	5

X^0	2	507	505
X^1	2	440	439
X^2	2	315	312
X^3	1	251	250
X^4	2	131	127
X^5	1	67	66
X^6	1	1	1
X^7	1	1	1
X^8	0	0	0
Diff.	62

X^0	2	8	6
X^1	2	5	3
X^2	4	7	4
X^3	2	2	2
X^4	5	5	5
X^5	2	2	2
X^6	0	0	0
X^7	3	3	3
X^8	3	3	3
Diff.	3

X^0	3	178	169
X^1	5	116	111
X^2	7	112	106
X^3	3	47	44
X^4	3	43	39
X^5	3	38	37
X^6	3	3	3
X^7	1	1	1
X^8	1	1	1
Diff.	6

X^0	4	38	36
X^1	5	25	21
X^2	5	17	15
X^3	5	13	11
X^4	5	16	14
X^5	1	10	9
X^6	2	2	2
X^7	2	2	2
X^8	1	1	1
Diff.	20

X^0	2	99	96
X^1	2	65	63
X^2	2	56	54
X^3	3	29	25
X^4	2	33	31
X^5	5	31	27
X^6	2	2	2
X^7	1	1	1
X^8	2	2	2
Diff.	4

X^0	3	294	292
X^1	3	293	289
X^2	2	193	192
X^3	0	192	190
X^4	0	92	90
X^5	1	95	93
X^6	5	5	5
X^7	1	1	1
X^8	0	0	0
Diff.	4

X^0	8	41	38
X^1	3	27	26
X^2	1	19	18
X^3	1	13	9
X^4	3	9	8
X^5	2	8	5
X^6	1	4	2
X^7	1	3	3
X^8	0	0	0
Diff.	1

X^0	2	203	197
X^1	2	145	139
X^2	2	115	112
X^3	3	88	83
X^4	2	67	64
X^5	2	51	48
X^6	2	2	2
X^7	1	1	1
X^8	2	2	2
Diff.	29

X^0	4	26	24
X^1	1	18	16
X^2	1	15	12
X^3	1	12	10
X^4	1	8	5
X^5	1	5	4
X^6	2	6	5
X^7	1	2	1
X^8	0	0	0
Diff.	3

X^0	11	422	418
X^1	2	409	405
X^2	3	274	272
X^3	2	266	264
X^4	2	133	127
X^5	2	130	127
X^6	2	2	2
X^7	2	2	2
X^8	0	0	0
Diff.	10

X^0	4	37	34
X^1	4	30	29
X^2	8	28	24
X^3	4	13	12
X^4	6	14	11
X^5	1	5	1
X^6	3	3	3
X^7	1	1	1
X^8	2	2	2
Diff.	17

X^0	1	22	21
X^1	1	18	13
X^2	4	21	21
X^3	1	18	18
X^4	1	6	5
X^5	1	10	10
X^6	0	0	0
X^7	0	0	0
X^8	1	1	1
Diff.	4

X^0	4	11	7
X^1	3	7	3
X^2	3	4	3
X^3	3	3	3
X^4	3	3	3
X^5	4	4	4
X^6	3	3	3
X^7	4	4	4
X^8	0	0	0
Diff.	9

X^0	2	431	430
X^1	1	357	355
X^2	1	286	285
X^3	1	267	266
X^4	2	274	273
X^5	1	202	201
X^6	3	139	137
X^7	1	66	65
X^8	1	1	1
Diff.	5

X^0	4	173	171
X^1	3	159	158
X^2	2	105	104
X^3	1	94	93
X^4	1	52	50
X^5	1	42	40
X^6	6	14	13
X^7	1	1	1
X^8	0	0	0
Diff.	4

X^0	2	34	32
X^1	2	24	22
X^2	2	18	17
X^3	5	15	13
X^4	2	2	2
X^5	5	7	7
X^6	1	4	3
X^7	1	4	4
X^8	0	0	0
Diff.	7

X^0	4	10	7
X^1	2	8	5
X^2	2	5	2
X^3	1	3	1
X^4	2	2	2
X^5	1	1	1
X^6	2	2	2
X^7	1	1	1
X^8	3	3	3
Diff.	7

X^0	3	55	54
X^1	2	39	36
X^2	4	35	34
X^3	3	20	18
X^4	2	17	14
X^5	2	16	15
X^6	2	2	2
X^7	0	0	0
X^8	0	0	0
Diff.	3

X^0	3	103	100
X^1	3	103	98
X^2	3	78	72
X^3	3	56	52
X^4	3	28	24
X^5	3	3	3
X^6	2	2	2
X^7	3	3	3
X^8	0	0	0
Diff.	12

X^0	3	253	250
X^1	1	255	253
X^2	4	176	175
X^3	3	165	163
X^4	2	88	87
X^5	1	77	74
X^6	0	0	0
X^7	1	1	1
X^8	1	1	1
Diff.	9

X^0	4	377	371
X^1	4	376	370
X^2	1	238	232
X^3	2	224	218
X^4	2	94	88
X^5	2	97	89
X^6	1	1	1
X^7	6	6	6
X^8	1	1	1
Diff.	3

X^0	4	171	167
X^1	4	166	160
X^2	4	104	100
X^3	4	104	99
X^4	4	49	42
X^5	4	51	46
X^6	4	4	4
X^7	4	4	4
X^8	2	2	2
Diff.	18

X^0	4	268	264
X^1	4	215	211
X^2	4	162	159
X^3	3	105	99
X^4	3	63	51
X^5	3	53	46
X^6	3	34	27
X^7	3	40	33
X^8	3	3	3
Diff.	20

X^0	1	96	92
X^1	1	78	78
X^2	3	60	59
X^3	3	43	42
X^4	4	34	33
X^5	0	19	17
X^6	1	11	10
X^7	1	11	11
X^8	0	0	0
Diff.	8

X^0	5	267	262
X^1	4	257	251
X^2	4	250	246
X^3	2	129	123
X^4	7	131	127
X^5	6	127	122
X^6	2	2	2
X^7	4	4	4
X^8	0	0	0
Diff.	12

X^0	3	27	24
X^1	3	18	15
X^2	3	17	15
X^3	3	11	7
X^4	3	8	6
X^5	3	3	3
X^6	1	1	1
X^7	1	1	1
X^8	1	1	1
Diff.	14

X^0	3	146	142
X^1	3	84	78
X^2	3	76	72
X^3	5	74	70
X^4	3	4	3
X^5	3	10	6
X^6	4	4	4
X^7	4	4	4
X^8	0	0	0
Diff.	27

X^0	3	102	98
X^1	3	98	94
X^2	3	65	62
X^3	3	61	57
X^4	3	29	24
X^5	3	24	21
X^6	3	8	4
X^7	3	3	3
X^8	1	1	1
Diff.	15

X^0	3	47	45
X^1	3	35	32
X^2	6	28	24
X^3	3	17	15
X^4	4	10	6
X^5	3	3	3
X^6	3	3	3
X^7	1	1	1
X^8	1	1	1
Diff.	10

X^0	3	885	884
X^1	4	888	887
X^2	5	684	679
X^3	4	544	543
X^4	4	343	336
X^5	4	205	203
X^6	4	4	4
X^7	1	1	1
X^8	4	4	4
Diff.	136

X^0	4	52	50
X^1	4	42	38
X^2	6	32	30
X^3	4	23	17
X^4	2	9	3
X^5	2	2	2
X^6	1	1	1
X^7	1	1	1
X^8	0	0	0
Diff.	4

X^0	3	69	65
X^1	2	48	41
X^2	2	49	44
X^3	1	44	40
X^4	1	24	20
X^5	5	25	21
X^6	0	0	0
X^7	4	4	4
X^8	0	0	0
Diff.	5

X^0	3	479	476
X^1	2	458	458
X^2	2	272	269
X^3	2	254	253
X^4	2	71	66
X^5	2	53	53
X^6	3	3	3
X^7	0	0	0
X^8	1	1	1
Diff.	6

X^0	2	47	45
X^1	2	37	32
X^2	2	27	20
X^3	1	18	16
X^4	4	15	12
X^5	3	4	3
X^6	2	2	2
X^7	3	3	3
X^8	0	0	0
Diff.	2

X^0	15	83	77
X^1	6	62	58
X^2	4	49	45
X^3	6	34	30
X^4	6	22	15
X^5	5	14	12
X^6	2	9	5
X^7	2	16	14
X^8	2	2	2
Diff.	29

X^0	4	110	106
X^1	2	90	86
X^2	2	69	68
X^3	2	51	50
X^4	2	30	29
X^5	3	19	15
X^6	1	1	1
X^7	1	1	1
X^8	2	2	2
Diff.	4

X^0	2	21	17
X^1	2	14	10
X^2	2	9	5
X^3	3	3	3
X^4	4	4	4
X^5	3	3	3
X^6	4	4	4
X^7	0	0	0
X^8	0	0	0
Diff.	6

X^0	3	95	84
X^1	3	68	62
X^2	3	62	55
X^3	3	47	39
X^4	3	26	17
X^5	3	3	3
X^6	7	7	7
X^7	1	1	1
X^8	0	0	0
Diff.	8

X^0	2	115	108
X^1	2	84	76
X^2	2	78	67
X^3	4	71	62
X^4	4	37	29
X^5	4	36	29
X^6	1	1	1
X^7	7	7	7
X^8	1	1	1
Diff.	12

X^0	4	294	291
X^1	2	291	288
X^2	1	194	190
X^3	1	190	189
X^4	1	97	95
X^5	1	96	94
X^6	1	1	1
X^7	1	1	1
X^8	0	0	0
Diff.	8

X^0	2	104	103
X^1	2	83	82
X^2	1	62	60
X^3	1	47	46
X^4	1	30	30
X^5	1	16	16
X^6	0	1	1
X^7	0	0	0
X^8	0	0	0
Diff.	3

X^0	3	232	231
X^1	6	192	191
X^2	3	145	144
X^3	3	107	99
X^4	3	66	63
X^5	3	41	40
X^6	3	28	25
X^7	3	47	46
X^8	1	1	1
Diff.	8

X^0	2	56	52
X^1	3	55	51
X^2	3	43	42
X^3	3	32	31
X^4	1	22	21
X^5	1	16	15
X^6	1	16	15
X^7	3	11	9
X^8	1	1	1
Diff.	10

X^0	3	25	23
X^1	3	13	11
X^2	1	8	5
X^3	1	9	2
X^4	0	0	0
X^5	1	1	1
X^6	0	0	0
X^7	3	3	3
X^8	1	1	1
Diff.	0

X^0	4	15	11
X^1	3	10	5
X^2	2	8	4
X^3	2	8	4
X^4	2	5	2
X^5	2	2	2
X^6	2	2	2
X^7	2	2	2
X^8	3	3	3
Diff.	8

X^0	3	85	82
X^1	3	80	76
X^2	3	48	33
X^3	3	47	44
X^4	7	19	16
X^5	3	14	9
X^6	3	3	3
X^7	3	3	3
X^8	0	0	0
Diff.	10

X^0	3	196	194
X^1	2	164	157
X^2	2	134	127
X^3	2	107	104
X^4	2	76	74
X^5	3	52	49
X^6	2	33	26
X^7	2	6	4
X^8	2	2	2
Diff.	8

X^0	3	985	983
X^1	3	860	856
X^2	2	736	732
X^3	8	618	616
X^4	6	491	488
X^5	2	366	361
X^6	3	250	248
X^7	2	126	122
X^8	2	2	2
Diff.	7

X^0	4	67	63
X^1	4	51	48
X^2	4	39	33
X^3	4	27	22
X^4	1	17	15
X^5	3	19	13
X^6	1	1	1
X^7	1	1	1
X^8	0	0	0
Diff.	11

X^0	9	68	64
X^1	3	55	50
X^2	3	40	37
X^3	4	35	32
X^4	7	32	29
X^5	9	39	36
X^6	9	26	23
X^7	3	16	11
X^8	3	3	3
Diff.	25

X^0	2	59	54
X^1	3	50	46
X^2	4	35	34
X^3	1	19	12
X^4	3	5	4
X^5	1	13	11
X^6	0	0	0
X^7	1	1	1
X^8	0	0	0
Diff.	1

X^0	1	265	260
X^1	1	244	242
X^2	2	150	144
X^3	1	142	141
X^4	2	48	41
X^5	1	65	63
X^6	5	5	5
X^7	1	1	1
X^8	0	0	0
Diff.	6

X^0	5	365	359
X^1	5	249	243
X^2	4	243	237
X^3	5	239	232
X^4	4	123	117
X^5	4	118	110
X^6	0	0	0
X^7	6	6	6
X^8	0	0	0
Diff.	14

X^0	6	309	301
X^1	6	210	204
X^2	6	188	182
X^3	6	158	156
X^4	7	74	66
X^5	2	71	70
X^6	6	6	6
X^7	1	1	1
X^8	0	0	0
Diff.	14

X^0	2	22	20
X^1	2	18	15
X^2	3	17	15
X^3	2	11	9
X^4	2	7	4
X^5	2	2	2
X^6	2	2	2
X^7	2	2	2
X^8	0	0	0
Diff.	5

X^0	3	243	238
X^1	1	170	165
X^2	0	157	152
X^3	0	86	80
X^4	4	76	72
X^5	3	74	70
X^6	7	7	7
X^7	4	4	4
X^8	0	0	0
Diff.	2

X^0	2	65	64
X^1	3	68	67
X^2	9	61	61
X^3	2	43	35
X^4	2	30	29
X^5	3	22	21
X^6	1	6	6
X^7	1	6	6
X^8	0	0	0
Diff.	12

X^0	3	112	110
X^1	3	106	101
X^2	3	88	84
X^3	3	41	38
X^4	3	36	34
X^5	3	3	3
X^6	4	4	4
X^7	0	0	0
X^8	2	2	2
Diff.	10

X^0	3	487	484
X^1	4	489	485
X^2	3	321	318
X^3	3	320	317
X^4	5	157	155
X^5	2	155	153
X^6	2	2	2
X^7	2	2	2
X^8	4	4	4
Diff.	13

X^0	2	33	33
X^1	2	25	23
X^2	2	19	17
X^3	2	10	10
X^4	1	5	4
X^5	2	7	7
X^6	1	1	1
X^7	0	0	0
X^8	1	1	1
Diff.	3

X^0	4	24	22
X^1	2	13	10
X^2	4	10	7
X^3	2	6	4
X^4	4	5	4
X^5	1	1	1
X^6	2	2	2
X^7	0	0	0
X^8	2	2	2
Diff.	2

X^0	3	255	249
X^1	3	175	172
X^2	3	169	166
X^3	3	90	84
X^4	3	91	87
X^5	3	91	87
X^6	3	3	3
X^7	3	3	3
X^8	1	1	1
Diff.	15

X^0	3	59	57
X^1	2	43	41
X^2	2	33	30
X^3	5	25	22
X^4	2	11	8
X^5	2	8	6
X^6	2	8	6
X^7	2	2	2
X^8	0	0	0
Diff.	6

X^0	4	114	113
X^1	3	88	87
X^2	0	68	66
X^3	1	65	64
X^4	1	26	23
X^5	1	26	25
X^6	1	1	1
X^7	1	1	1
X^8	0	0	0
Diff.	10

X^0	2	970	963
X^1	2	930	925
X^2	3	654	651
X^3	4	618	616
X^4	2	341	338
X^5	2	305	303
X^6	2	31	27
X^7	2	2	2
X^8	1	1	1
Diff.	5

X^0	5	1441	1000
X^1	1	1311	1000
X^2	6	962	961
X^3	1	956	955
X^4	1	482	480
X^5	1	475	474
X^6	1	1	1
X^7	1	1	1
X^8	0	0	0
Diff.	21

X^0	4	788	786
X^1	3	521	517
X^2	2	514	512
X^3	2	512	504
X^4	2	226	223
X^5	2	225	224
X^6	2	2	2
X^7	1	1	1
X^8	2	2	2
Diff.	12

X^0	2	181	177
X^1	2	135	132
X^2	2	111	110
X^3	2	67	66
X^4	2	20	19
X^5	3	32	31
X^6	1	1	1
X^7	0	0	0
X^8	0	0	0
Diff.	2

X^0	2	1397	1000
X^1	1	955	950
X^2	1	924	921
X^3	0	917	911
X^4	7	450	449
X^5	4	447	446
X^6	0	0	0
X^7	0	0	0
X^8	0	0	0
Diff.	4

X^0	1	134	131
X^1	1	132	127
X^2	1	88	88
X^3	2	87	87
X^4	0	44	44
X^5	0	43	43
X^6	0	0	0
X^7	0	0	0
X^8	2	2	2
Diff.	1

X^0	2	25	22
X^1	2	25	22
X^2	2	20	17
X^3	3	7	4
X^4	2	2	2
X^5	3	3	3
X^6	2	2	2
X^7	1	1	1
X^8	3	3	3
Diff.	5

X^0	2	79	78
X^1	4	66	65
X^2	5	61	60
X^3	2	46	45
X^4	2	34	32
X^5	2	22	21
X^6	2	10	9
X^7	2	10	8
X^8	1	1	1
Diff.	12

X^0	4	684	680
X^1	4	468	463
X^2	4	450	445
X^3	4	449	445
X^4	4	221	217
X^5	4	218	212
X^6	4	4	4
X^7	4	4	4
X^8	0	0	0
Diff.	17

X^0	1	38	37
X^1	1	28	27
X^2	1	29	28
X^3	1	20	19
X^4	1	17	16
X^5	1	10	10
X^6	4	13	10
X^7	0	7	6
X^8	0	0	0
Diff.	12

X^0	2	482	478
X^1	2	343	339
X^2	2	340	338
X^3	3	339	337
X^4	2	170	166
X^5	2	170	166
X^6	2	2	2
X^7	2	2	2
X^8	1	1	1
Diff.	11

X^0	3	105	102
X^1	3	85	80
X^2	3	63	59
X^3	3	45	43
X^4	3	26	23
X^5	3	11	8
X^6	3	3	3
X^7	0	0	0
X^8	0	0	0
Diff.	14

X^0	6	100	97
X^1	5	96	93
X^2	2	63	56
X^3	3	63	63
X^4	1	31	27
X^5	0	30	30
X^6	1	1	1
X^7	0	0	0
X^8	0	0	0
Diff.	3

X^0	1	162	162
X^1	1	158	158
X^2	1	82	81
X^3	1	79	79
X^4	1	5	4
X^5	1	2	1
X^6	1	1	1
X^7	0	0	0
X^8	2	2	2
Diff.	2

X^0	2	262	260
X^1	4	195	193
X^2	1	170	167
X^3	4	172	169
X^4	1	95	94
X^5	1	72	70
X^6	1	1	1
X^7	1	1	1
X^8	1	1	1
Diff.	25

X^0	5	19	17
X^1	7	16	14
X^2	4	12	7
X^3	3	4	3
X^4	8	8	8
X^5	2	2	2
X^6	3	3	3
X^7	0	0	0
X^8	0	0	0
Diff.	12

X^0	2	13	12
X^1	3	9	6
X^2	2	5	4
X^3	1	3	3
X^4	1	1	1
X^5	2	4	2
X^6	1	2	1
X^7	3	5	3
X^8	0	0	0
Diff.	3

X^0	2	35	35
X^1	3	25	23
X^2	2	19	19
X^3	2	19	19
X^4	2	6	6
X^5	2	6	6
X^6	1	1	1
X^7	0	0	0
X^8	1	1	1
Diff.	8

X^0	5	17	15
X^1	1	9	7
X^2	2	9	6
X^3	1	5	2
X^4	3	5	3
X^5	1	3	1
X^6	2	3	2
X^7	1	1	1
X^8	2	2	2
Diff.	4

X^0	1	305	301
X^1	1	266	263
X^2	1	199	196
X^3	1	161	158
X^4	1	97	95
X^5	0	60	58
X^6	2	2	2
X^7	2	2	2
X^8	0	0	0
Diff.	42

X^0	5	38	36
X^1	5	40	38
X^2	5	21	19
X^3	5	23	21
X^4	1	6	2
X^5	1	14	12
X^6	1	1	1
X^7	2	2	2
X^8	1	1	1
Diff.	13

X^0	1	16	11
X^1	1	10	9
X^2	1	1	1
X^3	6	6	6
X^4	1	3	1
X^5	1	1	1
X^6	1	1	1
X^7	3	3	3
X^8	1	1	1
Diff.	9

X^0	2	41	39
X^1	2	26	21
X^2	3	21	21
X^3	1	15	13
X^4	1	1	1
X^5	1	6	6
X^6	1	1	1
X^7	0	0	0
X^8	0	0	0
Diff.	5

X^0	3	1087	1000
X^1	3	1073	1000
X^2	3	725	720
X^3	3	710	706
X^4	3	363	358
X^5	0	350	347
X^6	0	0	0
X^7	3	3	3
X^8	0	0	0
Diff.	11

X^0	1	216	213
X^1	1	149	147
X^2	0	144	142
X^3	0	140	137
X^4	0	71	68
X^5	1	70	68
X^6	1	1	1
X^7	2	2	2
X^8	3	3	3
Diff.	0

X^0	7	188	179
X^1	7	123	112
X^2	1	115	109
X^3	5	114	108
X^4	6	43	35
X^5	6	42	36
X^6	5	5	5
X^7	6	6	6
X^8	0	0	0
Diff.	27

X^0	5	316	314
X^1	5	319	317
X^2	1	184	183
X^3	1	175	173
X^4	1	35	34
X^5	1	60	58
X^6	1	1	1
