	Opt.	CR	FP
X^2	7	109	55
X^3	7	103	56
X^4	7	98	47
X^5	7	87	28
X^6	7	59	40
X^7	1	74	50

X^0	1	396	202
X^1	2	397	202
X^2	3	398	203
X^3	1	396	200
X^4	0	394	197
X^5	0	394	198
X^6	1	201	200
X^7	1	202	199

X^0	3	28	13
X^1	2	25	11
X^2	3	24	9
X^3	1	21	4
X^4	0	20	3
X^5	0	18	1
X^6	2	2	2
X^7	0	20	3

X^0	1	89	34
X^1	1	87	34
X^2	1	90	38
X^3	1	86	34
X^4	1	74	35
X^5	1	76	38
X^6	0	60	29
X^7	1	68	28

X^0	2	9	2
X^1	1	11	6
X^2	0	7	3
X^3	0	7	0
X^4	0	6	1
X^5	0	6	2
X^6	0	4	0
X^7	0	3	0

X^0	5	82	30
X^1	6	84	28
X^2	1	83	31
X^3	3	81	33
X^4	3	57	25
X^5	2	56	26
X^6	0	47	26
X^7	2	47	17

X^0	1	94	49
X^1	1	98	53
X^2	1	91	48
X^3	1	91	49
X^4	2	67	44
X^5	1	63	41
X^6	1	51	38
X^7	0	45	15

X^0	3	81	39
X^1	3	82	42
X^2	2	80	38
X^3	5	81	43
X^4	2	73	39
X^5	2	73	40
X^6	2	51	47
X^7	1	45	29

X^0	4	37	15
X^1	4	38	18
X^2	4	34	15
X^3	4	34	18
X^4	2	34	19
X^5	1	32	17
X^6	1	18	17
X^7	1	25	14

X^0	3	217	117
X^1	3	217	117
X^2	4	222	122
X^3	2	225	125
X^4	3	214	115
X^5	0	189	94
X^6	6	100	82
X^7	0	124	105

X^0	3	29	16
X^1	1	28	17
X^2	1	27	14
X^3	4	30	19
X^4	1	23	14
X^5	1	18	11
X^6	3	21	12
X^7	0	23	12

X^0	2	375	175
X^1	2	375	178
X^2	2	374	177
X^3	2	373	174
X^4	2	335	164
X^5	1	307	167
X^6	2	165	154
X^7	0	197	162

X^0	4	428	210
X^1	4	416	210
X^2	4	413	207
X^3	4	398	202
X^4	2	341	198
X^5	2	257	196
X^6	2	59	57
X^7	0	216	199

X^0	2	41	17
X^1	2	37	14
X^2	2	35	10
X^3	1	42	13
X^4	1	30	11
X^5	1	34	13
X^6	1	2	1
X^7	0	34	13

X^0	4	232	116
X^1	4	234	115
X^2	4	237	121
X^3	4	237	116
X^4	4	240	126
X^5	4	232	201
X^6	4	126	122
X^7	1	125	114

X^0	2	396	192
X^1	1	403	193
X^2	1	402	194
X^3	2	402	198
X^4	1	385	194
X^5	2	363	197
X^6	1	192	188
X^7	1	170	106

X^0	2	35	18
X^1	4	35	18
X^2	2	28	11
X^3	2	20	8
X^4	2	12	8
X^5	1	17	7
X^6	1	1	1
X^7	0	17	7

X^0	3	22	9
X^1	2	22	9
X^2	2	21	9
X^3	4	16	10
X^4	1	9	1
X^5	0	5	0
X^6	5	5	5
X^7	3	14	7

X^0	6	41	21
X^1	6	43	21
X^2	6	36	21
X^3	6	26	12
X^4	6	23	12
X^5	6	18	6
X^6	6	6	6
X^7	0	18	8

X^0	2	28	11
X^1	2	27	9
X^2	1	25	11
X^3	1	23	10
X^4	0	22	11
X^5	2	17	10
X^6	0	1	0
X^7	0	17	10

X^0	3	51	23
X^1	1	48	21
X^2	1	48	20
X^3	1	43	20
X^4	1	38	21
X^5	1	37	21
X^6	0	34	17
X^7	0	31	8

X^0	5	52	19
X^1	6	54	24
X^2	5	54	25
X^3	1	51	21
X^4	1	49	20
X^5	1	44	19
X^6	0	25	17
X^7	0	31	18

X^0	2	48	17
X^1	2	52	19
X^2	2	45	17
X^3	2	36	21
X^4	2	41	17
X^5	2	33	7
X^6	0	36	21
X^7	0	41	17

X^0	2	88	48
X^1	2	89	46
X^2	2	83	48
X^3	2	75	38
X^4	3	83	46
X^5	1	66	38
X^6	3	53	34
X^7	0	6	0

X^0	2	501	243
X^1	3	504	249
X^2	0	498	247
X^3	0	495	245
X^4	0	480	241
X^5	1	457	230
X^6	0	236	204
X^7	1	262	221

X^0	4	70	35
X^1	3	70	35
X^2	3	67	32
X^3	3	65	32
X^4	3	60	30
X^5	3	57	28
X^6	3	30	24
X^7	1	31	20

X^0	3	36	18
X^1	3	22	16
X^2	3	7	3
X^3	2	5	2
X^4	2	3	2
X^5	3	7	3
X^6	1	1	1
X^7	3	7	3

X^0	3	45	20
X^1	3	42	22
X^2	3	38	19
X^3	3	35	17
X^4	3	29	13
X^5	3	28	11
X^6	3	28	13
X^7	1	23	8

X^0	2	46	19
X^1	2	40	19
X^2	7	40	18
X^3	2	31	10
X^4	2	29	10
X^5	2	28	7
X^6	2	24	7
X^7	0	21	5

X^0	6	95	50
X^1	3	91	46
X^2	2	95	45
X^3	3	89	45
X^4	2	72	45
X^5	2	46	28
X^6	1	46	27
X^7	3	46	29

X^0	2	33	19
X^1	1	30	16
X^2	2	27	8
X^3	1	20	7
X^4	1	18	7
X^5	1	17	7
X^6	1	21	9
X^7	0	17	3

X^0	1	15	8
X^1	2	13	7
X^2	2	12	4
X^3	2	11	4
X^4	1	8	1
X^5	4	11	4
X^6	0	12	2
X^7	0	5	0

X^0	3	24	13
X^1	2	24	13
X^2	2	20	10
X^3	2	17	7
X^4	2	13	8
X^5	2	16	10
X^6	0	1	0
X^7	0	0	0

X^0	3	165	127
X^1	3	164	126
X^2	3	164	126
X^3	3	156	126
X^4	2	150	123
X^5	2	149	127
X^6	1	129	127
X^7	1	149	123

X^0	2	57	31
X^1	2	56	32
X^2	2	54	30
X^3	2	32	29
X^4	1	33	28
X^5	2	30	19
X^6	2	11	7
X^7	2	24	19

X^0	2	13	8
X^1	1	11	1
X^2	1	12	6
X^3	2	10	5
X^4	2	9	2
X^5	0	7	0
X^6	0	11	1
X^7	0	2	0

X^0	1	995	514
X^1	4	997	516
X^2	2	993	510
X^3	1	992	513
X^4	2	984	505
X^5	2	971	488
X^6	1	490	486
X^7	1	534	488

X^0	2	118	103
X^1	3	118	101
X^2	3	116	104
X^3	3	114	105
X^4	1	111	103
X^5	1	109	96
X^6	0	89	86
X^7	1	109	100

X^0	2	59	33
X^1	2	58	32
X^2	2	39	25
X^3	2	16	4
X^4	2	10	2
X^5	2	5	2
X^6	2	11	2
X^7	2	5	2

X^0	1	32	13
X^1	1	30	11
X^2	1	22	10
X^3	1	19	6
X^4	2	21	7
X^5	3	18	3
X^6	1	1	1
X^7	0	18	3

X^0	4	35	15
X^1	2	32	12
X^2	2	28	8
X^3	1	25	11
X^4	1	25	11
X^5	2	26	13
X^6	3	18	11
X^7	3	23	12

X^0	6	40	19
X^1	5	39	18
X^2	3	33	12
X^3	3	29	4
X^4	3	28	10
X^5	3	19	5
X^6	3	14	3
X^7	1	18	5

X^0	0	89	39
X^1	5	86	37
X^2	3	79	31
X^3	2	72	26
X^4	2	53	22
X^5	1	54	22
X^6	1	38	19
X^7	0	52	19

X^0	4	47	32
X^1	4	49	36
X^2	4	45	32
X^3	4	40	28
X^4	6	51	38
X^5	4	4	4
X^6	2	9	5
X^7	0	45	32

X^0	2	379	199
X^1	2	380	199
X^2	4	377	197
X^3	4	377	198
X^4	4	370	190
X^5	4	372	196
X^6	4	204	178
X^7	4	7	4

X^0	2	103	54
X^1	2	112	54
X^2	2	111	54
X^3	1	111	55
X^4	3	111	57
X^5	0	110	61
X^6	1	101	99
X^7	2	61	55

X^0	5	31	17
X^1	1	26	13
X^2	1	23	9
X^3	1	18	9
X^4	3	18	9
X^5	1	12	1
X^6	1	10	1
X^7	1	12	3

X^0	2	35	14
X^1	2	36	15
X^2	2	34	18
X^3	1	34	15
X^4	2	29	16
X^5	2	22	11
X^6	2	10	2
X^7	2	22	10

X^0	3	55	20
X^1	2	55	22
X^2	2	48	21
X^3	2	39	18
X^4	1	31	14
X^5	1	27	10
X^6	1	20	5
X^7	1	31	6

X^0	2	73	39
X^1	3	76	41
X^2	1	76	40
X^3	1	87	40
X^4	2	75	39
X^5	0	78	39
X^6	2	50	38
X^7	3	62	36

X^0	3	36	11
X^1	3	33	11
X^2	3	29	8
X^3	3	29	7
X^4	3	27	10
X^5	4	30	8
X^6	2	26	4
X^7	1	26	6

X^0	1	93	45
X^1	1	92	41
X^2	1	89	42
X^3	1	87	44
X^4	4	84	47
X^5	1	85	42
X^6	2	52	50
X^7	0	60	35

X^0	2	49	25
X^1	2	54	26
X^2	1	54	28
X^3	3	54	30
X^4	3	47	24
X^5	0	43	25
X^6	2	32	29
X^7	3	37	15

X^0	5	158	151
X^1	5	156	147
X^2	5	152	145
X^3	5	153	147
X^4	5	150	144
X^5	5	155	150
X^6	5	146	141
X^7	0	155	149

X^0	2	49	22
X^1	2	49	24
X^2	2	50	26
X^3	2	46	26
X^4	2	48	24
X^5	2	43	24
X^6	2	24	11
X^7	2	11	2

X^0	1	984	511
X^1	1	994	508
X^2	2	994	508
X^3	3	995	503
X^4	1	989	508
X^5	3	1039	521
X^6	0	528	526
X^7	0	538	520

X^0	4	23	5
X^1	5	22	13
X^2	6	23	16
X^3	1	18	12
X^4	1	14	11
X^5	1	19	8
X^6	1	12	11
X^7	1	18	11

X^0	4	52	24
X^1	4	59	21
X^2	1	56	25
X^3	0	44	22
X^4	1	48	28
X^5	2	41	27
X^6	0	42	29
X^7	0	46	20

X^0	2	19	6
X^1	2	23	10
X^2	2	24	12
X^3	2	16	7
X^4	2	16	4
X^5	1	17	5
X^6	0	11	3
X^7	0	8	0

X^0	6	99	65
X^1	6	101	67
X^2	6	98	67
X^3	6	98	67
X^4	2	98	68
X^5	3	99	54
X^6	3	69	65
X^7	0	63	30

X^0	4	129	63
X^1	2	129	57
X^2	2	130	58
X^3	2	122	52
X^4	2	95	47
X^5	0	85	47
X^6	0	63	39
X^7	0	28	1

X^0	1	34	17
X^1	1	34	17
X^2	1	34	16
X^3	1	29	17
X^4	1	25	17
X^5	3	26	16
X^6	1	28	11
X^7	1	1	1

X^0	2	27	15
X^1	2	26	15
X^2	1	25	14
X^3	1	25	14
X^4	1	22	11
X^5	1	19	7
X^6	1	10	2
X^7	0	19	4

X^0	2	59	32
X^1	2	58	32
X^2	2	57	32
X^3	2	55	32
X^4	2	38	21
X^5	2	55	32
X^6	2	28	17
X^7	0	38	27

X^0	1	38	14
X^1	1	36	12
X^2	2	37	13
X^3	1	35	14
X^4	1	27	14
X^5	1	25	12
X^6	1	13	9
X^7	0	23	12

X^0	6	61	21
X^1	1	58	22
X^2	1	56	14
X^3	5	56	23
X^4	3	41	23
X^5	3	25	15
X^6	1	40	18
X^7	1	18	1

X^0	2	99	50
X^1	2	96	47
X^2	2	91	46
X^3	2	73	40
X^4	2	57	25
X^5	2	38	9
X^6	2	28	2
X^7	1	48	19

X^0	3	34	20
X^1	2	29	18
X^2	2	21	18
X^3	0	20	11
X^4	0	3	0
X^5	2	22	16
X^6	2	11	8
X^7	0	20	11

X^0	2	68	27
X^1	2	62	29
X^2	2	60	28
X^3	2	61	31
X^4	2	57	17
X^5	2	63	32
X^6	1	34	33
X^7	5	42	35

X^0	3	47	20
X^1	3	47	20
X^2	3	48	23
X^3	3	47	19
X^4	3	46	19
X^5	3	49	20
X^6	3	37	32
X^7	1	26	18

X^0	4	61	57
X^1	2	63	56
X^2	2	63	56
X^3	3	63	53
X^4	7	68	61
X^5	5	66	56
X^6	5	72	67
X^7	2	52	51

X^0	2	198	126
X^1	3	181	107
X^2	2	179	104
X^3	3	158	83
X^4	2	145	80
X^5	3	118	67
X^6	1	65	35
X^7	3	78	53

X^0	1	474	236
X^1	3	474	234
X^2	3	471	234
X^3	2	470	227
X^4	2	472	233
X^5	4	476	235
X^6	2	245	241
X^7	0	247	239

X^0	1	90	44
X^1	2	89	41
X^2	1	80	38
X^3	1	74	37
X^4	0	73	41
X^5	0	65	40
X^6	6	45	36
X^7	0	47	28

X^0	3	114	43
X^1	3	118	45
X^2	3	108	45
X^3	2	100	50
X^4	5	91	49
X^5	3	83	41
X^6	1	53	46
X^7	0	78	42

X^0	1	70	36
X^1	1	71	37
X^2	1	67	34
X^3	5	67	34
X^4	1	60	30
X^5	5	50	31
X^6	5	34	31
X^7	1	23	15

X^0	2	195	71
X^1	2	197	76
X^2	3	198	77
X^3	2	185	67
X^4	2	133	69
X^5	2	145	76
X^6	9	111	75
X^7	0	124	68

X^0	3	40	20
X^1	2	38	19
X^2	2	38	19
X^3	2	38	19
X^4	2	24	19
X^5	1	22	17
X^6	0	22	17
X^7	1	1	1

X^0	2	24	10
X^1	2	19	8
X^2	2	13	2
X^3	2	12	4
X^4	6	19	8
X^5	2	17	9
X^6	1	17	7
X^7	0	15	4

X^0	2	77	39
X^1	1	74	31
X^2	4	74	37
X^3	1	71	34
X^4	4	69	37
X^5	1	67	34
X^6	1	38	35
X^7	2	48	34

X^0	1	18	8
X^1	3	18	8
X^2	2	17	9
X^3	0	10	1
X^4	0	8	0
X^5	0	4	0
X^6	3	13	5
X^7	0	8	0

X^0	4	25	15
X^1	2	20	10
X^2	2	19	9
X^3	2	13	5
X^4	1	14	6
X^5	1	4	1
X^6	3	10	3
X^7	1	16	8

X^0	4	468	420
X^1	3	461	419
X^2	3	452	415
X^3	3	448	417
X^4	3	430	420
X^5	3	437	424
X^6	1	408	405
X^7	2	434	416

X^0	3	180	97
X^1	3	182	99
X^2	3	180	96
X^3	3	152	73
X^4	3	131	68
X^5	3	105	68
X^6	2	106	79
X^7	0	131	63

X^0	1	129	72
X^1	1	126	66
X^2	1	126	69
X^3	1	120	70
X^4	1	104	55
X^5	1	98	55
X^6	0	59	56
X^7	1	52	36

X^0	4	48	24
X^1	4	49	24
X^2	7	50	26
X^3	5	48	27
X^4	2	39	20
X^5	0	34	19
X^6	0	37	19
X^7	0	34	8

X^0	1	12	1
X^1	1	11	3
X^2	1	11	1
X^3	3	12	5
X^4	1	10	3
X^5	0	10	5
X^6	0	8	0
X^7	0	0	0

X^0	2	68	30
X^1	2	65	28
X^2	2	64	28
X^3	2	58	22
X^4	2	57	22
X^5	0	55	26
X^6	0	30	25
X^7	0	41	28

X^0	4	22	7
X^1	2	21	6
X^2	6	21	7
X^3	2	20	6
X^4	4	20	6
X^5	3	19	5
X^6	1	16	2
X^7	1	14	1

X^0	2	83	41
X^1	2	78	40
X^2	2	75	39
X^3	2	72	36
X^4	2	56	32
X^5	2	56	20
X^6	2	47	33
X^7	2	9	2

X^0	3	53	26
X^1	3	49	22
X^2	3	48	21
X^3	3	47	22
X^4	3	34	20
X^5	3	12	3
X^6	3	3	3
X^7	1	34	20

X^0	1	9	5
X^1	1	8	4
X^2	5	14	10
X^3	1	7	3
X^4	2	11	7
X^5	1	6	1
X^6	0	7	2
X^7	1	8	1

X^0	3	31	10
X^1	6	34	13
X^2	3	31	6
X^3	4	28	11
X^4	1	22	9
X^5	2	18	9
X^6	1	15	5
X^7	1	18	1

X^0	2	25	8
X^1	2	26	7
X^2	2	26	9
X^3	2	25	6
X^4	2	23	10
X^5	2	23	9
X^6	3	25	11
X^7	1	22	4

X^0	4	104	45
X^1	4	106	47
X^2	4	101	45
X^3	4	95	43
X^4	4	81	37
X^5	4	76	31
X^6	4	43	25
X^7	1	60	30

X^0	2	18	6
X^1	1	18	9
X^2	1	17	7
X^3	0	17	7
X^4	0	14	7
X^5	1	12	8
X^6	0	6	4
X^7	1	10	6

X^0	2	92	69
X^1	2	93	71
X^2	2	92	70
X^3	2	93	68
X^4	2	91	69
X^5	2	76	69
X^6	2	77	75
X^7	0	74	67

X^0	5	29	11
X^1	8	37	19
X^2	5	26	9
X^3	5	23	16
X^4	1	20	11
X^5	2	19	9
X^6	1	14	5
X^7	3	27	11

X^0	3	23	16
X^1	2	20	14
X^2	3	21	13
X^3	3	17	10
X^4	3	13	9
X^5	0	16	7
X^6	0	3	2
X^7	0	18	11

X^0	1	52	27
X^1	2	53	30
X^2	2	53	29
X^3	1	53	29
X^4	4	53	29
X^5	1	46	23
X^6	0	24	18
X^7	0	35	23

X^0	1	28	8
X^1	2	30	10
X^2	5	31	14
X^3	0	23	9
X^4	0	18	5
X^5	0	16	4
X^6	4	16	5
X^7	5	14	5

X^0	3	64	36
X^1	3	60	32
X^2	3	58	30
X^3	3	48	21
X^4	3	40	17
X^5	3	37	21
X^6	3	20	12
X^7	1	36	21

X^0	1	500	282
X^1	1	500	290
X^2	1	487	280
X^3	1	487	272
X^4	0	484	282
X^5	0	484	282
X^6	0	283	282
X^7	0	211	201

X^0	3	6	3
X^1	3	7	3
X^2	2	6	2
X^3	5	10	5
X^4	2	2	2
X^5	2	2	2
X^6	2	2	2
X^7	0	4	0

X^0	2	10	4
X^1	2	10	4
X^2	1	9	2
X^3	2	9	4
X^4	1	2	1
X^5	1	9	6
X^6	0	7	5
X^7	2	10	2

X^0	2	26	11
X^1	2	26	10
X^2	2	25	15
X^3	1	22	15
X^4	3	19	14
X^5	0	15	11
X^6	0	16	9
X^7	0	12	0

X^0	2	20	8
X^1	1	19	8
X^2	1	18	7
X^3	1	18	6
X^4	2	17	8
X^5	0	16	6
X^6	5	17	12
X^7	0	0	0

X^0	3	53	34
X^1	2	55	27
X^2	9	61	41
X^3	5	54	36
X^4	2	47	27
X^5	2	41	19
X^6	2	30	11
X^7	2	12	2

X^0	1	439	226
X^1	1	439	232
X^2	1	436	228
X^3	0	433	223
X^4	2	438	227
X^5	0	431	218
X^6	0	213	211
X^7	0	228	216

X^0	1	28	10
X^1	2	29	11
X^2	1	25	9
X^3	0	21	6
X^4	0	19	3
X^5	0	21	3
X^6	2	22	8
X^7	1	20	6

X^0	6	96	75
X^1	1	108	71
X^2	2	106	72
X^3	0	104	68
X^4	1	108	72
X^5	0	102	66
X^6	0	75	67
X^7	0	84	37

X^0	3	162	83
X^1	3	157	78
X^2	3	157	79
X^3	3	154	73
X^4	3	152	72
X^5	3	152	77
X^6	3	85	77
X^7	3	118	70

X^0	5	47	21
X^1	5	49	23
X^2	5	53	27
X^3	7	55	25
X^4	5	31	18
X^5	4	30	21
X^6	0	12	6
X^7	0	24	14

X^0	2	401	195
X^1	3	398	193
X^2	2	395	187
X^3	3	392	195
X^4	2	386	191
X^5	2	376	183
X^6	0	194	183
X^7	2	201	180

X^0	2	203	114
X^1	2	204	116
X^2	2	203	116
X^3	2	202	116
X^4	2	207	116
X^5	2	233	116
X^6	2	118	116
X^7	0	117	115

X^0	6	123	57
X^1	6	118	52
X^2	6	109	44
X^3	6	109	41
X^4	6	96	42
X^5	6	76	52
X^6	6	72	52
X^7	1	56	18

X^0	7	285	134
X^1	7	287	135
X^2	7	286	137
X^3	7	273	132
X^4	7	274	143
X^5	7	254	125
X^6	7	151	124
X^7	7	18	7

X^0	1	41	18
X^1	1	40	17
X^2	1	38	16
X^3	1	37	16
X^4	2	31	13
X^5	2	27	12
X^6	2	18	12
X^7	0	21	6

X^0	4	63	32
X^1	2	58	26
X^2	1	55	23
X^3	2	55	27
X^4	1	29	25
X^5	3	51	30
X^6	0	21	15
X^7	0	35	29

X^0	2	50	23
X^1	4	48	22
X^2	2	40	19
X^3	2	32	17
X^4	2	16	2
X^5	2	34	19
X^6	2	3	2
X^7	1	32	19

X^0	4	110	48
X^1	2	104	50
X^2	1	99	51
X^3	1	96	44
X^4	1	80	36
X^5	1	61	42
X^6	1	58	42
X^7	1	48	16

X^0	3	69	27
X^1	4	77	33
X^2	3	66	31
X^3	3	67	36
X^4	3	65	45
X^5	0	53	34
X^6	1	39	31
X^7	0	50	26

X^0	3	30	15
X^1	2	28	10
X^2	1	25	6
X^3	2	20	9
X^4	2	15	3
X^5	1	15	8
X^6	1	6	3
X^7	0	15	8

X^0	1	84	45
X^1	1	82	44
X^2	3	84	48
X^3	0	84	47
X^4	7	90	53
X^5	1	64	34
X^6	2	36	15
X^7	0	57	30

X^0	2	12	5
X^1	2	11	5
X^2	2	12	5
X^3	2	12	6
X^4	1	8	2
X^5	10	20	12
X^6	1	2	1
X^7	1	11	4

X^0	3	278	136
X^1	1	272	132
X^2	1	267	131
X^3	1	239	127
X^4	0	213	101
X^5	1	196	95
X^6	0	101	70
X^7	1	133	89

X^0	2	167	80
X^1	3	166	77
X^2	2	164	80
X^3	1	159	76
X^4	2	153	79
X^5	1	138	71
X^6	1	69	67
X^7	0	112	75

X^0	1	22	14
X^1	1	20	14
X^2	1	17	13
X^3	0	17	12
X^4	1	16	13
X^5	0	7	3
X^6	2	2	2
X^7	1	11	9

X^0	4	107	52
X^1	4	110	54
X^2	4	108	52
X^3	4	96	48
X^4	4	91	44
X^5	4	80	36
X^6	4	42	31
X^7	1	52	38

X^0	2	57	35
X^1	1	57	33
X^2	3	58	34
X^3	0	54	33
X^4	0	52	33
X^5	4	58	39
X^6	1	42	31
X^7	1	42	16

X^0	1	61	33
X^1	1	63	33
X^2	1	67	34
X^3	1	66	33
X^4	1	62	32
X^5	1	50	32
X^6	1	38	36
X^7	0	46	26

X^0	2	48	16
X^1	2	48	17
X^2	2	48	18
X^3	2	50	15
X^4	2	43	19
X^5	2	39	19
X^6	2	35	19
X^7	0	38	14

X^0	2	82	42
X^1	2	83	41
X^2	2	80	35
X^3	2	83	38
X^4	2	92	51
X^5	2	48	43
X^6	4	49	44
X^7	4	62	44

X^0	6	47	25
X^1	6	46	21
X^2	6	39	14
X^3	6	38	15
X^4	6	36	14
X^5	8	41	26
X^6	0	28	23
X^7	0	21	8

X^0	5	54	30
X^1	5	53	30
X^2	5	51	29
X^3	5	49	22
X^4	5	45	21
X^5	5	42	21
X^6	5	37	31
X^7	2	26	12

X^0	1	37	10
X^1	3	34	15
X^2	1	35	14
X^3	2	35	14
X^4	1	34	13
X^5	1	33	9
X^6	0	29	7
X^7	0	33	7

X^0	1	24	8
X^1	1	26	10
X^2	1	23	9
X^3	1	21	7
X^4	1	22	13
X^5	1	14	5
X^6	1	14	3
X^7	0	17	8

X^0	1	29	17
X^1	2	28	15
X^2	1	24	12
X^3	1	21	8
X^4	1	12	6
X^5	1	13	9
X^6	0	0	0
X^7	1	13	7

X^0	11	31	16
X^1	2	23	8
X^2	1	21	8
X^3	2	21	8
X^4	0	16	3
X^5	0	12	0
X^6	2	3	2
X^7	0	15	2

X^0	3	295	128
X^1	4	297	125
X^2	4	286	126
X^3	1	290	122
X^4	1	256	125
X^5	1	250	126
X^6	0	130	126
X^7	1	184	118

X^0	4	171	82
X^1	5	166	80
X^2	5	158	73
X^3	4	146	64
X^4	4	128	66
X^5	4	119	61
X^6	4	60	38
X^7	2	93	59

X^0	3	158	77
X^1	3	155	77
X^2	3	153	74
X^3	8	155	81
X^4	3	136	79
X^5	3	93	84
X^6	3	110	84
X^7	1	93	32

X^0	8	29	13
X^1	3	25	6
X^2	7	25	10
X^3	2	21	8
X^4	2	15	2
X^5	3	18	3
X^6	0	14	3
X^7	1	19	6

X^0	4	290	166
X^1	2	294	169
X^2	2	292	167
X^3	3	295	170
X^4	2	284	160
X^5	3	229	112
X^6	0	178	173
X^7	0	182	160

X^0	4	86	43
X^1	2	89	42
X^2	5	95	45
X^3	2	90	42
X^4	2	67	46
X^5	2	68	55
X^6	2	26	24
X^7	0	54	44

X^0	3	57	44
X^1	3	52	42
X^2	2	44	39
X^3	2	40	37
X^4	2	34	30
X^5	1	41	35
X^6	0	31	30
X^7	4	41	37

X^0	1	25	13
X^1	3	28	17
X^2	1	24	11
X^3	3	24	12
X^4	1	19	9
X^5	3	22	13
X^6	1	16	8
X^7	0	15	4

X^0	4	87	39
X^1	1	84	37
X^2	1	84	39
X^3	1	80	38
X^4	1	75	35
X^5	0	75	35
X^6	0	42	39
X^7	1	43	37

X^0	1	87	81
X^1	1	92	81
X^2	1	92	80
X^3	1	86	78
X^4	2	88	79
X^5	1	83	73
X^6	1	75	70
X^7	0	83	67

X^0	2	86	36
X^1	2	85	36
X^2	2	82	36
X^3	4	79	33
X^4	2	64	27
X^5	2	69	34
X^6	2	36	29
X^7	1	49	30

X^0	1	17	5
X^1	0	15	5
X^2	0	14	4
X^3	0	16	3
X^4	1	15	3
X^5	0	13	0
X^6	0	11	0
X^7	0	13	1

X^0	1	23	8
X^1	1	21	7
X^2	1	22	6
X^3	1	20	7
X^4	3	21	9
X^5	2	18	8
X^6	0	18	7
X^7	0	7	0

X^0	3	120	80
X^1	3	120	80
X^2	6	120	80
X^3	2	108	68
X^4	2	79	66
X^5	4	46	32
X^6	4	68	38
X^7	0	34	2

X^0	2	115	51
X^1	4	128	60
X^2	2	121	53
X^3	1	117	57
X^4	2	112	61
X^5	1	111	62
X^6	0	66	62
X^7	2	91	51

X^0	1	12	7
X^1	1	13	8
X^2	1	10	3
X^3	1	8	4
X^4	2	11	7
X^5	3	10	4
X^6	2	5	2
X^7	0	9	4

X^0	4	12	4
X^1	1	8	4
X^2	1	4	3
X^3	1	6	2
X^4	1	1	1
X^5	0	5	4
X^6	0	1	0
X^7	0	5	3

X^0	1	34	19
X^1	1	32	20
X^2	1	32	20
X^3	2	36	17
X^4	1	32	20
X^5	2	28	18
X^6	1	18	11
X^7	0	31	14

X^0	2	111	50
X^1	2	113	53
X^2	3	108	54
X^3	2	98	48
X^4	2	95	48
X^5	1	86	43
X^6	3	49	38
X^7	0	62	43

X^0	1	114	43
X^1	1	102	42
X^2	1	83	43
X^3	1	74	46
X^4	1	69	55
X^5	2	74	60
X^6	0	57	56
X^7	0	74	41

X^0	2	65	29
X^1	2	63	29
X^2	2	59	27
X^3	2	52	29
X^4	2	43	30
X^5	0	33	30
X^6	0	33	30
X^7	0	33	13

X^0	5	166	75
X^1	4	167	76
X^2	4	163	72
X^3	3	159	72
X^4	1	127	76
X^5	3	124	73
X^6	1	75	72
X^7	1	96	65

X^0	2	238	115
X^1	2	238	117
X^2	2	236	114
X^3	4	237	118
X^4	1	193	113
X^5	0	152	74
X^6	1	119	73
X^7	0	2	0

X^0	2	29	19
X^1	5	32	25
X^2	2	28	26
X^3	2	24	22
X^4	2	20	10
X^5	3	3	3
X^6	3	3	3
X^7	2	3	2

X^0	2	41	33
X^1	4	44	33
X^2	1	42	33
X^3	0	38	25
X^4	0	35	29
X^5	0	34	29
X^6	0	32	29
X^7	0	34	25

X^0	3	26	21
X^1	3	25	18
X^2	3	29	20
X^3	2	30	25
X^4	1	29	24
X^5	1	30	25
X^6	1	27	24
X^7	0	25	20

X^0	7	75	36
X^1	2	71	32
X^2	4	68	32
X^3	4	64	34
X^4	5	59	35
X^5	8	59	37
X^6	2	27	24
X^7	0	43	27

X^0	3	18	9
X^1	3	16	11
X^2	3	5	3
X^3	3	3	3
X^4	0	1	0
X^5	3	3	3
X^6	0	1	0
X^7	3	3	3

X^0	1	152	72
X^1	1	153	72
X^2	1	153	73
X^3	1	140	64
X^4	1	144	76
X^5	3	132	85
X^6	4	95	57
X^7	0	95	30

X^0	1	86	55
X^1	1	84	51
X^2	1	73	48
X^3	1	59	28
X^4	1	51	24
X^5	1	41	35
X^6	4	28	24
X^7	0	64	37

X^0	4	402	229
X^1	4	399	230
X^2	4	402	237
X^3	4	396	230
X^4	2	332	235
X^5	0	329	165
X^6	0	169	166
X^7	1	167	159

X^0	3	32	9
X^1	3	34	10
X^2	3	30	6
X^3	4	28	12
X^4	3	22	9
X^5	2	24	10
X^6	3	21	7
X^7	2	23	2

X^0	2	46	24
X^1	2	47	21
X^2	4	48	27
X^3	1	53	30
X^4	1	47	24
X^5	1	47	27
X^6	0	25	20
X^7	0	42	27

X^0	2	38	19
X^1	2	37	17
X^2	2	35	17
X^3	7	40	21
X^4	2	32	16
X^5	1	28	16
X^6	1	20	14
