	Opt.	CR	FP
X^0	6	11	6
X^1	4	8	4
X^2	4	7	4
X^3	4	9	4
X^4	4	4	4
X^5	1	7	1

X^0	3	152	78
X^1	3	149	75
X^2	3	150	73
X^3	2	141	73
X^4	1	77	71
X^5	3	85	71

X^0	2	199	93
X^1	1	197	97
X^2	0	192	96
X^3	0	189	95
X^4	0	100	96
X^5	0	103	88

X^0	2	41	37
X^1	2	39	35
X^2	2	35	33
X^3	5	37	33
X^4	1	32	30
X^5	2	34	31

X^0	4	62	45
X^1	2	59	45
X^2	2	63	45
X^3	4	61	49
X^4	2	48	47
X^5	4	63	50

X^0	12	17	12
X^1	5	10	5
X^2	2	9	5
X^3	2	6	2
X^4	1	5	3
X^5	0	3	0

X^0	1	9	3
X^1	1	9	5
X^2	1	9	3
X^3	1	10	6
X^4	1	1	1
X^5	12	14	12

X^0	5	44	32
X^1	2	41	27
X^2	1	42	32
X^3	1	42	32
X^4	3	34	23
X^5	1	4	1

X^0	3	12	8
X^1	3	11	7
X^2	3	9	3
X^3	0	7	3
X^4	3	7	3
X^5	0	1	0

X^0	5	9	5
X^1	7	12	7
X^2	11	16	11
X^3	6	11	8
X^4	1	8	3
X^5	1	2	1

X^0	4	11	7
X^1	3	9	4
X^2	3	9	4
X^3	2	9	6
X^4	1	6	3
X^5	0	5	1

X^0	4	13	8
X^1	3	13	6
X^2	2	10	4
X^3	1	10	3
X^4	0	8	1
X^5	0	4	0

X^0	1	99	48
X^1	1	79	43
X^2	2	74	27
X^3	2	53	41
X^4	3	54	45
X^5	2	2	2

X^0	3	14	11
X^1	3	14	10
X^2	2	13	11
X^3	1	1	1
X^4	1	8	4
X^5	0	0	0

X^0	5	33	14
X^1	4	34	11
X^2	4	33	14
X^3	0	30	13
X^4	0	21	12
X^5	1	22	9

X^0	1	24	14
X^1	1	21	11
X^2	1	21	12
X^3	0	16	4
X^4	0	17	9
X^5	2	19	9

X^0	3	16	8
X^1	1	13	6
X^2	1	12	2
X^3	1	10	6
X^4	4	11	4
X^5	0	4	0

X^0	3	28	14
X^1	2	28	14
X^2	2	27	13
X^3	2	20	15
X^4	1	14	10
X^5	1	4	1

X^0	3	21	11
X^1	2	20	9
X^2	2	14	5
X^3	2	10	2
X^4	0	14	4
X^5	0	0	0

X^0	1	27	20
X^1	1	22	19
X^2	2	29	27
X^3	1	23	18
X^4	1	1	1
X^5	1	1	1

X^0	3	80	40
X^1	3	89	48
X^2	3	88	47
X^3	5	84	50
X^4	3	54	50
X^5	1	48	38

X^0	1	10	4
X^1	1	8	1
X^2	3	7	4
X^3	0	3	0
X^4	1	2	1
X^5	1	5	2

X^0	2	8	3
X^1	2	5	3
X^2	3	7	4
X^3	0	4	2
X^4	1	3	1
X^5	0	3	1

X^0	2	29	19
X^1	2	24	18
X^2	1	19	12
X^3	0	15	8
X^4	0	10	1
X^5	0	3	0

X^0	3	81	41
X^1	1	81	38
X^2	2	83	45
X^3	1	86	44
X^4	2	47	45
X^5	0	42	40

X^0	2	11	8
X^1	2	14	9
X^2	2	13	8
X^3	1	11	2
X^4	3	11	6
X^5	0	11	7

X^0	2	24	13
X^1	1	26	16
X^2	3	25	15
X^3	1	19	2
X^4	0	9	5
X^5	0	17	12

X^0	2	52	23
X^1	2	52	25
X^2	0	51	23
X^3	0	32	22
X^4	1	28	20
X^5	0	0	0

X^0	3	67	58
X^1	4	68	60
X^2	3	61	51
X^3	2	66	59
X^4	2	19	11
X^5	0	63	55

X^0	2	17	6
X^1	7	17	12
X^2	1	8	4
X^3	0	5	1
X^4	0	0	0
X^5	0	5	2

X^0	1	23	10
X^1	1	24	9
X^2	1	18	13
X^3	1	20	10
X^4	3	16	11
X^5	2	17	12

X^0	4	18	14
X^1	4	16	12
X^2	4	15	11
X^3	4	12	4
X^4	4	4	4
X^5	0	12	4

X^0	2	54	30
X^1	2	55	28
X^2	2	57	31
X^3	1	57	31
X^4	0	53	33
X^5	0	53	31

X^0	1	13	6
X^1	1	12	3
X^2	1	11	3
X^3	1	9	2
X^4	1	9	1
X^5	1	1	1

X^0	2	34	23
X^1	1	31	24
X^2	2	31	28
X^3	1	41	38
X^4	1	24	21
X^5	0	30	19

X^0	2	67	30
X^1	3	73	31
X^2	1	66	25
X^3	1	58	32
X^4	2	41	39
X^5	2	53	32

X^0	0	286	162
X^1	2	284	163
X^2	0	279	151
X^3	0	276	147
X^4	0	158	148
X^5	0	3	0

X^0	2	16	14
X^1	2	17	13
X^2	2	7	5
X^3	2	2	2
X^4	1	4	3
X^5	0	13	10

X^0	2	6	3
X^1	3	5	5
X^2	0	2	2
X^3	3	5	5
X^4	0	0	0
X^5	0	0	0

X^0	4	47	26
X^1	3	48	24
X^2	1	47	18
X^3	0	45	24
X^4	3	32	31
X^5	0	31	20

X^0	4	33	17
X^1	1	24	16
X^2	1	20	15
X^3	3	16	6
X^4	0	4	0
X^5	1	14	4

X^0	1	30	17
X^1	9	28	24
X^2	9	28	24
X^3	1	28	17
X^4	1	22	17
X^5	0	28	14

X^0	4	66	61
X^1	3	65	56
X^2	3	65	55
X^3	3	64	55
X^4	3	64	55
X^5	0	55	44

X^0	6	43	26
X^1	1	34	19
X^2	1	30	15
X^3	1	26	5
X^4	1	19	7
X^5	0	8	0

X^0	1	11	6
X^1	5	14	9
X^2	1	7	3
X^3	1	5	1
X^4	0	5	2
X^5	0	4	0

X^0	3	16	4
X^1	2	16	6
X^2	2	14	3
X^3	2	10	5
X^4	0	10	4
X^5	0	0	0

X^0	5	53	48
X^1	5	54	49
X^2	5	56	51
X^3	5	53	48
X^4	5	8	5
X^5	2	54	51

X^0	1	75	43
X^1	2	77	45
X^2	1	76	39
X^3	1	76	38
X^4	1	59	57
X^5	0	44	39

X^0	3	3	3
X^1	0	0	0
X^2	7	7	7
X^3	0	0	0
X^4	0	0	0
X^5	2	2	2

X^0	2	22	14
X^1	1	22	14
X^2	0	21	10
X^3	0	21	13
X^4	1	14	10
X^5	0	12	8

X^0	2	99	53
X^1	3	104	52
X^2	2	103	51
X^3	2	109	55
X^4	2	67	65
X^5	0	56	49

X^0	1	65	57
X^1	5	64	58
X^2	1	57	53
X^3	0	54	53
X^4	1	54	53
X^5	0	0	0

X^0	1	8	3
X^1	2	8	5
X^2	1	1	1
X^3	1	3	1
X^4	1	1	1
X^5	3	8	5

X^0	1	36	19
X^1	2	38	20
X^2	4	34	15
X^3	1	15	2
X^4	0	24	12
X^5	2	26	12

X^0	1	167	85
X^1	0	168	85
X^2	2	170	87
X^3	0	170	83
X^4	2	97	90
X^5	3	95	80

X^0	1	3	1
X^1	1	2	1
X^2	4	8	6
X^3	0	6	5
X^4	0	2	0
X^5	0	2	0

X^0	2	55	35
X^1	2	63	36
X^2	2	55	35
X^3	1	39	32
X^4	1	43	32
X^5	0	39	14

X^0	2	23	8
X^1	5	24	11
X^2	4	23	10
X^3	4	23	11
X^4	5	17	10
X^5	1	15	7

X^0	5	21	7
X^1	6	17	6
X^2	7	20	10
X^3	6	11	6
X^4	1	11	6
X^5	5	18	11

X^0	2	31	13
X^1	2	24	12
X^2	3	18	5
X^3	1	7	1
X^4	1	1	1
X^5	0	7	0

X^0	5	10	5
X^1	5	13	8
X^2	5	5	5
X^3	5	5	5
X^4	2	9	3
X^5	0	0	0

X^0	7	14	11
X^1	1	10	8
X^2	1	7	5
X^3	0	2	0
X^4	2	2	2
X^5	1	11	6

X^0	3	22	18
X^1	2	19	15
X^2	2	14	10
X^3	2	13	8
X^4	0	10	8
X^5	1	8	6

X^0	1	38	19
X^1	2	39	21
X^2	2	35	21
X^3	0	23	15
X^4	2	19	12
X^5	0	21	15

X^0	2	3	2
X^1	2	4	2
X^2	2	3	2
X^3	0	3	0
X^4	0	0	0
X^5	0	3	1

X^0	2	13	6
X^1	2	10	2
X^2	2	9	5
X^3	2	2	2
X^4	2	13	9
X^5	2	2	2

X^0	5	60	26
X^1	3	60	25
X^2	5	57	27
X^3	3	50	26
X^4	1	25	17
X^5	1	37	25

X^0	2	318	164
X^1	2	317	163
X^2	2	318	164
X^3	2	313	159
X^4	1	161	159
X^5	1	159	156

X^0	3	10	3
X^1	1	9	3
X^2	1	7	3
X^3	2	8	4
X^4	1	5	2
X^5	0	4	1

X^0	5	25	18
X^1	3	20	12
X^2	3	27	16
X^3	3	19	11
X^4	3	7	3
X^5	2	17	9

X^0	4	11	7
X^1	3	12	5
X^2	2	9	5
X^3	1	3	2
X^4	0	7	7
X^5	0	11	9

X^0	4	38	25
X^1	2	38	18
X^2	2	39	23
X^3	2	41	25
X^4	6	36	30
X^5	0	30	18

X^0	3	18	12
X^1	4	21	5
X^2	3	20	8
X^3	3	21	11
X^4	3	16	13
X^5	1	14	7

X^0	1	28	18
X^1	2	29	19
X^2	1	19	15
X^3	1	15	7
X^4	0	11	4
X^5	0	3	0

X^0	6	460	232
X^1	3	458	230
X^2	3	454	225
X^3	3	455	227
X^4	3	229	226
X^5	0	233	225

X^0	1	3	1
X^1	2	4	2
X^2	2	5	3
X^3	1	2	1
X^4	1	2	1
X^5	1	2	1

X^0	2	18	4
X^1	3	17	6
X^2	3	16	8
X^3	2	15	8
X^4	2	10	5
X^5	0	8	0

X^0	2	123	69
X^1	2	123	69
X^2	2	125	71
X^3	2	124	69
X^4	1	71	56
X^5	1	2	1

X^0	2	45	44
X^1	2	46	44
X^2	3	46	42
X^3	2	46	22
X^4	1	1	1
X^5	4	42	17

X^0	3	31	16
X^1	2	24	8
X^2	5	23	11
X^3	1	17	3
X^4	1	7	1
X^5	0	17	3

X^0	2	23	10
X^1	2	21	10
X^2	2	19	12
X^3	2	12	7
X^4	4	10	7
X^5	2	6	2

X^0	3	429	351
X^1	1	432	346
X^2	3	428	350
X^3	5	361	360
X^4	5	299	298
X^5	0	324	265

X^0	5	40	22
X^1	3	20	13
X^2	3	7	3
X^3	3	19	11
X^4	3	3	3
X^5	1	26	20

X^0	0	12	6
X^1	0	12	5
X^2	1	14	8
X^3	2	17	11
X^4	1	13	7
X^5	0	8	2

X^0	1	35	19
X^1	1	36	17
X^2	1	38	21
X^3	1	29	23
X^4	1	19	13
X^5	0	24	13

X^0	4	11	7
X^1	2	7	2
X^2	2	4	2
X^3	2	2	2
X^4	0	3	1
X^5	0	0	0

X^0	2	11	4
X^1	2	9	3
X^2	7	15	8
X^3	3	10	4
X^4	0	8	1
X^5	0	2	0

X^0	1	57	23
X^1	2	56	28
X^2	0	30	26
X^3	0	28	20
X^4	0	2	0
X^5	0	28	22

X^0	4	15	7
X^1	1	17	6
X^2	1	9	3
X^3	1	8	2
X^4	6	18	12
X^5	1	4	1

X^0	4	159	80
X^1	4	156	77
X^2	4	149	73
X^3	1	147	71
X^4	4	76	66
X^5	0	79	71

X^0	2	391	274
X^1	2	391	275
X^2	2	400	284
X^3	2	384	199
X^4	2	183	177
X^5	1	251	202

X^0	4	16	8
X^1	4	14	5
X^2	4	13	6
X^3	2	16	2
X^4	2	13	8
X^5	0	12	3

X^0	3	12	9
X^1	0	7	3
X^2	3	6	3
X^3	2	4	2
X^4	1	1	1
X^5	0	4	0

X^0	4	27	22
X^1	4	27	22
X^2	4	27	22
X^3	4	27	22
X^4	2	34	28
X^5	0	53	47

X^0	7	17	13
X^1	4	15	10
X^2	3	14	11
X^3	10	20	17
X^4	2	12	9
X^5	2	15	13

X^0	2	10	6
X^1	2	9	6
X^2	1	10	8
X^3	2	8	7
X^4	2	8	7
X^5	0	0	0

X^0	3	13	8
X^1	2	14	3
X^2	4	14	9
X^3	2	8	3
X^4	2	6	2
X^5	0	7	1

X^0	1	33	19
X^1	1	30	18
X^2	1	30	21
X^3	1	25	18
X^4	1	17	16
X^5	1	12	6

X^0	2	22	11
X^1	2	16	10
X^2	2	13	12
X^3	2	10	3
X^4	2	12	9
X^5	1	17	9

X^0	5	99	75
X^1	2	101	73
X^2	5	88	62
X^3	5	87	58
X^4	1	77	49
X^5	1	6	1

X^0	4	13	7
X^1	4	12	4
X^2	4	13	4
X^3	4	10	7
X^4	2	9	5
X^5	4	10	4

X^0	2	15	9
X^1	1	12	5
X^2	2	13	7
X^3	1	10	5
X^4	1	7	5
X^5	1	6	1

X^0	3	23	9
X^1	1	21	8
X^2	3	22	12
X^3	0	17	8
X^4	3	17	10
X^5	0	11	3

X^0	5	18	7
X^1	1	15	4
X^2	1	13	2
X^3	0	16	5
X^4	0	16	4
X^5	0	0	0

X^0	4	29	13
X^1	2	28	11
X^2	2	16	12
X^3	2	5	2
X^4	1	1	1
X^5	2	5	3

X^0	3	141	67
X^1	3	136	67
X^2	3	133	66
X^3	2	132	60
X^4	3	77	68
X^5	4	78	73

X^0	1	21	10
X^1	2	25	13
X^2	1	18	13
X^3	2	21	10
X^4	1	18	11
X^5	0	12	7

X^0	4	52	33
X^1	4	54	36
X^2	4	44	26
X^3	4	33	22
X^4	2	23	22
X^5	4	33	16

X^0	4	23	7
X^1	3	18	7
X^2	3	18	7
X^3	3	18	9
X^4	2	17	10
X^5	0	13	3

X^0	2	14	7
X^1	3	16	9
X^2	0	14	7
X^3	1	12	8
X^4	2	11	8
X^5	3	13	3

X^0	1	19	10
X^1	1	19	8
X^2	1	14	7
X^3	4	17	5
X^4	1	13	5
X^5	2	15	5

X^0	1	12	2
X^1	0	7	0
X^2	0	3	1
X^3	1	8	2
X^4	0	1	0
X^5	1	8	4

X^0	2	17	7
X^1	1	16	4
X^2	1	16	8
X^3	1	13	5
X^4	1	15	7
X^5	0	13	5

X^0	3	203	93
X^1	3	208	99
X^2	3	207	103
X^3	3	202	99
X^4	1	111	104
X^5	0	116	95

X^0	6	20	8
X^1	6	16	10
X^2	1	11	4
X^3	1	9	1
X^4	1	6	1
X^5	3	12	3

X^0	4	38	26
X^1	2	38	23
X^2	2	39	21
X^3	2	37	24
X^4	1	26	22
X^5	3	28	14

X^0	2	43	36
X^1	1	41	35
X^2	2	40	37
X^3	1	36	34
X^4	6	38	35
X^5	0	37	31

X^0	2	4	2
X^1	3	5	3
X^2	9	11	9
X^3	2	2	2
X^4	2	2	2
X^5	1	3	1

X^0	4	7	4
X^1	4	4	4
X^2	4	4	4
X^3	1	2	1
X^4	1	2	1
X^5	0	0	0

X^0	5	308	163
X^1	5	307	162
X^2	5	288	160
X^3	5	285	142
X^4	3	148	143
X^5	0	148	141

X^0	2	73	36
X^1	2	72	36
X^2	3	73	37
X^3	2	63	33
X^4	1	38	29
X^5	0	6	0

X^0	1	140	72
X^1	1	140	68
X^2	1	119	68
X^3	1	68	44
X^4	1	74	51
X^5	1	1	1

X^0	3	22	13
X^1	2	23	12
X^2	2	24	12
X^3	0	19	8
X^4	0	14	8
X^5	0	12	5

X^0	5	25	17
X^1	3	23	11
X^2	1	18	9
X^3	1	5	1
X^4	1	6	3
X^5	0	13	9

X^0	4	94	89
X^1	4	95	89
X^2	4	94	89
X^3	2	117	87
X^4	1	92	90
X^5	2	92	89

X^0	7	31	14
X^1	5	27	9
X^2	1	23	4
X^3	1	18	7
X^4	1	17	4
X^5	0	9	0

X^0	2	26	23
X^1	4	29	26
X^2	4	26	22
X^3	1	19	17
X^4	2	23	21
X^5	1	1	1

X^0	3	6	3
X^1	3	5	3
X^2	4	4	4
X^3	1	1	1
X^4	0	1	0
X^5	3	3	3

X^0	1	315	160
X^1	1	314	159
X^2	1	307	152
X^3	2	312	160
X^4	1	154	148
X^5	5	166	158

X^0	3	694	650
X^1	2	691	647
X^2	2	685	647
X^3	2	649	644
X^4	1	646	641
X^5	2	463	457

X^0	1	11	4
X^1	1	6	1
X^2	3	4	3
X^3	3	6	3
X^4	1	2	1
X^5	1	1	1

X^0	3	24	12
X^1	3	16	3
X^2	1	12	1
X^3	4	12	4
X^4	1	1	1
X^5	1	21	7

X^0	2	20	10
X^1	1	20	10
X^2	3	20	13
X^3	2	16	12
X^4	5	14	12
X^5	1	12	6

X^0	2	51	25
X^1	3	54	27
X^2	3	47	25
X^3	8	41	21
X^4	1	23	4
X^5	4	35	15

X^0	6	14	9
X^1	1	9	5
X^2	0	9	3
X^3	2	8	5
X^4	1	9	5
X^5	1	4	1

X^0	1	21	13
X^1	1	25	12
X^2	2	27	17
X^3	2	22	11
X^4	1	10	7
X^5	0	1	0

X^0	2	13	9
X^1	4	12	9
X^2	2	7	2
X^3	0	3	0
X^4	0	6	0
X^5	0	3	0

X^0	4	49	21
X^1	1	46	22
X^2	3	45	20
X^3	1	35	12
X^4	1	20	5
X^5	0	4	0

X^0	1	8	1
X^1	2	7	2
X^2	3	5	3
X^3	2	10	6
X^4	3	10	7
X^5	0	7	3

X^0	2	60	30
X^1	5	66	34
X^2	3	63	28
X^3	2	57	25
X^4	2	31	27
X^5	2	33	27

X^0	2	49	28
X^1	2	49	25
X^2	2	42	28
X^3	1	23	20
X^4	1	10	8
X^5	0	23	9

X^0	7	15	8
X^1	6	17	11
X^2	1	11	5
X^3	2	14	8
X^4	1	8	2
X^5	0	4	0

X^0	5	447	297
X^1	5	444	297
X^2	5	442	290
X^3	6	443	298
X^4	6	305	291
X^5	0	300	147

X^0	3	16	9
X^1	5	17	12
X^2	1	9	5
X^3	1	7	1
X^4	0	7	3
X^5	1	7	2

X^0	2	49	20
X^1	1	50	23
X^2	0	42	24
X^3	0	36	23
X^4	0	28	22
X^5	2	41	22

X^0	2	9	2
X^1	1	8	1
X^2	1	7	2
X^3	1	6	3
X^4	1	3	1
X^5	0	0	0

X^0	1	17	10
X^1	3	20	9
X^2	0	17	9
X^3	0	15	7
X^4	0	12	10
X^5	0	12	6

X^0	0	67	34
X^1	2	71	37
X^2	0	69	33
X^3	0	67	32
X^4	1	42	37
X^5	0	35	31

X^0	2	140	88
X^1	1	143	94
X^2	1	141	89
X^3	1	95	45
X^4	2	96	47
X^5	0	97	47

X^0	2	70	34
X^1	2	71	35
X^2	2	68	33
X^3	2	51	32
X^4	2	35	32
X^5	0	29	16

X^0	9	142	74
X^1	2	128	62
X^2	2	66	64
X^3	3	107	64
X^4	2	43	41
X^5	1	72	62

X^0	3	30	22
X^1	3	28	25
X^2	2	23	21
X^3	2	26	24
X^4	2	2	2
X^5	2	28	26

X^0	4	137	85
X^1	2	135	83
X^2	6	134	88
X^3	2	124	81
X^4	0	87	75
X^5	0	84	36

X^0	1	608	526
X^1	2	611	529
X^2	2	538	536
X^3	1	529	527
X^4	2	456	453
X^5	0	491	488

X^0	5	640	326
X^1	5	648	326
X^2	5	645	326
X^3	4	656	325
X^4	3	331	326
X^5	4	339	326

X^0	1	19	6
X^1	1	17	8
X^2	6	20	13
X^3	1	13	4
X^4	1	13	4
X^5	2	15	7

X^0	1	39	20
X^1	1	26	18
X^2	1	18	6
X^3	1	15	6
X^4	0	13	7
X^5	0	15	7

X^0	1	21	11
X^1	2	18	11
X^2	1	18	11
X^3	2	10	7
X^4	1	1	1
X^5	0	0	0

X^0	1	107	90
X^1	1	107	90
X^2	1	91	90
X^3	1	91	90
X^4	1	91	90
X^5	0	91	86

X^0	2	25	13
X^1	2	25	13
X^2	1	22	1
X^3	0	22	9
X^4	1	19	12
X^5	0	12	3

X^0	5	16	5
X^1	3	11	3
X^2	3	8	3
X^3	3	9	3
X^4	3	9	3
X^5	2	12	4

X^0	2	31	16
X^1	2	28	12
X^2	2	31	14
X^3	0	28	12
X^4	0	16	12
X^5	0	17	11

X^0	2	35	31
X^1	2	35	32
X^2	2	35	34
X^3	1	33	32
X^4	1	33	32
X^5	0	27	23

X^0	2	36	18
X^1	2	36	17
X^2	2	37	19
X^3	3	37	24
X^4	6	26	24
X^5	3	17	11

X^0	2	16	8
X^1	2	12	8
X^2	2	12	9
X^3	2	7	4
X^4	2	2	2
X^5	1	13	12

X^0	1	17	9
X^1	1	20	8
X^2	1	17	9
X^3	3	19	11
X^4	2	13	11
X^5	1	1	1

X^0	1	5	2
X^1	1	6	1
X^2	2	8	5
X^3	0	6	1
X^4	0	4	1
X^5	0	5	2

X^0	2	16	12
X^1	2	23	19
X^2	2	20	18
X^3	2	5	3
X^4	2	3	2
X^5	0	5	3

X^0	1	123	85
X^1	8	130	93
X^2	1	115	76
X^3	1	107	71
X^4	1	74	71
X^5	1	71	33

X^0	2	2	2
X^1	2	2	2
X^2	4	5	4
X^3	2	3	2
X^4	2	2	2
X^5	2	2	2

X^0	4	233	111
X^1	4	232	117
X^2	4	236	118
X^3	4	237	120
X^4	4	126	122
X^5	0	122	110

X^0	1	15	8
X^1	4	17	11
X^2	1	14	7
X^3	1	12	5
X^4	0	10	6
X^5	1	8	3

X^0	2	15	7
X^1	1	12	8
X^2	1	8	2
X^3	0	6	0
X^4	2	2	2
X^5	1	14	6

X^0	0	4	1
X^1	3	8	6
X^2	2	10	9
X^3	1	11	10
X^4	0	10	9
X^5	9	19	15

X^0	1	53	27
X^1	1	47	27
X^2	1	42	21
X^3	1	30	14
X^4	1	20	10
X^5	0	25	17

X^0	1	39	35
X^1	1	39	35
X^2	1	39	35
X^3	2	40	32
X^4	1	40	15
X^5	0	17	0

X^0	4	59	53
X^1	0	59	55
X^2	1	58	52
X^3	0	52	43
X^4	0	45	39
X^5	3	55	51

X^0	3	17	7
X^1	2	16	8
X^2	2	16	10
X^3	2	12	6
X^4	2	10	4
X^5	1	8	1

X^0	2	43	29
X^1	2	36	25
X^2	2	28	19
X^3	2	33	22
X^4	2	20	10
X^5	0	33	22

X^0	1	4	1
X^1	1	4	2
X^2	1	6	1
X^3	1	4	2
X^4	1	4	3
X^5	2	2	2

X^0	0	0	0
X^1	3	3	3
X^2	0	0	0
X^3	0	0	0
X^4	6	6	6
X^5	1	1	1

X^0	1	15	6
X^1	1	18	10
X^2	2	17	9
X^3	1	14	6
X^4	0	7	2
X^5	0	11	5

X^0	3	24	21
X^1	1	15	10
X^2	2	22	15
X^3	1	17	14
X^4	1	2	1
X^5	0	17	14

X^0	1	12	7
X^1	2	15	2
X^2	1	13	7
X^3	1	12	7
X^4	0	8	6
X^5	1	5	3

X^0	2	35	18
X^1	4	36	19
X^2	2	35	16
X^3	1	35	14
X^4	1	20	16
X^5	1	21	15

X^0	5	249	124
X^1	5	248	123
X^2	5	249	121
X^3	5	248	123
X^4	5	126	121
X^5	0	126	120

X^0	2	310	148
X^1	3	310	151
X^2	2	268	156
X^3	1	218	117
X^4	1	150	83
X^5	1	23	1

X^0	8	360	193
X^1	1	351	180
X^2	0	346	174
X^3	0	346	173
X^4	4	188	186
X^5	0	184	171

X^0	1	50	23
X^1	2	45	25
X^2	1	42	22
X^3	1	30	18
X^4	3	35	20
X^5	0	2	0

X^0	3	11	9
X^1	3	10	7
X^2	3	17	7
X^3	3	22	13
X^4	3	9	6
X^5	0	14	12

X^0	6	41	38
X^1	2	36	33
X^2	2	28	24
X^3	2	35	22
X^4	2	26	23
X^5	1	35	23

X^0	0	66	31
X^1	0	68	32
X^2	1	69	31
X^3	0	66	30
X^4	0	35	30
X^5	4	40	34

X^0	5	8	5
X^1	4	6	4
X^2	5	8	5
X^3	1	6	1
X^4	6	10	6
X^5	0	4	0

X^0	3	11	7
X^1	3	9	6
X^2	3	6	3
X^3	3	6	3
X^4	1	3	1
X^5	0	1	0

X^0	5	96	48
X^1	5	96	47
X^2	3	95	46
X^3	3	93	46
X^4	3	49	46
X^5	1	52	44

X^0	2	33	22
X^1	2	32	24
X^2	2	30	24
X^3	2	32	22
X^4	2	27	22
X^5	0	28	25

X^0	5	25	16
X^1	3	19	11
X^2	3	17	9
X^3	4	18	12
X^4	2	18	12
X^5	1	20	10

X^0	3	7	3
X^1	3	6	3
X^2	3	4	3
X^3	3	5	3
X^4	3	3	3
X^5	0	3	0

X^0	2	21	9
X^1	4	22	9
X^2	2	18	6
X^3	2	14	6
X^4	1	13	9
X^5	0	2	0

X^0	3	14	6
X^1	3	18	3
X^2	3	17	9
X^3	5	17	9
X^4	3	13	4
X^5	2	11	2

X^0	1	9	5
X^1	1	12	7
X^2	6	14	9
X^3	2	11	7
X^4	1	10	6
X^5	0	0	0

X^0	3	14	7
X^1	1	14	9
X^2	0	13	8
X^3	0	10	0
X^4	3	12	7
X^5	0	4	0

X^0	8	37	22
X^1	2	28	16
X^2	1	20	14
X^3	10	27	14
X^4	0	5	0
X^5	2	20	8

X^0	2	13	5
X^1	2	16	6
X^2	2	9	2
X^3	2	6	2
X^4	2	6	2
X^5	0	6	1

X^0	3	15	6
X^1	1	13	6
X^2	0	12	6
X^3	1	12	7
X^4	0	12	7
X^5	0	10	5

X^0	2	24	15
X^1	1	24	15
X^2	7	30	19
X^3	3	24	14
X^4	4	27	19
X^5	1	20	13

X^0	2	6	2
X^1	2	3	2
X^2	2	3	2
X^3	6	10	7
X^4	1	4	1
X^5	2	5	3

X^0	2	29	16
X^1	2	31	16
X^2	5	35	18
X^3	2	33	16
X^4	2	16	11
X^5	2	2	2

X^0	2	22	11
X^1	2	21	12
X^2	3	22	14
X^3	0	17	9
X^4	1	17	11
X^5	0	14	4

X^0	1	8	4
X^1	1	12	6
X^2	1	10	6
X^3	1	9	6
X^4	1	5	3
X^5	1	4	1

X^0	4	4	4
X^1	1	1	1
X^2	1	1	1
X^3	0	3	1
X^4	2	3	2
X^5	0	4	1

X^0	2	5	2
X^1	1	7	4
X^2	1	6	3
X^3	0	8	2
X^4	0	5	4
X^5	3	9	5

X^0	4	131	59
X^1	4	126	61
X^2	4	106	63
X^3	2	104	40
X^4	0	69	62
X^5	3	71	55

X^0	4	35	26
X^1	2	30	22
X^2	2	26	18
X^3	6	28	19
X^4	0	6	0
X^5	0	0	0

X^0	1	20	10
X^1	1	24	12
X^2	1	27	12
X^3	1	24	20
X^4	1	15	13
X^5	0	11	10

X^0	1	15	7
X^1	2	15	6
X^2	3	15	8
X^3	2	14	3
X^4	2	14	8
X^5	1	11	2

X^0	2	27	15
X^1	7	33	23
X^2	1	26	17
X^3	1	24	16
X^4	1	22	17
X^5	2	21	12

X^0	3	185	121
X^1	3	194	122
X^2	3	188	120
X^3	3	183	117
X^4	2	128	116
X^5	1	120	52

X^0	3	17	4
X^1	3	16	4
X^2	3	13	3
X^3	3	13	5
X^4	3	12	9
X^5	0	9	5

X^0	0	67	32
X^1	0	65	32
X^2	0	65	33
X^3	0	65	38
X^4	1	45	42
X^5	0	34	22

X^0	2	7	4
X^1	3	7	4
X^2	1	6	1
X^3	1	6	4
X^4	1	4	1
X^5	1	2	1

X^0	1	26	14
X^1	2	25	13
X^2	1	21	10
X^3	1	21	8
X^4	4	23	11
X^5	0	17	5

X^0	2	5	2
X^1	2	7	3
X^2	2	3	2
X^3	2	4	2
X^4	0	2	0
X^5	0	3	1

X^0	3	109	59
X^1	3	113	62
X^2	1	113	63
X^3	4	106	64
X^4	4	66	64
X^5	0	47	40

X^0	3	38	21
X^1	3	37	19
X^2	3	30	19
X^3	7	37	20
X^4	2	22	20
X^5	0	18	16

X^0	2	11	10
X^1	2	9	4
X^2	1	8	5
X^3	1	7	6
X^4	1	1	1
X^5	0	2	1

X^0	1	40	18
X^1	1	37	15
X^2	2	38	18
X^3	1	35	15
X^4	2	23	16
X^5	0	23	10

X^0	2	17	12
X^1	3	29	23
X^2	0	18	14
X^3	5	12	7
X^4	5	10	7
X^5	0	6	0

X^0	2	117	102
X^1	2	121	109
X^2	1	118	106
X^3	0	114	107
X^4	1	118	111
X^5	0	0	0

X^0	1	1	1
