	Opt.	CR	FP
X^1	3	4	3
X^2	3	3	3
X^3	0	2	0
X^4	0	0	0

X^0	3	17	11
X^1	2	9	2
X^2	2	5	2
X^3	2	7	2
X^4	0	10	2

X^0	0	15	7
X^1	1	19	6
X^2	1	16	8
X^3	0	15	7
X^4	0	15	5

X^0	2	83	68
X^1	2	83	68
X^2	1	80	66
X^3	1	81	74
X^4	0	78	60

X^0	1	63	34
X^1	4	61	32
X^2	4	44	22
X^3	4	29	22
X^4	0	22	15

X^0	2	10	6
X^1	2	7	4
X^2	4	10	6
X^3	0	5	2
X^4	0	3	0

X^0	5	16	11
X^1	1	8	2
X^2	2	7	2
X^3	4	4	4
X^4	0	9	3

X^0	3	5	3
X^1	3	5	3
X^2	3	6	3
X^3	3	7	4
X^4	0	6	3

X^0	1	8	2
X^1	2	9	2
X^2	1	6	1
X^3	0	1	0
X^4	0	3	0

X^0	1	4	3
X^1	1	4	3
X^2	5	6	5
X^3	0	0	0
X^4	2	3	2

X^0	3	18	8
X^1	5	21	9
X^2	1	19	5
X^3	1	10	5
X^4	1	14	9

X^0	1	21	15
X^1	1	24	16
X^2	1	24	16
X^3	0	15	12
X^4	0	15	9

X^0	9	13	9
X^1	3	3	3
X^2	3	3	3
X^3	3	4	3
X^4	0	4	0

X^0	1	32	31
X^1	1	31	27
X^2	1	39	34
X^3	1	37	31
X^4	0	36	29

X^0	2	12	6
X^1	2	13	8
X^2	2	12	5
X^3	0	7	3
X^4	3	10	7

X^0	3	3	3
X^1	3	3	3
X^2	3	3	3
X^3	2	2	2
X^4	0	2	0

X^0	2	12	9
X^1	0	9	6
X^2	0	0	0
X^3	0	0	0
X^4	1	9	6

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0
X^3	0	1	0
X^4	2	7	6

X^0	3	29	17
X^1	0	23	11
X^2	0	20	5
X^3	1	13	6
X^4	0	4	0

X^0	1	22	11
X^1	1	20	6
X^2	1	16	4
X^3	1	16	4
X^4	1	14	2

X^0	3	87	53
X^1	3	85	53
X^2	3	60	30
X^3	3	30	3
X^4	3	3	3

X^0	2	13	9
X^1	2	16	12
X^2	3	16	14
X^3	1	9	6
X^4	1	2	1

X^0	1	84	59
X^1	4	88	58
X^2	1	55	54
X^3	2	33	32
X^4	0	31	29

X^0	1	21	10
X^1	0	21	10
X^2	0	21	9
X^3	0	21	10
X^4	0	16	3

X^0	3	4	3
X^1	2	3	2
X^2	5	6	5
X^3	2	3	2
X^4	0	0	0

X^0	2	13	6
X^1	2	11	3
X^2	2	14	2
X^3	2	12	5
X^4	2	9	2

X^0	3	98	45
X^1	4	95	44
X^2	1	95	43
X^3	1	61	51
X^4	0	50	41

X^0	3	16	7
X^1	3	15	12
X^2	3	20	18
X^3	3	22	18
X^4	0	13	10

X^0	1	10	7
X^1	1	11	7
X^2	1	8	7
X^3	1	4	3
X^4	5	8	7

X^0	6	19	14
X^1	1	8	6
X^2	1	6	2
X^3	1	3	2
X^4	0	4	2

X^0	10	29	18
X^1	2	27	14
X^2	2	24	14
X^3	2	18	15
X^4	2	17	9

X^0	1	198	181
X^1	2	200	182
X^2	2	187	182
X^3	2	182	179
X^4	2	2	2

X^0	5	18	7
X^1	2	16	5
X^2	2	16	6
X^3	2	15	12
X^4	1	12	9

X^0	4	9	4
X^1	1	6	1
X^2	3	7	3
X^3	2	7	2
X^4	0	0	0

X^0	1	4	2
X^1	1	3	1
X^2	0	2	0
X^3	0	1	0
X^4	0	2	0

X^0	2	9	5
X^1	1	8	4
X^2	1	8	5
X^3	0	6	3
X^4	0	7	4

X^0	1	2	1
X^1	5	5	5
X^2	0	1	0
X^3	1	1	1
X^4	1	1	1

X^0	1	11	1
X^1	1	9	1
X^2	2	12	3
X^3	0	7	2
X^4	0	1	0

X^0	5	55	32
X^1	3	48	23
X^2	3	42	18
X^3	3	22	17
X^4	0	28	21

X^0	2	2	2
X^1	1	1	1
X^2	1	1	1
X^3	1	1	1
X^4	0	0	0

X^0	2	112	61
X^1	1	112	61
X^2	1	112	62
X^3	3	97	91
X^4	0	66	44

X^0	2	24	22
X^1	2	27	25
X^2	1	18	12
X^3	0	0	0
X^4	0	20	16

X^0	1	18	6
X^1	1	15	8
X^2	1	13	6
X^3	1	10	2
X^4	1	1	1

X^0	4	23	16
X^1	3	19	3
X^2	3	25	15
X^3	3	10	7
X^4	0	17	12

X^0	3	3	3
X^1	1	1	1
X^2	1	1	1
X^3	1	1	1
X^4	0	1	0

X^0	1	12	5
X^1	2	13	5
X^2	0	10	2
X^3	2	10	9
X^4	0	6	0

X^0	5	17	10
X^1	2	5	2
X^2	1	3	1
X^3	3	3	3
X^4	0	9	4

X^0	4	144	76
X^1	2	142	72
X^2	2	87	70
X^3	1	100	70
X^4	2	54	11

X^0	1	8	4
X^1	1	9	5
X^2	1	6	1
X^3	1	3	1
X^4	1	1	1

X^0	4	14	10
X^1	1	13	5
X^2	0	8	5
X^3	0	8	3
X^4	0	1	0

X^0	0	18	13
X^1	4	19	14
X^2	2	19	6
X^3	0	12	8
X^4	1	18	14

X^0	2	5	2
X^1	1	2	1
X^2	2	2	2
X^3	1	2	1
X^4	0	0	0

X^0	1	4	1
X^1	0	8	1
X^2	1	6	3
X^3	7	13	9
X^4	0	0	0

X^0	5	25	13
X^1	1	21	8
X^2	2	19	8
X^3	1	10	7
X^4	2	10	9

X^0	2	9	7
X^1	2	5	3
X^2	1	4	1
X^3	1	8	6
X^4	0	5	1

X^0	2	22	8
X^1	1	20	7
X^2	0	18	10
X^3	0	12	10
X^4	1	11	6

X^0	4	20	7
X^1	1	23	11
X^2	1	22	12
X^3	2	19	12
X^4	3	25	11

X^0	3	31	14
X^1	3	32	18
X^2	1	29	19
X^3	1	21	19
X^4	0	24	15

X^0	2	35	26
X^1	2	35	27
X^2	1	32	24
X^3	1	7	3
X^4	1	3	1

X^0	1	7	1
X^1	4	9	4
X^2	4	9	4
X^3	3	7	3
X^4	0	4	1

X^0	2	8	6
X^1	3	8	6
X^2	3	13	5
X^3	3	9	6
X^4	7	12	9

X^0	4	17	10
X^1	1	15	8
X^2	1	12	8
X^3	1	11	7
X^4	2	9	5

X^0	2	25	12
X^1	8	36	21
X^2	0	27	13
X^3	0	15	9
X^4	0	2	0

X^0	2	172	165
X^1	2	172	171
X^2	0	172	171
X^3	0	168	163
X^4	0	172	171

X^0	0	45	29
X^1	0	50	27
X^2	0	50	27
X^3	1	31	25
X^4	0	30	20

X^0	2	63	43
X^1	2	61	43
X^2	2	56	42
X^3	2	51	45
X^4	0	57	39

X^0	5	43	24
X^1	3	43	21
X^2	2	48	26
X^3	5	35	30
X^4	2	25	21

X^0	2	9	3
X^1	4	13	4
X^2	2	10	8
X^3	0	7	4
X^4	0	0	0

X^0	7	291	147
X^1	7	291	147
X^2	7	291	147
X^3	7	147	136
X^4	1	155	148

X^0	4	5	4
X^1	1	3	2
X^2	2	3	2
X^3	0	5	4
X^4	0	0	0

X^0	4	25	14
X^1	2	21	10
X^2	2	25	12
X^3	2	20	10
X^4	0	15	7

X^0	1	43	30
X^1	0	45	25
X^2	3	44	28
X^3	0	26	21
X^4	0	21	11

X^0	7	12	7
X^1	2	7	2
X^2	2	5	2
X^3	2	4	2
X^4	2	2	2

X^0	3	3	3
X^1	3	3	3
X^2	4	6	4
X^3	1	1	1
X^4	1	3	1

X^0	1	37	17
X^1	1	39	18
X^2	0	43	24
X^3	0	30	20
X^4	2	25	21

X^0	2	9	2
X^1	2	7	2
X^2	5	8	5
X^3	3	3	3
X^4	2	8	4

X^0	0	30	21
X^1	0	19	12
X^2	0	18	9
X^3	0	11	1
X^4	0	18	8

X^0	2	21	9
X^1	6	26	12
X^2	1	18	6
X^3	0	14	3
X^4	1	18	5

X^0	2	67	35
X^1	2	62	32
X^2	2	65	35
X^3	2	38	31
X^4	0	30	20

X^0	2	4	2
X^1	1	4	2
X^2	1	4	2
X^3	1	1	1
X^4	1	1	1

X^0	2	24	7
X^1	2	20	8
X^2	1	20	16
X^3	0	11	7
X^4	0	14	10

X^0	1	4	1
X^1	1	3	1
X^2	0	3	0
X^3	1	3	2
X^4	0	0	0

X^0	3	78	38
X^1	3	75	33
X^2	3	70	30
X^3	3	39	27
X^4	1	41	30

X^0	3	10	5
X^1	3	6	3
X^2	3	5	3
X^3	0	4	0
X^4	0	0	0

X^0	3	35	30
X^1	3	35	31
X^2	3	35	31
X^3	3	7	3
X^4	4	37	32

X^0	3	200	197
X^1	3	198	195
X^2	3	195	190
X^3	4	196	192
X^4	0	195	185

X^0	2	52	32
X^1	1	53	33
X^2	3	56	36
X^3	0	35	31
X^4	0	36	16

X^0	1	29	17
X^1	1	29	17
X^2	1	26	15
X^3	1	23	15
X^4	1	22	6

X^0	3	10	3
X^1	3	8	3
X^2	3	15	9
X^3	3	3	3
X^4	3	18	12

X^0	1	10	9
X^1	0	10	8
X^2	1	10	9
X^3	0	5	4
X^4	1	10	6

X^0	4	34	18
X^1	3	27	17
X^2	2	26	17
X^3	2	31	29
X^4	2	29	24

X^0	0	2	0
X^1	0	2	0
X^2	1	3	1
X^3	0	0	0
X^4	4	8	6

X^0	2	2	2
X^1	0	0	0
X^2	0	0	0
X^3	0	0	0
X^4	0	0	0

X^0	7	19	10
X^1	6	19	8
X^2	6	17	8
X^3	10	18	14
X^4	0	12	5

X^0	2	15	7
X^1	2	11	7
X^2	2	12	4
X^3	2	8	4
X^4	1	9	1

X^0	1	2	1
X^1	1	5	1
X^2	1	3	1
X^3	1	2	1
X^4	1	1	1

X^0	1	20	12
X^1	1	15	13
X^2	1	8	6
X^3	1	1	1
X^4	0	8	4

X^0	6	35	16
X^1	6	40	17
X^2	6	39	20
X^3	6	28	16
X^4	1	20	7

X^0	0	6	3
X^1	0	7	4
X^2	0	8	5
X^3	0	3	2
X^4	0	0	0

X^0	3	16	9
X^1	4	20	12
X^2	1	14	7
X^3	1	9	2
X^4	0	6	2

X^0	4	8	4
X^1	4	6	4
X^2	1	8	4
X^3	0	8	3
X^4	0	0	0

X^0	0	1478	500
X^1	1	1479	500
X^2	1	1476	500
X^3	1	735	500
X^4	0	742	498

X^0	9	24	9
X^1	8	30	11
X^2	2	28	13
X^3	6	22	13
X^4	0	20	1

X^0	3	382	344
X^1	2	383	340
X^2	2	379	345
X^3	2	347	344
X^4	1	337	305

X^0	2	20	16
X^1	0	16	9
X^2	0	7	2
X^3	0	4	0
X^4	0	7	3

X^0	1	19	8
X^1	1	18	12
X^2	2	16	10
X^3	0	13	5
X^4	0	12	3

X^0	1	22	13
X^1	1	22	13
X^2	1	22	14
X^3	3	18	15
X^4	0	13	7

X^0	1	28	21
X^1	0	28	25
X^2	0	27	24
X^3	0	27	24
X^4	0	27	23

X^0	1	17	4
X^1	1	17	6
X^2	2	16	5
X^3	0	15	4
X^4	1	13	3

X^0	3	9	3
X^1	3	11	7
X^2	3	8	6
X^3	3	6	4
X^4	1	5	2

X^0	5	16	6
X^1	5	17	7
X^2	5	17	8
X^3	5	13	6
X^4	1	14	6

X^0	3	62	31
X^1	3	62	30
X^2	5	63	31
X^3	1	31	23
X^4	0	34	30

X^0	3	25	12
X^1	0	24	13
X^2	1	21	10
X^3	0	13	5
X^4	0	4	0

X^0	-3	44	30
X^1	0	29	24
X^2	1	16	12
X^3	1	1	1
X^4	4	4	4

X^0	1	17	15
X^1	1	19	15
X^2	2	21	14
X^3	1	14	13
X^4	2	17	9

X^0	2	15	10
X^1	4	20	12
X^2	0	15	10
X^3	0	13	8
X^4	0	9	4

X^0	4	14	9
X^1	3	12	7
X^2	1	8	2
X^3	5	10	6
X^4	3	6	3

X^0	5	34	23
X^1	2	31	23
X^2	3	29	23
X^3	2	21	21
X^4	0	19	11

X^0	2	21	7
X^1	3	24	12
X^2	2	23	13
X^3	2	16	13
X^4	1	12	10

X^0	1	6	3
X^1	1	1	1
X^2	1	5	3
X^3	3	12	9
X^4	0	6	0

X^0	1	22	19
X^1	3	27	26
X^2	1	27	26
X^3	0	32	31
X^4	1	26	25

X^0	1	30	17
X^1	1	30	18
X^2	1	30	18
X^3	1	31	23
X^4	1	20	14

X^0	4	18	12
X^1	7	22	13
X^2	3	14	11
X^3	3	12	9
X^4	0	10	7

X^0	2	3	2
X^1	2	2	2
X^2	2	2	2
X^3	2	6	4
X^4	0	4	0

X^0	2	33	26
X^1	2	28	26
X^2	2	25	22
X^3	16	38	33
X^4	2	2	2

X^0	1	76	46
X^1	1	74	46
X^2	3	70	49
X^3	3	53	42
X^4	0	45	12

X^0	2	36	31
X^1	0	30	29
X^2	0	4	0
X^3	1	9	8
X^4	0	27	21

X^0	1	51	29
X^1	1	52	30
X^2	1	46	22
X^3	1	35	27
X^4	1	32	17

X^0	1	6	3
X^1	1	2	1
X^2	1	2	1
X^3	1	2	1
X^4	1	1	1

X^0	3	48	43
X^1	3	60	57
X^2	3	51	48
X^3	3	41	37
X^4	0	51	48

X^0	3	9	6
X^1	3	9	6
X^2	3	10	4
X^3	4	13	11
X^4	0	1	0

X^0	3	20	12
X^1	1	16	6
X^2	0	8	0
X^3	0	6	5
X^4	0	7	6

X^0	2	2	2
X^1	2	2	2
X^2	2	3	2
X^3	2	2	2
X^4	0	4	0

X^0	2	2	2
X^1	7	7	7
X^2	0	0	0
X^3	0	0	0
X^4	2	2	2

X^0	3	72	38
X^1	0	64	32
X^2	1	69	35
X^3	0	34	33
X^4	1	36	31

X^0	4	5	4
X^1	1	3	1
X^2	2	3	2
X^3	7	7	7
X^4	1	3	1

X^0	3	33	18
X^1	1	35	16
X^2	3	38	19
X^3	0	21	17
X^4	0	21	15

X^0	2	7	4
X^1	2	7	4
X^2	0	10	5
X^3	0	5	3
X^4	1	8	4

X^0	1	5	1
X^1	1	5	1
X^2	2	107	104
X^3	0	0	0
X^4	1	108	106

X^0	4	4	4
X^1	2	6	2
X^2	3	3	3
X^3	0	0	0
X^4	1	4	1

X^0	4	9	7
X^1	1	5	2
X^2	0	3	0
X^3	0	1	0
X^4	0	0	0

X^0	2	21	17
X^1	5	28	21
X^2	2	21	14
X^3	1	19	14
X^4	0	17	4

X^0	1	5	2
X^1	2	8	5
X^2	1	8	6
X^3	1	8	6
X^4	0	6	0

X^0	5	5	5
X^1	5	5	5
X^2	5	5	5
X^3	1	3	1
X^4	0	5	0

X^0	2	9	3
X^1	1	16	9
X^2	0	14	2
X^3	0	9	5
X^4	0	8	1

X^0	2	4	2
X^1	2	5	3
X^2	2	5	3
X^3	2	4	2
X^4	0	2	0

X^0	4	38	17
X^1	4	42	18
X^2	4	47	21
X^3	4	29	25
X^4	3	27	23

X^0	2	15	6
X^1	3	19	9
X^2	5	20	11
X^3	0	12	4
X^4	0	9	1

X^0	3	6	3
X^1	1	6	1
X^2	1	4	1
X^3	1	1	1
X^4	0	22	18

X^0	1	35	14
X^1	1	40	19
X^2	0	35	19
X^3	0	24	15
X^4	4	26	18

X^0	2	228	130
X^1	2	228	130
X^2	2	247	138
X^3	2	134	132
X^4	4	131	126

X^0	1	2	1
X^1	0	1	0
X^2	0	0	0
X^3	0	0	0
X^4	1	2	1

X^0	7	102	46
X^1	7	103	48
X^2	7	105	52
X^3	7	55	48
X^4	0	56	49

X^0	4	37	35
X^1	2	35	33
X^2	2	34	27
X^3	2	11	8
X^4	2	34	27

X^0	2	8	6
X^1	2	9	3
X^2	2	4	2
X^3	4	11	6
X^4	1	1	1

X^0	2	178	96
X^1	2	158	92
X^2	2	154	71
X^3	3	83	71
X^4	1	1	1

X^0	4	8	5
X^1	2	5	2
X^2	2	5	2
X^3	2	4	2
X^4	2	3	2

X^0	3	9	4
X^1	4	12	6
X^2	2	10	3
X^3	1	7	3
X^4	0	6	2

X^0	3	33	12
X^1	1	35	15
X^2	3	33	18
X^3	0	19	11
X^4	1	19	10

X^0	2	6	3
X^1	4	6	4
X^2	0	3	0
X^3	0	6	2
X^4	0	1	0

X^0	2	4	2
X^1	1	3	1
X^2	1	1	1
X^3	1	2	1
X^4	1	2	1

X^0	2	8	4
X^1	2	7	4
X^2	2	6	2
X^3	0	13	10
X^4	0	0	0

X^0	9	10	9
X^1	2	3	2
X^2	3	3	3
X^3	0	3	0
X^4	0	1	0

X^0	1	18	10
X^1	0	15	8
X^2	0	16	8
X^3	0	13	9
X^4	0	13	10

X^0	1	1	1
X^1	2	2	2
X^2	1	1	1
X^3	0	1	0
X^4	0	0	0

X^0	1	10	8
X^1	1	5	4
X^2	1	3	2
X^3	9	14	13
X^4	0	8	7

X^0	6	11	7
X^1	2	12	9
X^2	1	1	1
X^3	3	4	3
X^4	0	8	7

X^0	2	163	144
X^1	1	164	144
X^2	0	146	144
X^3	0	159	153
X^4	0	161	158

X^0	3	3	3
X^1	3	3	3
X^2	0	9	6
X^3	0	0	0
X^4	0	11	7

X^0	4	4	4
X^1	4	4	4
X^2	4	4	4
X^3	0	2	1
X^4	4	4	4

X^0	3	34	12
X^1	1	32	14
X^2	1	29	10
X^3	4	25	21
X^4	1	19	16

X^0	5	9	5
X^1	1	5	2
X^2	3	6	4
X^3	1	2	1
X^4	1	1	1

X^0	5	5	5
X^1	3	4	3
X^2	5	8	5
X^3	3	3	3
X^4	1	1	1

X^0	1	13	2
X^1	1	11	4
X^2	1	11	3
X^3	1	6	2
X^4	2	8	7

X^0	1	4716	500
X^1	2	4716	500
X^2	2	4718	500
X^3	1	2405	523
X^4	0	2382	500

X^0	1	29	18
X^1	1	28	14
X^2	1	21	5
X^3	1	12	3
X^4	1	17	9

X^0	2	25	22
X^1	2	19	16
X^2	0	17	14
X^3	4	21	18
X^4	0	0	0

X^0	4	16	10
X^1	7	21	10
X^2	4	15	5
X^3	1	13	8
X^4	4	12	6

X^0	3	33	17
X^1	3	34	14
X^2	3	32	18
X^3	3	16	13
X^4	3	3	3

X^0	2	58	29
X^1	3	57	32
X^2	0	51	29
X^3	1	41	29
X^4	0	37	14

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0
X^3	3	3	3
X^4	1	1	1

X^0	3	3	3
X^1	3	3	3
X^2	0	2	0
X^3	0	2	0
X^4	0	2	0

X^0	1	165	84
X^1	1	167	87
X^2	1	163	81
X^3	3	88	81
X^4	1	89	84

X^0	1	8	4
X^1	1	8	2
X^2	2	4	2
X^3	2	2	2
X^4	0	7	2

X^0	3	9	6
X^1	1	7	3
X^2	0	5	2
X^3	0	2	2
X^4	1	4	4

X^0	2	9	8
X^1	0	0	0
X^2	0	0	0
X^3	0	0	0
X^4	2	6	4

X^0	1	22	12
X^1	3	24	14
X^2	3	19	12
X^3	1	13	5
X^4	1	8	1

X^0	2	28	16
X^1	2	28	15
X^2	2	25	16
X^3	1	19	14
X^4	3	25	10

X^0	2	5	2
X^1	2	4	2
X^2	2	2	2
X^3	2	2	2
X^4	0	0	0

X^0	1	1	1
X^1	4	4	4
X^2	4	4	4
X^3	1	1	1
X^4	0	0	0

X^0	2	14	10
X^1	2	15	12
X^2	1	16	13
X^3	2	14	11
X^4	3	15	12

X^0	1	107	72
X^1	1	109	74
X^2	2	71	37
X^3	1	34	1
X^4	1	73	45

X^0	1	28	12
X^1	1	25	11
X^2	1	12	11
X^3	7	11	10
X^4	0	11	10

X^0	3	18	7
X^1	3	24	11
X^2	3	21	10
X^3	3	11	3
X^4	2	18	11

X^0	1	17	13
X^1	1	19	14
X^2	1	19	15
X^3	1	14	13
X^4	2	17	15

X^0	2	44	21
X^1	4	32	18
X^2	1	42	21
X^3	2	19	16
X^4	3	28	25

X^0	1	12	7
X^1	1	10	3
X^2	1	10	6
X^3	1	9	5
X^4	1	8	2

X^0	1	61	31
X^1	1	66	34
X^2	2	59	33
X^3	2	36	33
X^4	0	35	22

X^0	3	5	3
X^1	3	6	3
X^2	1	3	1
X^3	0	0	0
X^4	0	0	0

X^0	0	9	2
X^1	0	10	5
X^2	5	13	7
X^3	0	4	0
X^4	0	7	2

X^0	2	31	14
X^1	2	31	14
X^2	3	27	15
X^3	2	18	11
X^4	0	17	8

X^0	3	38	35
X^1	3	37	33
X^2	3	3	3
X^3	3	3	3
X^4	5	41	36

X^0	1	2	1
X^1	2	2	2
X^2	3	4	3
X^3	1	2	1
X^4	0	1	0

X^0	2	6	2
X^1	2	5	2
X^2	0	4	1
X^3	2	2	2
X^4	0	4	1

X^0	2	17	3
X^1	3	19	3
X^2	2	17	3
X^3	2	12	10
X^4	3	12	10

X^0	0	7	3
X^1	1	8	3
X^2	0	7	3
X^3	0	4	3
X^4	0	3	3

X^0	3	29	13
X^1	5	31	15
X^2	5	31	14
X^3	1	20	16
X^4	0	17	13

X^0	1	40	37
X^1	1	42	37
X^2	1	42	35
X^3	1	39	36
X^4	1	5	2

X^0	5	16	5
X^1	6	17	6
X^2	5	13	6
X^3	7	15	10
X^4	1	10	5

X^0	2	20	10
X^1	2	25	11
X^2	2	17	7
X^3	2	14	9
X^4	1	14	10

X^0	3	6	3
X^1	4	8	4
X^2	1	5	1
X^3	1	4	1
X^4	1	4	1

X^0	3	9	3
X^1	6	10	6
X^2	2	6	2
X^3	0	4	0
X^4	0	3	0

X^0	2	4	3
X^1	2	4	3
X^2	0	0	0
X^3	0	0	0
X^4	3	3	3

X^0	4	32	26
X^1	4	38	32
X^2	4	35	31
X^3	4	5	4
X^4	0	33	27

X^0	1	14	7
X^1	1	20	8
X^2	1	20	6
X^3	1	14	10
X^4	0	12	3

X^0	2	13	2
X^1	2	15	8
X^2	2	8	4
X^3	2	7	4
X^4	0	4	1

X^0	2	15	11
X^1	2	13	7
X^2	2	7	2
X^3	1	4	1
X^4	0	10	5

X^0	5	14	10
X^1	5	11	7
X^2	3	9	5
X^3	2	9	5
X^4	1	5	1

X^0	2	22	17
X^1	2	16	11
X^2	2	10	9
X^3	1	14	13
X^4	0	15	14

X^0	1	9	7
X^1	1	10	7
X^2	1	14	8
X^3	1	7	4
X^4	1	1	1

X^0	1	18	6
X^1	0	18	6
X^2	2	22	8
X^3	4	18	12
X^4	2	12	5

X^0	9	28	21
X^1	1	20	12
X^2	1	16	11
X^3	1	8	6
X^4	1	1	1

X^0	3	15	11
X^1	3	15	9
X^2	3	14	7
X^3	3	3	3
X^4	0	13	5

X^0	2	70	31
X^1	2	68	29
X^2	1	59	30
X^3	1	36	21
X^4	0	2	0

X^0	2	10	5
X^1	5	11	5
X^2	2	7	3
X^3	1	5	1
X^4	1	3	1

X^0	1	605	308
X^1	1	606	310
X^2	1	591	304
X^3	1	299	297
X^4	0	285	282

X^0	4	17	12
X^1	4	9	6
X^2	2	2	2
X^3	2	2	2
X^4	0	2	0

X^0	6	50	31
X^1	1	41	20
X^2	2	34	20
X^3	2	28	16
X^4	0	22	7

X^0	6	9	6
X^1	6	6	6
X^2	6	17	9
X^3	6	11	6
X^4	3	15	9

X^0	5	24	12
X^1	5	13	6
X^2	5	13	5
X^3	5	17	5
X^4	0	11	4

X^0	3	24	20
X^1	1	19	15
X^2	2	23	19
X^3	0	14	10
X^4	1	35	31

X^0	3	8	3
X^1	3	6	3
X^2	7	10	7
X^3	3	3	3
X^4	3	3	3

X^0	2	6	3
X^1	2	4	2
X^2	2	2	2
X^3	2	2	2
X^4	0	0	0

X^0	7	11	7
X^1	7	10	7
X^2	7	7	7
X^3	7	7	7
X^4	2	2	2

X^0	1	17	11
X^1	1	17	9
X^2	1	15	8
X^3	1	11	8
X^4	0	10	4

X^0	1	5	2
X^1	1	5	3
X^2	1	2	1
X^3	0	2	0
X^4	1	1	1

X^0	0	4	0
X^1	0	4	0
X^2	2	5	2
X^3	1	3	1
X^4	0	1	0

X^0	2	26	21
X^1	2	23	21
X^2	2	19	14
X^3	0	13	10
X^4	0	0	0

X^0	7	13	7
X^1	2	7	2
X^2	2	5	2
X^3	2	2	2
X^4	0	5	0

X^0	5	64	45
X^1	5	58	42
X^2	5	61	25
X^3	5	32	22
X^4	1	35	25

X^0	6	97	89
X^1	6	95	89
X^2	6	98	92
X^3	6	98	92
X^4	4	82	75

X^0	3	17	10
X^1	1	16	10
X^2	1	11	8
X^3	1	5	2
X^4	1	1	1

X^0	2	23	11
X^1	3	18	12
X^2	1	11	3
X^3	2	12	5
X^4	0	0	0

X^0	0	25	11
X^1	0	26	11
X^2	1	17	14
X^3	1	7	6
X^4	0	14	11

X^0	1	42	31
X^1	1	45	31
X^2	1	48	31
X^3	0	34	32
X^4	1	31	22

X^0	3	43	42
X^1	2	42	41
X^2	1	39	38
X^3	6	39	37
X^4	1	21	21

X^0	0	62	32
X^1	0	64	31
X^2	1	65	33
X^3	0	34	32
X^4	1	32	31

X^0	3	3	3
X^1	3	3	3
X^2	2	3	2
X^3	0	0	0
X^4	1	2	1

X^0	5	51	25
X^1	5	47	25
X^2	5	52	25
X^3	5	5	5
X^4	1	5	1

X^0	2	20	13
X^1	2	20	16
X^2	2	20	16
X^3	2	15	13
X^4	2	4	2

X^0	2	32	17
X^1	2	28	12
X^2	2	28	13
X^3	0	15	13
X^4	2	15	7

X^0	2	7	2
X^1	2	7	4
X^2	4	7	4
X^3	1	6	2
X^4	0	5	2

X^0	4	210	104
X^1	3	218	108
X^2	5	216	115
X^3	4	114	110
X^4	2	109	105

X^0	1	26	16
X^1	1	23	16
X^2	1	23	18
X^3	1	22	17
X^4	1	26	19

X^0	3	3	3
X^1	0	0	0
X^2	0	0	0
X^3	0	0	0
X^4	0	0	0

X^0	7	19	10
X^1	2	14	7
X^2	6	12	7
X^3	2	5	2
X^4	0	0	0

X^0	2	30	14
X^1	2	35	18
X^2	0	27	17
X^3	5	23	17
X^4	0	5	0

X^0	1	1	1
X^1	2	2	2
X^2	1	1	1
X^3	1	1	1
X^4	5	5	5

X^0	2	4	2
X^1	1	2	1
X^2	1	3	1
X^3	1	2	1
X^4	0	2	0

X^0	6	142	94
X^1	4	140	93
X^2	4	130	93
X^3	1	80	78
X^4	0	94	57

X^0	1	634	321
X^1	2	638	318
X^2	4	508	317
X^3	1	189	187
X^4	4	321	318

X^0	2	8	4
X^1	1	5	1
X^2	2	4	2
X^3	2	6	2
X^4	0	5	1

X^0	3	18	10
X^1	6	25	15
X^2	2	17	12
X^3	1	10	9
X^4	1	10	9

X^0	3	10	7
X^1	3	6	3
X^2	3	3	3
X^3	3	6	3
X^4	3	3	3

X^0	7	9	7
X^1	3	4	3
X^2	4	5	4
X^3	0	3	0
X^4	2	5	2

X^0	4	4	4
X^1	4	4	4
X^2	2	2	2
X^3	1	1	1
X^4	0	0	0

X^0	3	9	3
X^1	2	6	2
X^2	5	10	5
X^3	1	6	1
X^4	1	5	1

X^0	4	49	25
X^1	2	48	25
X^2	1	45	22
X^3	0	21	21
X^4	0	25	25

X^0	1	2	1
X^1	1	3	1
X^2	2	5	3
X^3	1	2	1
X^4	1	1	1

X^0	1	7	3
X^1	3	8	3
X^2	1	5	3
X^3	1	6	4
X^4	1	1	1

X^0	2	4	2
X^1	1	4	1
X^2	1	4	1
X^3	1	4	1
X^4	2	5	3

X^0	1	44	22
X^1	1	43	22
X^2	4	44	26
X^3	1	35	20
X^4	1	25	12

X^0	6	21	14
X^1	3	17	11
X^2	1	15	11
X^3	1	14	12
X^4	0	13	11

X^0	2	16	11
X^1	2	13	9
X^2	0	8	2
X^3	0	5	1
X^4	0	7	1

X^0	1	34	26
