	Opt.	CR	FP
X^2	0	3	0
X^3	0	0	0
X^4	1	7	5
X^5	1	1	1
X^6	2	5	3

X^0	6	48	31
X^1	6	49	31
X^2	6	47	25
X^3	6	47	24
X^4	0	34	22
X^5	0	25	4
X^6	0	2	0

X^0	5	50	33
X^1	5	50	33
X^2	2	42	28
X^3	2	41	26
X^4	2	39	20
X^5	2	26	20
X^6	5	44	32

X^0	1	8	6
X^1	1	4	3
X^2	1	3	1
X^3	0	0	0
X^4	1	1	1
X^5	0	0	0
X^6	2	6	2

X^0	5	232	222
X^1	2	226	221
X^2	2	222	215
X^3	2	223	219
X^4	2	220	215
X^5	2	220	218
X^6	0	230	222

X^0	1	27	11
X^1	2	31	13
X^2	1	28	12
X^3	1	25	9
X^4	0	18	7
X^5	0	16	7
X^6	2	18	5

X^0	2	124	75
X^1	3	124	75
X^2	0	113	69
X^3	0	93	70
X^4	0	75	70
X^5	1	71	66
X^6	0	89	64

X^0	5	14	7
X^1	5	9	5
X^2	5	7	5
X^3	5	7	5
X^4	5	7	5
X^5	5	5	5
X^6	5	5	5

X^0	2	23	7
X^1	1	23	4
X^2	2	21	8
X^3	2	20	6
X^4	0	19	6
X^5	0	17	5
X^6	0	19	2

X^0	2	20	9
X^1	5	23	7
X^2	3	23	8
X^3	1	23	9
X^4	0	22	17
X^5	7	21	16
X^6	1	17	12

X^0	2	8	2
X^1	3	11	3
X^2	2	7	2
X^3	2	4	2
X^4	2	5	2
X^5	3	5	3
X^6	0	4	1

X^0	4	126	59
X^1	2	120	51
X^2	1	116	54
X^3	0	109	50
X^4	1	104	48
X^5	1	57	45
X^6	0	70	43

X^0	7	680	354
X^1	2	676	349
X^2	2	678	354
X^3	2	648	323
X^4	1	638	319
X^5	1	324	279
X^6	0	359	318

X^0	1	80	77
X^1	1	79	77
X^2	1	80	78
X^3	1	78	76
X^4	1	78	76
X^5	1	78	70
X^6	1	1	1

X^0	2	30	20
X^1	4	33	24
X^2	2	34	20
X^3	2	32	15
X^4	2	29	14
X^5	2	18	14
X^6	0	20	11

X^0	3	61	47
X^1	4	60	48
X^2	3	56	43
X^3	2	48	47
X^4	1	44	38
X^5	1	31	30
X^6	1	36	27

X^0	4	292	102
X^1	1	291	102
X^2	1	285	94
X^3	2	220	97
X^4	1	267	93
X^5	5	193	107
X^6	2	231	99

X^0	2	18	6
X^1	1	14	4
X^2	1	13	5
X^3	1	13	5
X^4	1	9	5
X^5	0	8	5
X^6	1	7	2

X^0	4	10	7
X^1	2	9	8
X^2	3	7	3
X^3	2	8	7
X^4	2	8	4
X^5	2	2	2
X^6	1	8	4

X^0	7	18	8
X^1	7	16	7
X^2	7	12	7
X^3	7	12	7
X^4	1	9	5
X^5	1	3	1
X^6	0	8	6

X^0	1	12	4
X^1	1	8	2
X^2	1	7	2
X^3	1	8	1
X^4	1	10	5
X^5	1	6	1
X^6	1	3	1

X^0	5	30	18
X^1	5	32	15
X^2	5	28	17
X^3	5	28	12
X^4	2	25	14
X^5	4	25	13
X^6	0	17	3

X^0	1	21	16
X^1	1	12	6
X^2	1	7	1
X^3	2	7	2
X^4	1	6	1
X^5	2	2	2
X^6	1	13	6

X^0	2	9	5
X^1	1	5	2
X^2	5	8	5
X^3	1	4	1
X^4	1	5	2
X^5	1	1	1
X^6	0	5	1

X^0	3	52	31
X^1	4	57	37
X^2	3	48	31
X^3	3	18	12
X^4	3	32	20
X^5	3	12	9
X^6	1	32	30

X^0	3	12	8
X^1	4	10	6
X^2	0	5	0
X^3	2	8	3
X^4	1	6	2
X^5	1	3	1
X^6	0	8	4

X^0	2	65	33
X^1	4	70	36
X^2	2	66	30
X^3	2	66	31
X^4	2	64	33
X^5	2	31	29
X^6	0	34	31

X^0	1	31	20
X^1	1	38	17
X^2	4	36	24
X^3	1	31	20
X^4	1	25	13
X^5	1	18	13
X^6	1	19	4

X^0	3	123	44
X^1	3	122	45
X^2	2	115	43
X^3	2	83	40
X^4	1	83	40
X^5	1	66	40
X^6	0	74	37

X^0	3	1231	611
X^1	3	1224	612
X^2	3	1235	618
X^3	2	1226	611
X^4	2	1149	611
X^5	2	615	611
X^6	2	633	615

X^0	3	33	20
X^1	3	34	21
X^2	3	34	21
X^3	0	41	28
X^4	3	26	19
X^5	0	22	16
X^6	3	17	7

X^0	2	45	28
X^1	3	44	29
X^2	2	36	27
X^3	2	29	23
X^4	3	36	29
X^5	2	24	22
X^6	1	35	21

X^0	3	17	14
X^1	1	17	14
X^2	1	14	11
X^3	1	7	4
X^4	0	1	0
X^5	1	6	4
X^6	0	8	6

X^0	0	354	186
X^1	0	354	187
X^2	1	317	167
X^3	0	239	116
X^4	2	201	120
X^5	0	113	68
X^6	5	200	118

X^0	3	61	29
X^1	9	68	37
X^2	3	62	31
X^3	1	56	28
X^4	2	58	38
X^5	2	53	21
X^6	1	36	2

X^0	3	54	25
X^1	3	47	18
X^2	4	40	31
X^3	2	24	13
X^4	5	27	18
X^5	2	17	12
X^6	0	16	4

X^0	1	288	156
X^1	3	288	153
X^2	1	288	153
X^3	1	280	140
X^4	1	286	150
X^5	1	135	131
X^6	0	159	151

X^0	4	44	25
X^1	6	40	24
X^2	1	36	17
X^3	1	35	16
X^4	0	30	14
X^5	2	27	15
X^6	0	4	0

X^0	2	68	54
X^1	2	75	55
X^2	2	79	62
X^3	2	83	71
X^4	1	76	63
X^5	4	84	83
X^6	0	66	40

X^0	2	7	2
X^1	1	7	1
X^2	7	12	7
X^3	7	38	31
X^4	2	99	90
X^5	7	7	7
X^6	0	98	95

X^0	1	18	10
X^1	0	18	9
X^2	1	13	6
X^3	4	18	14
X^4	0	19	5
X^5	1	9	2
X^6	11	30	20

X^0	5	28	17
X^1	2	21	10
X^2	2	25	11
X^3	2	19	10
X^4	2	22	13
X^5	2	15	13
X^6	1	16	12

X^0	2	23	12
X^1	2	23	12
X^2	1	23	12
X^3	2	23	11
X^4	1	13	10
X^5	3	3	3
X^6	1	14	12

X^0	4	806	393
X^1	2	783	393
X^2	2	782	393
X^3	2	760	393
X^4	2	786	397
X^5	2	400	397
X^6	0	414	385

X^0	1	34	16
X^1	2	38	20
X^2	1	34	17
X^3	2	32	21
X^4	1	21	15
X^5	1	22	15
X^6	0	17	0

X^0	1	153	74
X^1	1	150	73
X^2	1	146	72
X^3	1	93	73
X^4	0	149	76
X^5	1	83	79
X^6	8	85	81

X^0	1	13	5
X^1	0	10	2
X^2	1	10	1
X^3	0	7	0
X^4	2	10	3
X^5	1	10	1
X^6	1	10	1

X^0	3	30	18
X^1	4	29	19
X^2	1	24	17
X^3	7	27	19
X^4	5	22	5
X^5	2	20	16
X^6	0	25	14

X^0	2	6	4
X^1	1	4	2
X^2	2	6	2
X^3	1	4	1
X^4	1	3	1
X^5	1	3	1
X^6	1	1	1

X^0	1	84	48
X^1	1	84	48
X^2	0	76	41
X^3	0	75	40
X^4	2	67	38
X^5	1	36	36
X^6	0	34	27

X^0	1	47	18
X^1	1	50	21
X^2	2	42	19
X^3	3	38	17
X^4	1	23	3
X^5	1	22	1
X^6	0	31	10

X^0	2	58	38
X^1	3	69	46
X^2	2	61	38
X^3	1	48	33
X^4	1	40	18
X^5	1	17	8
X^6	1	50	29

X^0	2	36	15
X^1	1	30	12
X^2	3	32	15
X^3	3	28	15
X^4	6	27	14
X^5	3	20	9
X^6	0	16	3

X^0	2	40	20
X^1	3	45	21
X^2	3	48	24
X^3	2	47	21
X^4	2	48	26
X^5	2	33	31
X^6	1	22	20

X^0	8	80	47
X^1	2	76	41
X^2	2	75	39
X^3	2	73	36
X^4	1	73	36
X^5	0	35	30
X^6	0	42	36

X^0	1	162	81
X^1	5	169	88
X^2	1	163	81
X^3	1	158	77
X^4	1	133	75
X^5	2	79	75
X^6	1	83	75

X^0	7	10	7
X^1	4	6	4
X^2	2	4	2
X^3	1	4	1
X^4	1	4	1
X^5	1	1	1
X^6	0	4	0

X^0	3	27	12
X^1	2	30	16
X^2	3	30	16
X^3	3	30	10
X^4	2	28	19
X^5	2	26	21
X^6	3	18	14

X^0	2	18	2
X^1	2	21	8
X^2	1	17	2
X^3	1	16	8
X^4	0	15	11
X^5	2	13	7
X^6	0	7	0

X^0	2	27	15
X^1	3	33	12
X^2	1	27	16
X^3	1	27	20
X^4	1	23	22
X^5	2	23	14
X^6	0	4	0

X^0	1	10	8
X^1	0	9	4
X^2	1	8	7
X^3	0	5	2
X^4	0	0	0
X^5	0	1	1
X^6	0	7	4

X^0	0	16	6
X^1	0	16	8
X^2	0	17	8
X^3	3	20	12
X^4	1	16	10
X^5	1	15	11
X^6	0	13	4

X^0	4	48	36
X^1	0	49	34
X^2	0	44	36
X^3	3	42	41
X^4	2	38	34
X^5	0	28	27
X^6	1	41	28

X^0	2	27	17
X^1	1	29	14
X^2	1	28	13
X^3	1	21	13
X^4	1	20	13
X^5	0	22	11
X^6	0	15	2

X^0	2	127	68
X^1	1	124	67
X^2	1	120	67
X^3	4	125	69
X^4	1	97	67
X^5	4	92	65
X^6	0	73	24

X^0	2	38	17
X^1	1	37	18
X^2	1	34	16
X^3	1	32	18
X^4	1	31	16
X^5	4	37	22
X^6	1	31	9

X^0	4	50	27
X^1	1	43	21
X^2	3	45	23
X^3	1	37	19
X^4	4	38	21
X^5	1	18	9
X^6	0	4	0

X^0	3	66	55
X^1	1	64	55
X^2	0	61	55
X^3	3	60	51
X^4	0	52	33
X^5	0	37	33
X^6	0	52	30

X^0	6	22	17
X^1	2	22	16
X^2	3	20	14
X^3	5	19	16
X^4	2	17	16
X^5	1	13	11
X^6	1	1	1

X^0	5	28	22
X^1	1	21	19
X^2	0	13	8
X^3	3	14	11
X^4	0	2	0
X^5	1	10	7
X^6	0	20	18

X^0	2	39	19
X^1	4	36	16
X^2	1	34	13
X^3	4	36	18
X^4	3	34	14
X^5	0	26	15
X^6	7	31	11

X^0	2	28	21
X^1	2	27	15
X^2	6	29	23
X^3	1	24	18
X^4	4	24	17
X^5	3	27	11
X^6	0	12	0

X^0	3	30	12
X^1	3	31	11
X^2	1	27	9
X^3	1	23	6
X^4	1	18	6
X^5	3	14	7
X^6	7	24	12

X^0	2	24	11
X^1	1	21	8
X^2	1	18	5
X^3	4	19	9
X^4	1	19	7
X^5	4	15	12
X^6	0	15	6

X^0	2	355	175
X^1	2	352	173
X^2	1	346	171
X^3	0	342	167
X^4	0	340	169
X^5	0	173	169
X^6	0	176	166

X^0	3	120	72
X^1	3	120	73
X^2	3	120	72
X^3	2	117	81
X^4	2	76	72
X^5	1	56	42
X^6	1	16	1

X^0	2	49	30
X^1	2	46	31
X^2	4	48	32
X^3	3	46	32
X^4	3	36	24
X^5	3	32	24
X^6	0	26	8

X^0	3	5	3
X^1	3	6	3
X^2	3	4	3
X^3	3	3	3
X^4	3	4	3
X^5	3	3	3
X^6	0	2	0

X^0	1	216	110
X^1	1	215	109
X^2	1	215	109
X^3	1	213	107
X^4	0	204	97
X^5	0	106	92
X^6	0	112	98

X^0	1	54	23
X^1	2	54	25
X^2	4	50	24
X^3	1	45	22
X^4	6	50	17
X^5	0	34	14
X^6	1	42	18

X^0	8	37	18
X^1	3	26	11
X^2	3	24	5
X^3	3	21	10
X^4	3	16	3
X^5	3	3	3
X^6	1	22	9

X^0	5	17	7
X^1	6	14	9
X^2	1	12	5
X^3	3	10	3
X^4	1	10	4
X^5	1	7	2
X^6	2	8	3

X^0	2	35	25
X^1	2	34	26
X^2	2	33	27
X^3	1	30	23
X^4	3	32	30
X^5	1	27	26
X^6	0	30	26

X^0	4	38	18
X^1	3	37	16
X^2	2	35	13
X^3	2	35	13
X^4	3	36	17
X^5	1	22	16
X^6	0	20	13

X^0	1	25	12
X^1	1	23	12
X^2	1	21	11
X^3	1	14	8
X^4	2	15	8
X^5	0	10	4
X^6	1	14	5

X^0	3	16	5
X^1	3	16	9
X^2	3	17	8
X^3	2	17	6
X^4	1	16	6
X^5	0	12	5
X^6	0	4	0

X^0	2	31	14
X^1	2	29	14
X^2	2	26	9
X^3	2	23	2
X^4	2	12	2
X^5	1	12	8
X^6	2	23	10

X^0	1	49	26
X^1	2	50	27
X^2	2	41	28
X^3	0	30	16
X^4	0	21	6
X^5	1	19	10
X^6	2	26	19

X^0	6	82	39
X^1	6	76	34
X^2	6	71	32
X^3	6	39	33
X^4	5	56	34
X^5	1	19	9
X^6	0	42	29

X^0	2	19	7
X^1	3	19	7
X^2	2	16	10
X^3	2	14	10
X^4	2	17	10
X^5	3	13	5
X^6	1	14	7

X^0	3	31	19
X^1	3	34	19
X^2	5	41	17
X^3	3	38	20
X^4	3	17	14
X^5	3	20	16
X^6	0	23	19

X^0	2	260	126
X^1	6	264	133
X^2	2	254	127
X^3	2	248	123
X^4	3	244	120
X^5	3	127	120
X^6	1	125	116

X^0	2	11	4
X^1	2	16	9
X^2	1	13	5
X^3	2	16	11
X^4	1	8	6
X^5	2	10	8
X^6	0	0	0

X^0	0	21	9
X^1	1	20	9
X^2	4	23	12
X^3	0	18	7
X^4	0	16	4
X^5	1	15	7
X^6	1	13	4

X^0	2	32	21
X^1	2	32	21
X^2	3	34	22
X^3	2	31	18
X^4	2	31	7
X^5	0	23	18
X^6	1	24	18

X^0	2	5	2
X^1	3	8	3
X^2	2	6	3
X^3	2	5	2
X^4	2	2	2
X^5	2	2	2
X^6	1	4	1

X^0	3	8	3
X^1	1	9	3
X^2	2	12	6
X^3	0	9	4
X^4	3	8	6
X^5	1	5	1
X^6	2	10	7

X^0	2	22	15
X^1	5	24	17
X^2	3	18	10
X^3	3	11	4
X^4	1	13	6
X^5	1	4	1
X^6	5	19	8

X^0	1	64	24
X^1	1	63	28
X^2	1	47	28
X^3	3	62	27
X^4	2	48	29
X^5	1	47	22
X^6	0	12	0

X^0	4	11	5
X^1	3	10	7
X^2	3	9	6
X^3	3	8	3
X^4	3	9	5
X^5	0	8	4
X^6	0	0	0

X^0	5	46	22
X^1	5	45	21
X^2	4	42	26
X^3	3	36	20
X^4	0	31	17
X^5	5	31	23
X^6	1	29	18

X^0	7	136	72
X^1	2	132	69
X^2	2	131	68
X^3	1	118	61
X^4	1	102	48
X^5	0	55	35
X^6	1	67	46

X^0	1	30	12
X^1	5	33	16
X^2	1	23	11
X^3	2	22	12
X^4	1	17	8
X^5	1	17	6
X^6	1	15	1

X^0	4	50	13
X^1	4	47	15
X^2	4	44	12
X^3	4	35	9
X^4	4	36	14
X^5	0	35	9
X^6	0	39	8

X^0	2	8	2
X^1	2	7	2
X^2	2	8	2
X^3	4	7	4
X^4	2	8	3
X^5	4	5	4
X^6	3	11	3

X^0	4	58	30
X^1	6	58	30
X^2	1	53	27
X^3	1	52	27
X^4	1	49	27
X^5	1	26	23
X^6	0	12	8

X^0	2	155	76
X^1	2	153	75
X^2	2	147	75
X^3	2	148	80
X^4	2	133	64
X^5	1	73	64
X^6	2	72	59

X^0	3	5	3
X^1	3	5	3
X^2	2	4	2
X^3	2	4	2
X^4	1	4	1
X^5	1	3	1
X^6	0	4	0

X^0	1	20	13
X^1	1	20	12
X^2	0	20	15
X^3	6	24	19
X^4	1	18	13
X^5	1	13	4
X^6	0	0	0

X^0	2	46	24
X^1	2	46	26
X^2	3	53	33
X^3	1	42	22
X^4	2	36	17
X^5	1	19	2
X^6	2	33	17

X^0	2	109	54
X^1	2	112	59
X^2	3	115	62
X^3	1	108	53
X^4	2	107	56
X^5	0	53	48
X^6	0	3	0

X^0	2	39	14
X^1	3	42	15
X^2	2	33	10
X^3	2	28	10
X^4	2	25	12
X^5	2	26	14
X^6	1	24	7

X^0	2	155	82
X^1	2	158	85
X^2	2	158	85
X^3	2	140	77
X^4	2	115	73
X^5	2	84	67
X^6	0	82	43

X^0	4	50	22
X^1	3	48	19
X^2	3	47	17
X^3	3	41	15
X^4	3	41	23
X^5	3	23	19
X^6	1	29	11

X^0	3	33	24
X^1	3	38	27
X^2	3	34	24
X^3	3	33	22
X^4	2	28	19
X^5	3	20	18
X^6	2	18	9

X^0	6	36	13
X^1	6	28	9
X^2	6	36	19
X^3	6	28	9
X^4	6	31	20
X^5	6	18	12
X^6	1	22	8

X^0	2	29	10
X^1	2	27	10
X^2	2	28	13
X^3	2	24	13
X^4	5	32	12
X^5	2	18	11
X^6	0	17	9

X^0	2	34	17
X^1	2	32	17
X^2	2	31	17
X^3	2	25	18
X^4	2	14	6
X^5	2	2	2
X^6	0	17	10

X^0	4	13	4
X^1	1	12	5
X^2	2	14	5
X^3	5	16	8
X^4	2	12	4
X^5	0	12	5
X^6	0	0	0

X^0	1	68	63
X^1	1	67	62
X^2	1	66	66
X^3	2	65	64
X^4	0	51	50
X^5	0	51	50
X^6	0	0	0

X^0	2	27	11
X^1	1	25	10
X^2	2	26	12
X^3	1	18	8
X^4	2	16	8
X^5	1	6	1
X^6	0	3	0

X^0	3	31	18
X^1	8	41	26
X^2	3	34	18
X^3	2	26	16
X^4	2	15	12
X^5	2	9	3
X^6	1	11	6

X^0	2	47	23
X^1	3	46	23
X^2	1	43	22
X^3	1	42	22
X^4	3	42	23
X^5	0	20	18
X^6	0	24	13

X^0	6	18	15
X^1	3	10	6
X^2	5	15	11
X^3	3	10	6
X^4	3	7	3
X^5	3	3	3
X^6	0	7	2

X^0	6	67	35
X^1	4	69	37
X^2	1	63	37
X^3	1	54	37
X^4	2	44	26
X^5	2	40	26
X^6	1	31	9

X^0	4	40	33
X^1	6	39	34
X^2	6	37	29
X^3	5	36	31
X^4	2	34	30
X^5	5	32	9
X^6	2	3	2

X^0	2	131	54
X^1	2	131	56
X^2	2	116	48
X^3	3	100	36
X^4	2	85	18
X^5	2	75	20
X^6	1	66	13

X^0	3	89	38
X^1	3	85	40
X^2	4	84	37
X^3	1	68	37
X^4	2	56	25
X^5	2	38	26
X^6	1	39	18

X^0	2	18	4
X^1	2	12	3
X^2	4	18	9
X^3	1	12	2
X^4	4	12	4
X^5	1	2	1
X^6	2	13	4

X^0	1	290	146
X^1	1	290	146
X^2	2	291	145
X^3	0	279	139
X^4	0	270	137
X^5	2	139	128
X^6	2	138	127

X^0	3	37	13
X^1	2	37	16
X^2	3	37	17
X^3	1	29	9
X^4	3	33	17
X^5	1	25	13
X^6	0	26	6

X^0	3	16	4
X^1	1	14	3
X^2	1	15	8
X^3	1	14	6
X^4	0	11	1
X^5	1	1	1
X^6	2	16	7

X^0	3	79	42
X^1	3	79	40
X^2	3	83	43
X^3	3	84	44
X^4	4	82	44
X^5	1	41	36
X^6	0	48	34

X^0	3	341	153
X^1	3	344	157
X^2	3	342	155
X^3	3	293	141
X^4	3	299	155
X^5	0	144	141
X^6	3	199	150

X^0	2	449	221
X^1	2	450	222
X^2	2	441	227
X^3	2	443	229
X^4	2	440	225
X^5	2	231	225
X^6	0	233	209

X^0	1	24	11
X^1	6	22	15
X^2	3	14	3
X^3	1	6	2
X^4	0	7	0
X^5	1	11	6
X^6	0	0	0

X^0	5	19	14
X^1	4	15	11
X^2	2	15	8
X^3	2	9	5
X^4	2	3	2
X^5	0	9	1
X^6	0	0	0

X^0	2	53	25
X^1	2	54	29
X^2	2	50	28
X^3	2	48	24
X^4	2	37	30
X^5	1	26	24
X^6	1	8	2

X^0	3	49	24
X^1	2	49	24
X^2	4	52	26
X^3	0	46	24
X^4	5	48	27
X^5	2	27	24
X^6	0	25	17

X^0	3	22	15
X^1	3	22	12
X^2	3	24	11
X^3	3	11	3
X^4	2	9	2
X^5	2	7	2
X^6	3	11	3

X^0	2	101	58
X^1	2	101	58
X^2	1	100	55
X^3	1	99	56
X^4	1	99	56
X^5	1	59	56
X^6	0	53	49

X^0	3	37	8
X^1	2	39	14
X^2	1	35	16
X^3	1	29	12
X^4	1	25	11
X^5	3	17	13
X^6	0	23	11

X^0	6	22	8
X^1	3	16	4
X^2	3	15	3
X^3	3	15	3
X^4	2	15	2
X^5	0	14	2
X^6	0	13	2

X^0	6	1608	797
X^1	7	1615	805
X^2	1	1601	806
X^3	2	1584	791
X^4	1	1584	786
X^5	2	795	776
X^6	0	811	790

X^0	2	41	21
X^1	2	43	21
X^2	2	40	25
X^3	1	38	30
X^4	2	30	21
X^5	1	33	21
X^6	1	13	1

X^0	8	32	16
X^1	5	28	14
X^2	2	26	15
X^3	1	25	16
X^4	6	27	19
X^5	3	19	16
X^6	7	19	12

X^0	5	13	6
X^1	2	8	6
X^2	3	16	11
X^3	1	12	9
X^4	3	13	11
X^5	2	8	3
X^6	6	14	9

X^0	3	40	18
X^1	1	38	17
X^2	2	33	20
X^3	2	33	20
X^4	1	32	19
X^5	1	28	19
X^6	0	28	10

X^0	2	18	3
X^1	2	18	5
X^2	2	16	8
X^3	2	16	9
X^4	1	11	1
X^5	1	11	6
X^6	0	12	6

X^0	3	95	62
X^1	3	92	61
X^2	3	94	61
X^3	1	68	59
X^4	1	57	38
X^5	1	26	23
X^6	0	49	30

X^0	2	15	5
X^1	2	13	8
X^2	2	9	4
X^3	1	8	7
X^4	1	13	4
X^5	1	1	1
X^6	2	14	8

X^0	3	285	184
X^1	3	285	184
X^2	3	276	175
X^3	3	258	159
X^4	3	219	122
X^5	1	149	102
X^6	1	3	1

X^0	1	35	15
X^1	6	42	21
X^2	1	36	16
X^3	1	33	17
X^4	9	34	25
X^5	5	20	12
X^6	1	21	8

X^0	2	12	8
X^1	1	13	9
X^2	2	12	8
X^3	2	7	2
X^4	3	6	3
X^5	1	8	6
X^6	0	0	0

X^0	2	135	122
X^1	2	133	120
X^2	2	127	120
X^3	2	125	120
X^4	2	125	118
X^5	2	155	151
X^6	0	151	147

X^0	3	27	10
X^1	3	27	10
X^2	3	25	10
X^3	3	24	10
X^4	3	19	10
X^5	3	20	11
X^6	1	20	5

X^0	2	17	8
X^1	2	14	5
X^2	2	14	6
X^3	3	16	9
X^4	2	12	4
X^5	2	7	4
X^6	1	11	7

X^0	3	5	3
X^1	3	3	3
X^2	3	3	3
X^3	3	3	3
X^4	2	5	2
X^5	0	0	0
X^6	2	5	2

X^0	2	78	39
X^1	0	73	30
X^2	5	78	38
X^3	6	77	39
X^4	4	73	35
X^5	0	37	27
X^6	3	45	34

X^0	1	21	5
X^1	1	24	5
X^2	1	17	7
X^3	1	16	5
X^4	1	3	1
X^5	0	10	4
X^6	0	15	4

X^0	3	129	60
X^1	5	132	66
X^2	4	133	67
X^3	3	128	63
X^4	3	115	62
X^5	3	65	62
X^6	4	59	50

X^0	1	328	290
X^1	2	327	292
X^2	1	323	289
X^3	1	315	290
X^4	1	283	282
X^5	0	280	279
X^6	1	291	287

X^0	2	110	55
X^1	3	114	59
X^2	2	106	51
X^3	2	88	45
X^4	1	74	34
X^5	1	56	37
X^6	0	57	37

X^0	2	32	14
X^1	7	41	20
X^2	2	32	15
X^3	2	31	13
X^4	2	29	10
X^5	4	27	9
X^6	0	14	0

X^0	1	25	14
X^1	1	24	14
X^2	1	21	9
X^3	2	28	12
X^4	0	18	12
X^5	1	21	18
X^6	4	22	13

X^0	1	166	81
X^1	1	171	88
X^2	1	173	87
X^3	2	167	87
X^4	0	175	89
X^5	2	89	88
X^6	0	97	83

X^0	2	108	53
X^1	4	109	53
X^2	5	106	55
X^3	2	97	49
X^4	2	90	48
X^5	2	56	45
X^6	2	13	2

X^0	7	241	146
X^1	7	241	150
X^2	7	231	152
X^3	7	230	152
X^4	2	291	148
X^5	1	160	148
X^6	2	166	129

X^0	2	47	21
X^1	3	48	23
X^2	2	45	21
X^3	4	43	23
X^4	3	43	23
X^5	4	23	18
X^6	0	30	21

X^0	1	23	14
X^1	2	23	13
X^2	1	18	14
X^3	1	19	13
X^4	1	18	17
X^5	1	18	17
X^6	0	20	16

X^0	3	107	49
X^1	4	108	53
X^2	1	105	54
X^3	2	105	55
X^4	2	105	53
X^5	0	54	53
X^6	2	52	51

X^0	1	65	19
X^1	1	69	16
X^2	2	70	27
X^3	1	57	23
X^4	1	46	21
X^5	0	50	31
X^6	0	33	6

X^0	4	39	11
X^1	3	42	20
X^2	6	37	19
X^3	6	30	13
X^4	2	26	11
X^5	0	21	8
X^6	0	16	2

X^0	1	528	263
X^1	1	528	262
X^2	2	528	264
X^3	1	527	262
X^4	1	524	262
X^5	0	270	266
X^6	0	264	260

X^0	1	313	150
X^1	3	321	158
X^2	6	321	161
X^3	1	309	153
X^4	3	310	154
X^5	0	155	146
X^6	5	132	117

X^0	5	52	24
X^1	4	51	20
X^2	4	48	22
X^3	4	41	20
X^4	4	32	13
X^5	4	30	13
X^6	2	36	15

X^0	5	10	6
X^1	4	5	4
X^2	3	8	3
X^3	2	6	2
X^4	2	4	2
X^5	2	2	2
X^6	1	4	1

X^0	2	2	2
X^1	2	2	2
X^2	2	2	2
X^3	2	2	2
X^4	1	2	1
X^5	1	1	1
X^6	0	1	0

X^0	2	71	39
X^1	2	69	40
X^2	2	69	40
X^3	0	53	43
X^4	1	36	31
X^5	0	24	9
X^6	0	12	0

X^0	2	20	13
X^1	2	18	12
X^2	1	20	13
X^3	2	21	14
X^4	1	14	7
X^5	1	8	3
X^6	0	11	6

X^0	3	13	4
X^1	3	7	3
X^2	3	5	3
X^3	0	4	0
X^4	0	1	0
X^5	1	1	1
X^6	0	7	2

X^0	1	5	2
X^1	1	3	1
X^2	1	1	1
X^3	1	2	1
X^4	1	1	1
X^5	1	1	1
X^6	1	5	4

X^0	1	21	6
X^1	3	16	6
X^2	2	18	8
X^3	1	16	6
X^4	2	21	11
X^5	0	16	10
X^6	0	10	3

X^0	1	57	27
X^1	2	60	30
X^2	2	61	31
X^3	1	55	22
X^4	1	49	28
X^5	0	25	22
X^6	1	28	20

X^0	4	18	8
X^1	4	19	9
X^2	4	18	4
X^3	1	7	1
X^4	2	32	23
X^5	1	1	1
X^6	1	28	16

X^0	4	13	6
X^1	8	16	9
X^2	1	12	5
X^3	5	10	5
X^4	5	6	5
X^5	1	9	2
X^6	0	5	0

X^0	2	524	262
X^1	2	525	263
X^2	2	527	265
X^3	2	523	255
X^4	2	520	257
X^5	2	261	253
X^6	0	251	240

X^0	1	18	4
X^1	1	17	3
X^2	0	17	3
X^3	1	16	4
X^4	5	26	17
X^5	0	9	7
X^6	0	14	12

X^0	8	38	18
X^1	4	37	16
X^2	2	35	15
X^3	2	35	17
X^4	0	27	11
X^5	0	16	10
X^6	0	26	10

X^0	3	37	26
X^1	3	38	26
X^2	5	40	28
X^3	5	38	25
X^4	3	33	12
X^5	0	19	17
X^6	0	31	16

X^0	2	14	3
X^1	2	10	4
X^2	2	10	4
X^3	3	12	3
X^4	2	8	2
X^5	4	7	4
X^6	3	14	6

X^0	2	29	16
X^1	2	30	18
X^2	2	25	15
X^3	2	25	20
X^4	2	25	2
X^5	3	7	4
X^6	3	26	3

X^0	3	28	16
X^1	3	25	16
X^2	3	26	17
X^3	4	16	5
X^4	1	19	10
X^5	6	24	15
X^6	1	9	1

X^0	3	35	21
X^1	3	36	22
X^2	3	35	19
X^3	3	33	22
X^4	5	27	11
X^5	3	3	3
X^6	1	25	11

X^0	1	28	18
X^1	4	32	20
X^2	0	28	14
X^3	1	29	15
X^4	2	30	17
X^5	1	24	11
X^6	0	9	0

X^0	1	28	24
X^1	1	27	21
X^2	1	31	23
X^3	1	28	20
X^4	1	25	21
X^5	5	27	23
X^6	1	1	1

X^0	2	16	8
X^1	3	16	8
X^2	2	16	5
X^3	0	15	7
X^4	2	10	7
X^5	2	12	7
X^6	0	7	0

X^0	8	28	13
