	Opt.	CR	FP
X^2	199	199	199
X^3	199	199	199

X^0	199	197	197
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	199	195	196
X^1	199	196	198
X^2	200	197	199
X^3	199	199	199

X^0	198	178	179
X^1	199	199	199
X^2	199	199	199
X^3	199	199	199

X^0	197	136	139
X^1	197	164	167
X^2	197	197	197
X^3	197	197	197

X^0	196	195	196
X^1	196	196	196
X^2	196	196	196
X^3	198	198	198

X^0	193	186	187
X^1	199	199	199
X^2	198	198	198
X^3	199	199	199

X^0	199	-4743	0
X^1	199	199	199
X^2	199	199	199
X^3	197	197	197

X^0	200	190	191
X^1	195	194	194
X^2	200	200	200
X^3	200	200	200

X^0	198	195	198
X^1	198	197	198
X^2	199	199	199
X^3	200	200	200

X^0	199	199	199
X^1	199	199	199
X^2	198	198	198
X^3	200	200	200

X^0	197	194	197
X^1	197	197	197
X^2	198	198	198
X^3	200	200	200

X^0	197	195	197
X^1	198	198	198
X^2	200	200	200
X^3	200	200	200

X^0	197	193	195
X^1	199	199	199
X^2	199	199	199
X^3	200	200	200

X^0	197	194	197
X^1	197	197	197
X^2	196	196	196
X^3	200	200	200

X^0	198	193	195
X^1	198	198	198
X^2	199	199	199
X^3	199	199	199

X^0	198	193	196
X^1	198	196	198
X^2	198	198	198
X^3	200	200	200

X^0	199	195	196
X^1	199	199	199
X^2	199	199	199
X^3	200	200	200

X^0	197	193	197
X^1	194	193	194
X^2	197	197	197
X^3	200	200	200

X^0	199	77	80
X^1	200	197	200
X^2	200	200	200
X^3	200	200	200

X^0	199	197	199
X^1	199	197	199
X^2	197	197	197
X^3	200	200	200

X^0	199	194	197
X^1	198	198	198
X^2	198	198	198
X^3	199	199	199

X^0	200	200	200
X^1	199	196	196
X^2	199	197	197
X^3	200	200	200

X^0	198	195	196
X^1	199	199	199
X^2	198	198	198
X^3	199	199	199

X^0	199	185	187
X^1	199	193	198
X^2	199	198	199
X^3	197	197	197

X^0	199	199	199
X^1	198	195	195
X^2	200	200	200
X^3	200	200	200

X^0	194	191	192
X^1	198	198	198
X^2	198	198	198
X^3	200	200	200

X^0	197	190	190
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	199	190	191
X^1	199	199	199
X^2	200	200	200
X^3	200	200	200

X^0	197	164	165
X^1	199	168	169
X^2	200	185	186
X^3	200	200	200

X^0	197	187	189
X^1	199	199	199
X^2	199	199	199
X^3	199	199	199

X^0	199	199	199
X^1	199	198	199
X^2	200	200	200
X^3	196	196	196

X^0	198	172	175
X^1	195	170	173
X^2	198	173	176
X^3	198	198	198

X^0	199	199	199
X^1	196	196	196
X^2	196	196	196
X^3	200	200	200

X^0	199	188	188
X^1	199	199	199
X^2	200	200	200
X^3	200	200	200

X^0	194	194	194
X^1	199	199	199
X^2	199	199	199
X^3	197	197	197

X^0	200	196	196
X^1	200	200	200
X^2	200	200	200
X^3	195	195	195

X^0	199	157	161
X^1	199	157	160
X^2	196	151	152
X^3	200	200	200

X^0	200	197	199
X^1	199	199	199
X^2	200	200	200
X^3	198	198	198

X^0	196	196	196
X^1	199	199	199
X^2	199	199	199
X^3	197	197	197

X^0	200	185	186
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	199	199	199
X^1	198	198	198
X^2	198	198	198
X^3	199	199	199

X^0	199	186	187
X^1	199	187	188
X^2	199	199	199
X^3	199	199	199

X^0	198	78	80
X^1	198	198	198
X^2	198	198	198
X^3	199	199	199

X^0	199	198	198
X^1	198	196	196
X^2	200	200	200
X^3	198	198	198

X^0	199	198	199
X^1	199	199	199
X^2	199	199	199
X^3	200	200	200

X^0	199	187	187
X^1	195	188	188
X^2	200	197	197
X^3	200	200	200

X^0	197	195	197
X^1	197	197	197
X^2	199	199	199
X^3	199	199	199

X^0	198	195	198
X^1	198	197	198
X^2	197	197	197
X^3	199	199	199

X^0	199	182	186
X^1	200	199	199
X^2	200	200	200
X^3	200	200	200

X^0	199	193	195
X^1	198	198	198
X^2	198	198	198
X^3	200	200	200

X^0	199	173	175
X^1	199	176	177
X^2	199	176	177
X^3	200	200	200

X^0	199	22	26
X^1	197	19	23
X^2	199	114	118
X^3	199	199	199

X^0	198	181	181
X^1	197	197	197
X^2	200	200	200
X^3	200	200	200

X^0	192	192	192
X^1	199	199	199
X^2	199	199	199
X^3	200	200	200

X^0	200	198	198
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	197	187	190
X^1	198	198	198
X^2	198	198	198
X^3	199	199	199

X^0	197	194	197
X^1	197	197	197
X^2	197	197	197
X^3	200	200	200

X^0	198	184	187
X^1	198	192	194
X^2	198	193	195
X^3	198	198	198

X^0	199	199	199
X^1	198	198	198
X^2	199	199	199
X^3	199	199	199

X^0	194	185	187
X^1	198	186	188
X^2	199	192	194
X^3	199	199	199

X^0	199	198	199
X^1	199	199	199
X^2	200	199	200
X^3	199	199	199

X^0	192	91	101
X^1	192	91	101
X^2	192	142	152
X^3	192	192	192

X^0	199	193	197
X^1	198	198	198
X^2	197	197	197
X^3	199	199	199

X^0	200	178	181
X^1	200	200	200
X^2	197	197	197
X^3	197	197	197

X^0	199	189	189
X^1	200	188	188
X^2	200	191	191
X^3	200	200	200

X^0	200	200	200
X^1	199	199	199
X^2	200	200	200
X^3	199	199	199

X^0	197	196	196
X^1	199	199	199
X^2	200	200	200
X^3	198	198	198

X^0	198	138	142
X^1	200	161	161
X^2	193	172	172
X^3	200	200	200

X^0	200	4	5
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	198	198	198
X^1	199	199	199
X^2	197	196	197
X^3	198	198	198

X^0	197	179	180
X^1	199	191	194
X^2	200	191	192
X^3	200	200	200

X^0	198	198	198
X^1	199	199	199
X^2	200	200	200
X^3	199	199	199

X^0	199	199	199
X^1	200	199	200
X^2	200	200	200
X^3	200	200	200

X^0	194	186	186
X^1	197	197	197
X^2	200	200	200
X^3	200	200	200

X^0	197	197	197
X^1	196	196	196
X^2	197	197	197
X^3	198	198	198

X^0	200	195	195
X^1	197	197	197
X^2	200	200	200
X^3	198	198	198

X^0	197	193	196
X^1	198	196	198
X^2	198	198	198
X^3	200	200	200

X^0	198	190	193
X^1	198	198	198
X^2	198	198	198
X^3	199	199	199

X^0	199	199	199
X^1	199	199	199
X^2	199	199	199
X^3	199	199	199

X^0	195	195	195
X^1	200	200	200
X^2	198	198	198
X^3	200	200	200

X^0	195	195	195
X^1	195	195	195
X^2	198	198	198
X^3	200	200	200

X^0	198	196	198
X^1	198	197	198
X^2	199	198	199
X^3	200	200	200

X^0	197	196	197
X^1	197	194	197
X^2	197	197	197
X^3	200	200	200

X^0	198	197	198
X^1	198	197	198
X^2	198	198	198
X^3	197	197	197

X^0	198	193	194
X^1	199	198	198
X^2	199	198	198
X^3	200	200	200

X^0	197	196	197
X^1	197	197	197
X^2	197	197	197
X^3	197	197	197

X^0	198	198	198
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	198	180	182
X^1	198	198	198
X^2	198	198	198
X^3	197	197	197

X^0	199	199	199
X^1	199	199	199
X^2	200	200	200
X^3	200	200	200

X^0	199	197	198
X^1	199	198	199
X^2	199	199	199
X^3	200	200	200

X^0	199	199	199
X^1	199	199	199
X^2	199	199	199
X^3	198	198	198

X^0	198	191	193
X^1	198	198	198
X^2	198	198	198
X^3	191	191	191

X^0	198	186	186
X^1	200	200	200
X^2	200	200	200
X^3	199	199	199

X^0	198	181	185
X^1	198	198	198
X^2	199	199	199
X^3	200	200	200

X^0	194	186	192
X^1	194	194	194
X^2	194	194	194
X^3	194	194	194

X^0	199	81	83
X^1	196	99	102
X^2	198	105	108
X^3	198	198	198

X^0	199	199	199
X^1	199	199	199
X^2	199	199	199
X^3	197	197	197

X^0	198	193	196
X^1	198	198	198
X^2	198	198	198
X^3	199	199	199

X^0	199	195	197
X^1	200	198	198
X^2	199	199	199
X^3	200	200	200

X^0	199	199	199
X^1	199	199	199
X^2	200	199	200
X^3	200	200	200

X^0	199	197	197
X^1	199	199	199
X^2	199	198	198
X^3	200	200	200

X^0	200	72	73
X^1	199	199	199
X^2	200	200	200
X^3	200	200	200

X^0	192	160	161
X^1	196	196	196
X^2	199	199	199
X^3	194	194	194

X^0	198	157	159
X^1	198	198	198
X^2	198	198	198
X^3	200	200	200

X^0	199	194	196
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	198	195	198
X^1	198	197	198
X^2	199	199	199
X^3	196	196	196

X^0	199	192	195
X^1	199	192	195
X^2	199	195	197
X^3	199	199	199

X^0	197	197	197
X^1	195	195	195
X^2	200	200	200
X^3	198	198	198

X^0	197	197	197
X^1	198	198	198
X^2	200	200	200
X^3	200	200	200

X^0	199	196	197
X^1	200	200	200
X^2	199	197	197
X^3	200	200	200

X^0	200	197	200
X^1	198	198	198
X^2	200	200	200
X^3	198	198	198

X^0	195	156	157
X^1	200	197	197
X^2	200	200	200
X^3	200	200	200

X^0	199	198	199
X^1	199	199	199
X^2	199	199	199
X^3	199	199	199

X^0	199	190	192
X^1	199	199	199
X^2	199	199	199
X^3	197	197	197

X^0	198	198	198
X^1	198	198	198
X^2	198	198	198
X^3	197	197	197

X^0	193	181	188
X^1	193	193	193
X^2	193	193	193
X^3	200	200	200

X^0	197	197	197
X^1	197	197	197
X^2	198	198	198
X^3	198	198	198

X^0	200	195	197
X^1	200	199	200
X^2	198	198	198
X^3	200	200	200

X^0	198	198	198
X^1	198	198	198
X^2	198	198	198
X^3	199	199	199

X^0	196	180	181
X^1	199	185	186
X^2	200	194	196
X^3	200	200	200

X^0	197	194	197
X^1	196	196	196
X^2	199	199	199
X^3	197	197	197

X^0	198	198	198
X^1	197	196	196
X^2	196	196	196
X^3	200	200	200

X^0	199	11	11
X^1	200	194	194
X^2	200	200	200
X^3	200	200	200

X^0	197	197	197
X^1	199	199	199
X^2	196	196	196
X^3	199	199	199

X^0	198	197	198
X^1	197	197	197
X^2	197	197	197
X^3	199	199	199

X^0	195	-240	0
X^1	198	193	198
X^2	199	195	199
X^3	195	195	195

X^0	198	155	155
X^1	199	188	190
X^2	199	199	199
X^3	200	200	200

X^0	197	196	197
X^1	197	197	197
X^2	198	198	198
X^3	199	199	199

X^0	194	177	183
X^1	194	194	194
X^2	194	194	194
X^3	200	200	200

X^0	198	198	198
X^1	200	200	200
X^2	200	200	200
X^3	199	199	199

X^0	196	112	113
X^1	199	199	199
X^2	199	199	199
X^3	200	200	200

X^0	199	196	199
X^1	198	198	198
X^2	198	198	198
X^3	200	200	200

X^0	198	198	198
X^1	199	199	199
X^2	198	198	198
X^3	198	198	198

X^0	195	190	191
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	199	197	197
X^1	200	199	200
X^2	200	200	200
X^3	198	198	198

X^0	199	195	195
X^1	197	197	197
X^2	200	200	200
X^3	200	200	200

X^0	200	189	189
X^1	199	195	198
X^2	200	199	200
X^3	200	200	200

X^0	199	194	196
X^1	199	197	199
X^2	199	199	199
X^3	199	199	199

X^0	197	165	165
X^1	198	181	182
X^2	198	196	196
X^3	200	200	200

X^0	199	199	199
X^1	199	199	199
X^2	200	200	200
X^3	199	199	199

X^0	200	200	200
X^1	197	197	197
X^2	200	200	200
X^3	199	199	199

X^0	200	132	132
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	196	196	196
X^1	196	196	196
X^2	196	196	196
X^3	200	200	200

X^0	198	198	198
X^1	199	197	197
X^2	200	199	199
X^3	200	200	200

X^0	199	164	165
X^1	199	199	199
X^2	199	199	199
X^3	199	199	199

X^0	200	196	200
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	195	195	195
X^1	195	195	195
X^2	197	197	197
X^3	195	195	195

X^0	195	195	195
X^1	195	195	195
X^2	195	195	195
X^3	197	197	197

X^0	199	199	199
X^1	199	199	199
X^2	200	200	200
X^3	196	196	196

X^0	194	142	143
X^1	191	158	161
X^2	197	177	178
X^3	199	199	199

X^0	198	198	198
X^1	197	197	197
X^2	199	199	199
X^3	196	196	196

X^0	199	194	198
X^1	199	199	199
X^2	198	198	198
X^3	200	200	200

X^0	199	185	188
X^1	198	190	192
X^2	199	199	199
X^3	198	198	198

X^0	196	196	196
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	198	196	198
X^1	196	195	196
X^2	198	198	198
X^3	199	199	199

X^0	199	188	191
X^1	194	188	188
X^2	200	197	197
X^3	200	200	200

X^0	196	167	169
X^1	198	182	182
X^2	199	187	188
X^3	200	200	200

X^0	199	198	199
X^1	199	199	199
X^2	199	199	199
X^3	196	196	196

X^0	198	195	198
X^1	196	194	196
X^2	199	198	199
X^3	198	198	198

X^0	200	198	200
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	198	193	197
X^1	198	193	197
X^2	198	198	198
X^3	199	199	199

X^0	197	194	194
X^1	197	197	197
X^2	200	200	200
X^3	196	196	196

X^0	200	177	177
X^1	199	199	199
X^2	200	200	200
X^3	198	198	198

X^0	198	191	191
X^1	200	189	190
X^2	200	194	194
X^3	200	200	200

X^0	197	155	158
X^1	197	197	197
X^2	197	197	197
X^3	200	200	200

X^0	195	194	195
X^1	199	199	199
X^2	196	196	196
X^3	198	198	198

X^0	198	198	198
X^1	198	198	198
X^2	198	198	198
X^3	199	199	199

X^0	199	199	199
X^1	199	198	199
X^2	200	200	200
X^3	198	198	198

X^0	196	196	196
X^1	198	198	198
X^2	200	200	200
X^3	200	200	200

X^0	199	197	199
X^1	198	198	198
X^2	200	200	200
X^3	200	200	200

X^0	198	198	198
X^1	199	199	199
X^2	198	198	198
X^3	198	198	198

X^0	190	185	186
X^1	199	199	199
X^2	199	199	199
X^3	199	199	199

X^0	199	194	199
X^1	199	199	199
X^2	199	199	199
X^3	195	195	195

X^0	199	154	154
X^1	200	168	168
X^2	199	182	182
X^3	200	200	200

X^0	195	188	191
X^1	195	195	195
X^2	197	197	197
X^3	200	200	200

X^0	197	194	197
X^1	197	195	197
X^2	197	197	197
X^3	200	200	200

X^0	199	199	199
X^1	199	198	199
X^2	199	199	199
X^3	200	200	200

X^0	198	189	190
X^1	200	196	198
X^2	200	198	199
X^3	200	200	200

X^0	199	168	169
X^1	198	198	198
X^2	199	199	199
X^3	199	199	199

X^0	199	198	199
X^1	199	199	199
X^2	198	198	198
X^3	199	199	199

X^0	197	197	197
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	196	196	196
X^1	198	198	198
X^2	197	197	197
X^3	195	195	195

X^0	198	183	184
X^1	199	192	193
X^2	199	199	199
X^3	200	200	200

X^0	198	196	198
X^1	196	196	196
X^2	197	197	197
X^3	195	195	195

X^0	196	179	185
X^1	192	192	192
X^2	199	199	199
X^3	196	196	196

X^0	195	191	192
X^1	198	197	197
X^2	200	200	200
X^3	200	200	200

X^0	197	166	171
X^1	197	197	197
X^2	199	199	199
X^3	200	200	200

X^0	199	195	195
X^1	200	200	200
X^2	198	195	195
X^3	200	200	200

X^0	199	197	199
X^1	198	196	196
X^2	199	198	198
X^3	200	200	200

X^0	196	195	195
X^1	199	199	199
X^2	200	200	200
X^3	199	199	199

X^0	198	198	198
X^1	198	198	198
X^2	198	198	198
X^3	198	198	198

X^0	200	196	200
X^1	196	196	196
X^2	196	196	196
X^3	200	200	200

X^0	198	198	198
X^1	199	199	199
X^2	198	198	198
X^3	200	200	200

X^0	199	188	192
X^1	191	191	191
X^2	199	198	199
X^3	197	197	197

X^0	198	184	187
X^1	198	198	198
X^2	198	190	193
X^3	198	198	198

X^0	198	197	198
X^1	198	197	198
X^2	198	198	198
X^3	200	200	200

X^0	197	194	197
X^1	198	187	190
X^2	199	189	193
X^3	197	197	197

X^0	197	193	195
X^1	199	199	199
X^2	199	199	199
X^3	200	200	200

X^0	199	189	190
X^1	199	190	191
X^2	200	189	190
X^3	200	200	200

X^0	197	196	197
X^1	198	198	198
X^2	199	199	199
X^3	199	199	199

X^0	200	198	199
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	199	195	196
X^1	199	199	199
X^2	200	200	200
X^3	200	200	200

X^0	199	199	199
X^1	198	197	197
X^2	200	200	200
X^3	200	200	200

X^0	199	198	199
X^1	200	200	200
X^2	200	200	200
X^3	196	196	196

X^0	197	194	195
X^1	199	199	199
X^2	200	200	200
X^3	199	199	199

X^0	197	197	197
X^1	196	196	196
X^2	195	195	195
X^3	196	196	196

X^0	198	198	198
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	199	190	191
X^1	199	189	190
X^2	200	195	195
X^3	200	200	200

X^0	197	196	197
X^1	197	197	197
X^2	195	195	195
X^3	200	200	200

X^0	196	195	196
X^1	195	195	195
X^2	199	199	199
X^3	199	199	199

X^0	199	186	187
X^1	199	199	199
X^2	200	200	200
X^3	199	199	199

X^0	199	186	189
X^1	199	199	199
X^2	199	199	199
X^3	196	196	196

X^0	194	58	65
X^1	194	194	194
X^2	194	194	194
X^3	199	199	199

X^0	199	199	199
X^1	199	199	199
X^2	199	199	199
X^3	200	200	200

X^0	198	196	198
X^1	194	194	194
X^2	199	199	199
X^3	200	200	200

X^0	198	193	195
X^1	199	199	199
X^2	199	199	199
X^3	199	199	199

X^0	199	193	198
X^1	198	198	198
X^2	198	198	198
X^3	200	200	200

X^0	199	198	199
X^1	199	199	199
X^2	199	199	199
X^3	200	200	200

X^0	199	155	157
X^1	200	164	166
X^2	198	154	156
X^3	200	200	200

X^0	194	194	194
X^1	197	197	197
X^2	198	198	198
X^3	200	200	200

X^0	195	193	195
X^1	197	197	197
X^2	199	199	199
X^3	199	199	199

X^0	199	199	199
X^1	199	199	199
X^2	198	198	198
X^3	200	200	200

X^0	198	169	172
X^1	198	177	179
X^2	198	188	192
X^3	198	198	198

X^0	197	197	197
X^1	199	199	199
X^2	199	199	199
X^3	199	199	199

X^0	199	197	199
X^1	193	193	193
X^2	200	199	200
X^3	200	200	200

X^0	199	84	85
X^1	196	122	123
X^2	199	161	163
X^3	199	199	199

X^0	199	199	199
X^1	199	199	199
X^2	197	197	197
X^3	198	198	198

X^0	197	196	197
X^1	197	197	197
X^2	196	196	196
X^3	200	200	200

X^0	198	198	198
X^1	197	197	197
X^2	199	199	199
X^3	199	199	199

X^0	195	183	188
X^1	195	195	195
X^2	195	195	195
X^3	195	195	195

X^0	199	199	199
X^1	199	199	199
X^2	200	200	200
X^3	200	200	200

X^0	200	198	200
X^1	200	200	200
X^2	200	198	200
X^3	200	200	200

X^0	197	77	81
X^1	197	197	197
X^2	197	197	197
X^3	199	199	199

X^0	198	197	198
X^1	198	198	198
X^2	194	194	194
X^3	199	199	199

X^0	197	195	195
X^1	197	195	195
X^2	197	195	196
X^3	200	200	200

X^0	196	189	193
X^1	196	196	196
X^2	196	196	196
X^3	199	199	199

X^0	199	198	199
X^1	197	197	197
X^2	200	200	200
X^3	197	197	197

X^0	199	186	192
X^1	199	189	193
X^2	198	198	198
X^3	197	197	197

X^0	192	192	192
X^1	191	191	191
X^2	195	195	195
X^3	200	200	200

X^0	194	164	165
X^1	199	177	182
X^2	199	188	189
X^3	199	199	199

X^0	200	199	199
X^1	200	199	200
X^2	197	196	196
X^3	200	200	200

X^0	200	200	200
X^1	199	195	197
X^2	200	200	200
X^3	199	199	199

X^0	197	194	197
X^1	197	197	197
X^2	197	197	197
X^3	200	200	200

X^0	196	191	196
X^1	197	197	197
X^2	194	194	194
X^3	194	194	194

X^0	198	198	198
X^1	199	199	199
X^2	198	198	198
X^3	198	198	198

X^0	195	194	195
X^1	196	196	196
X^2	198	198	198
X^3	197	197	197

X^0	199	188	189
X^1	199	199	199
X^2	197	197	197
X^3	200	200	200

X^0	198	193	195
X^1	199	196	199
X^2	200	200	200
X^3	200	200	200

X^0	198	198	198
X^1	199	198	199
X^2	200	200	200
X^3	199	199	199

X^0	198	188	189
X^1	200	200	200
X^2	200	200	200
X^3	198	198	198

X^0	194	194	194
X^1	199	198	199
X^2	196	195	195
X^3	200	200	200

X^0	195	181	181
X^1	195	187	191
X^2	199	194	195
X^3	200	200	200

X^0	200	196	198
X^1	198	198	198
X^2	198	198	198
X^3	200	200	200

X^0	199	199	199
X^1	199	199	199
X^2	197	197	197
X^3	199	199	199

X^0	197	164	168
X^1	197	197	197
X^2	200	200	200
X^3	198	198	198

X^0	198	193	195
X^1	198	194	196
X^2	198	195	197
X^3	198	198	198

X^0	199	196	199
X^1	200	197	200
X^2	199	199	199
X^3	195	195	195

X^0	199	199	199
X^1	194	194	194
X^2	198	198	198
X^3	200	200	200

X^0	196	189	190
X^1	197	195	196
X^2	199	199	199
X^3	200	200	200

X^0	198	198	198
X^1	199	199	199
X^2	199	199	199
X^3	200	200	200

X^0	199	199	199
X^1	198	198	198
X^2	200	200	200
X^3	199	199	199

X^0	198	176	180
X^1	198	198	198
X^2	196	196	196
X^3	198	198	198

X^0	197	196	197
X^1	198	198	198
X^2	200	200	200
X^3	200	200	200

X^0	197	197	197
X^1	199	199	199
X^2	200	200	200
X^3	199	199	199

X^0	200	199	200
X^1	196	194	196
X^2	194	194	194
X^3	199	199	199

X^0	198	150	152
X^1	197	188	194
X^2	198	198	198
X^3	200	200	200

X^0	198	198	198
X^1	198	198	198
X^2	196	196	196
X^3	200	200	200

X^0	199	198	199
X^1	199	199	199
X^2	199	199	199
X^3	200	200	200

X^0	196	194	196
X^1	196	195	196
X^2	198	198	198
X^3	200	200	200

X^0	196	189	195
X^1	196	196	196
X^2	196	196	196
X^3	200	200	200

X^0	197	190	194
X^1	197	188	193
X^2	197	190	194
X^3	197	197	197

X^0	197	195	196
X^1	199	199	199
X^2	200	200	200
X^3	198	198	198

X^0	198	189	190
X^1	198	192	193
X^2	199	192	193
X^3	199	199	199

X^0	198	198	198
X^1	200	200	200
X^2	200	200	200
X^3	193	193	193

X^0	199	199	199
X^1	199	198	199
X^2	196	195	196
X^3	199	199	199

X^0	199	195	199
X^1	197	197	197
X^2	199	199	199
X^3	198	198	198

X^0	199	199	199
X^1	199	199	199
X^2	198	198	198
X^3	199	199	199

X^0	197	197	197
X^1	197	197	197
X^2	199	199	199
X^3	198	198	198

X^0	199	173	175
X^1	199	199	199
X^2	199	199	199
X^3	200	200	200

X^0	196	188	191
X^1	198	198	198
X^2	198	198	198
X^3	198	198	198

X^0	200	200	200
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	199	98	103
X^1	195	129	129
X^2	200	168	170
X^3	200	200	200

X^0	200	199	200
X^1	200	200	200
X^2	200	200	200
X^3	199	199	199

X^0	197	191	194
X^1	198	193	197
X^2	199	197	198
X^3	199	199	199

X^0	196	183	183
X^1	196	189	189
X^2	198	194	198
X^3	200	200	200

X^0	197	175	176
X^1	199	175	176
X^2	197	180	181
X^3	199	199	199

X^0	199	195	195
X^1	199	199	199
X^2	200	200	200
X^3	199	199	199

X^0	197	191	197
X^1	197	197	197
X^2	197	197	197
X^3	199	199	199

X^0	196	194	196
X^1	197	196	197
X^2	198	196	198
X^3	199	199	199

X^0	198	197	198
X^1	199	198	199
X^2	200	199	200
X^3	199	199	199

X^0	197	170	171
X^1	199	199	199
X^2	200	200	200
X^3	199	199	199

X^0	199	186	188
X^1	200	195	195
X^2	199	199	199
X^3	200	200	200

X^0	199	121	122
X^1	200	199	200
X^2	200	200	200
X^3	199	199	199

X^0	196	181	184
X^1	197	187	190
X^2	195	190	193
X^3	197	197	197

X^0	199	197	197
X^1	199	199	199
X^2	200	200	200
X^3	198	198	198

X^0	198	187	189
X^1	197	193	194
X^2	200	187	188
X^3	200	200	200

X^0	197	177	180
X^1	197	197	197
X^2	197	197	197
X^3	198	198	198

X^0	198	196	198
X^1	198	196	198
X^2	198	198	198
X^3	200	200	200

X^0	197	152	164
X^1	197	162	177
X^2	197	188	191
X^3	197	197	197

X^0	199	191	192
X^1	200	200	200
X^2	200	200	200
X^3	200	200	200

X^0	199	199	199
X^1	199	199	199
X^2	199	199	199
X^3	199	199	199

X^0	200	188	191
X^1	200	200	200
X^2	198	198	198
X^3	200	200	200

X^0	199	198	199
X^1	200	200	200
X^2	199	199	199
X^3	199	199	199

X^0	199	176	177
X^1	199	186	188
X^2	198	192	193
X^3	199	199	199

X^0	196	196	196
X^1	198	198	198
X^2	200	200	200
X^3	200	200	200

X^0	196	180	181
X^1	198	189	189
X^2	196	196	196
X^3	200	200	200

X^0	198	198	198
X^1	198	198	198
X^2	198	198	198
X^3	197	197	197

X^0	198	196	198
X^1	199	199	199
X^2	196	196	196
X^3	199	199	199

X^0	198	198	198
X^1	198	197	198
X^2	196	195	196
X^3	198	198	198

X^0	199	199	199
X^1	199	199	199
X^2	199	199	199
X^3	200	200	200

X^0	196	185	191
X^1	199	190	194
X^2	199	192	196
X^3	199	199	199

X^0	198	198	198
X^1	200	200	200
X^2	199	199	199
X^3	200	200	200

X^0	199	189	191
X^1	199	199	199
X^2	199	199	199
X^3	199	199	199

X^0	199	198	199
X^1	198	198	198
X^2	200	200	200
X^3	199	199	199

X^0	199	189	192
X^1	199	199	199
X^2	199	199	199
X^3	200	200	200

X^0	199	175	179
X^1	199	199	199
X^2	197	197	197
X^3	198	198	198

X^0	195	195	195
X^1	199	199	199
X^2	197	197	197
X^3	200	200	200

X^0	198	198	198
X^1	199	197	197
X^2	200	198	198
X^3	200	200	200

X^0	199	198	199
X^1	199	196	196
X^2	199	196	198
X^3	200	200	200

X^0	197	195	197
X^1	197	196	197
X^2	197	197	197
X^3	200	200	200

X^0	199	199	199
X^1	199	199	199
X^2	199	199	199
X^3	200	200	200

X^0	199	197	198
X^1	199	199	199
X^2	200	200	200
X^3	200	200	200

X^0	200	198	199
X^1	200	200	200
X^2	199	199	199
X^3	200	200	200

X^0	196	181	185
X^1	196	183	187
X^2	196	184	188
X^3	196	196	196

X^0	193	144	150
X^1	199	195	199
X^2	200	200	200
X^3	200	200	200

X^0	197	197	197
X^1	198	198	198
X^2	200	200	200
X^3	199	199	199

X^0	199	199	199
X^1	200	200	200
X^2	200	200	200
X^3	197	197	197

X^0	196	187	188
X^1	200	200	200
X^2	200	200	200
X^3	199	199	199

X^0	197	197	197
X^1	199	198	199
X^2	199	199	199
X^3	194	194	194

X^0	198	198	198
X^1	199	199	199
X^2	199	199	199
X^3	199	199	199

X^0	199	194	196
X^1	198	197	198
X^2	199	199	199
X^3	198	198	198

X^0	199	196	196
X^1	199	199	199
X^2	200	200	200
X^3	199	199	199

X^0	199	177	180
X^1	199	199	199
X^2	198	198	198
X^3	200	200	200

X^0	196	190	195
X^1	196	196	196
X^2	197	197	197
X^3	200	200	200

X^0	195	195	195
X^1	199	199	199
X^2	199	199	199
X^3	192	192	192

X^0	198	160	161
X^1	192	192	192
X^2	200	200	200
X^3	194	194	194

X^0	197	196	196
X^1	200	200	200
X^2	200	200	200
X^3	198	198	198

X^0	199	198	199
X^1	199	199	199
X^2	198	198	198
X^3	200	200	200

X^0	198	196	198
X^1	198	198	198
X^2	200	200	200
X^3	200	200	200

X^0	197	197	197
X^1	199	199	199
X^2	199	199	199
X^3	199	199	199

X^0	198	188	192
X^1	198	194	195
