	Opt.	CR	FP
X^5	2	167	81
X^6	6	161	85
X^7	3	91	81
X^8	4	112	81

X^0	1	59	19
X^1	2	59	20
X^2	5	62	24
X^3	1	59	21
X^4	0	56	20
X^5	2	51	26
X^6	5	60	24
X^7	0	38	17
X^8	1	45	14

X^0	5	28	11
X^1	3	22	9
X^2	2	20	6
X^3	2	16	7
X^4	4	22	11
X^5	2	15	7
X^6	0	17	3
X^7	2	17	10
X^8	1	14	4

X^0	3	9	5
X^1	3	8	4
X^2	2	6	2
X^3	2	5	2
X^4	1	5	1
X^5	3	3	3
X^6	0	2	0
X^7	1	3	1
X^8	0	6	3

X^0	4	119	101
X^1	13	125	112
X^2	5	114	104
X^3	5	111	104
X^4	2	110	104
X^5	3	117	103
X^6	2	106	104
X^7	2	106	104
X^8	1	97	89

X^0	1	138	63
X^1	1	136	63
X^2	1	137	60
X^3	4	135	58
X^4	0	124	60
X^5	0	121	60
X^6	0	117	60
X^7	0	69	60
X^8	0	96	48

X^0	2	622	304
X^1	2	617	297
X^2	2	597	298
X^3	10	538	289
X^4	2	441	278
X^5	2	325	171
X^6	2	301	140
X^7	2	129	37
X^8	0	301	130

X^0	1	17	2
X^1	1	18	4
X^2	1	14	1
X^3	1	17	8
X^4	0	8	5
X^5	0	11	8
X^6	2	14	12
X^7	2	14	12
X^8	0	8	7

X^0	1	218	82
X^1	3	239	122
X^2	1	243	121
X^3	2	252	131
X^4	1	230	83
X^5	1	202	98
X^6	1	179	79
X^7	1	199	76
X^8	0	199	77

X^0	3	25	8
X^1	3	26	5
X^2	2	23	9
X^3	2	23	10
X^4	2	19	7
X^5	2	18	7
X^6	0	18	9
X^7	1	19	10
X^8	1	21	8

X^0	3	137	73
X^1	3	138	73
X^2	3	138	72
X^3	3	138	75
X^4	3	133	78
X^5	3	119	71
X^6	2	109	71
X^7	1	71	62
X^8	3	73	39

X^0	2	219	115
X^1	3	227	119
X^2	2	230	121
X^3	3	238	129
X^4	3	225	118
X^5	2	106	104
X^6	1	2	1
X^7	0	2	0
X^8	2	106	104

X^0	4	75	35
X^1	4	78	37
X^2	5	81	41
X^3	4	78	37
X^4	4	78	39
X^5	4	74	33
X^6	4	69	39
X^7	3	41	36
X^8	0	52	32

X^0	2	64	28
X^1	2	58	24
X^2	3	50	26
X^3	2	51	22
X^4	2	46	17
X^5	1	49	24
X^6	6	46	34
X^7	1	30	23
X^8	0	41	20

X^0	5	74	32
X^1	4	72	33
X^2	2	69	30
X^3	3	57	29
X^4	1	41	14
X^5	5	39	21
X^6	1	33	4
X^7	1	25	6
X^8	0	28	8

X^0	2	160	83
X^1	2	166	88
X^2	2	168	88
X^3	2	162	78
X^4	2	163	85
X^5	2	156	79
X^6	2	150	78
X^7	2	78	74
X^8	0	92	73

X^0	5	1035	502
X^1	3	1036	499
X^2	3	1033	501
X^3	3	1033	500
X^4	3	1020	502
X^5	3	989	499
X^6	3	970	499
X^7	2	503	499
X^8	3	504	467

X^0	2	133	72
X^1	4	135	74
X^2	2	133	71
X^3	2	133	69
X^4	2	132	69
X^5	2	123	64
X^6	2	114	59
X^7	4	66	64
X^8	2	87	59

X^0	3	61	30
X^1	1	56	32
X^2	1	49	35
X^3	3	50	39
X^4	4	49	36
X^5	4	50	35
X^6	0	46	20
X^7	0	1	0
X^8	0	46	20

X^0	3	39	21
X^1	6	42	24
X^2	1	35	17
X^3	1	36	18
X^4	1	31	15
X^5	1	26	14
X^6	2	30	17
X^7	6	23	21
X^8	1	21	10

X^0	2	33	11
X^1	2	36	13
X^2	2	34	13
X^3	2	34	16
X^4	0	31	15
X^5	0	31	18
X^6	3	35	19
X^7	1	34	6
X^8	0	19	0

X^0	1	216	109
X^1	4	215	112
X^2	1	207	107
X^3	1	203	100
X^4	1	203	107
X^5	1	193	104
X^6	1	141	98
X^7	1	72	30
X^8	1	33	1

X^0	3	50	22
X^1	4	57	29
X^2	3	53	25
X^3	2	54	26
X^4	3	48	21
X^5	5	47	29
X^6	0	26	21
X^7	1	25	24
X^8	3	37	25

X^0	3	161	82
X^1	1	157	79
X^2	2	153	74
X^3	1	127	72
X^4	1	98	51
X^5	5	88	53
X^6	1	3	1
X^7	1	2	1
X^8	0	3	0

X^0	3	26	10
X^1	1	22	7
X^2	4	24	11
X^3	0	19	6
X^4	2	19	10
X^5	1	19	7
X^6	2	16	11
X^7	2	14	8
X^8	1	17	4

X^0	3	38	20
X^1	2	31	16
X^2	1	29	14
X^3	2	27	13
X^4	1	21	11
X^5	1	20	6
X^6	1	16	1
X^7	2	15	5
X^8	0	23	8

X^0	1	29	11
X^1	1	26	11
X^2	1	26	10
X^3	0	28	14
X^4	0	26	11
X^5	1	23	14
X^6	0	18	8
X^7	1	16	9
X^8	0	14	7

X^0	1	98	53
X^1	1	98	53
X^2	1	96	51
X^3	1	95	50
X^4	0	94	49
X^5	2	94	49
X^6	5	92	47
X^7	0	45	40
X^8	3	56	45

X^0	3	396	195
X^1	4	398	199
X^2	1	396	197
X^3	2	395	197
X^4	3	395	197
X^5	1	392	196
X^6	5	390	197
X^7	1	193	190
X^8	3	202	195

X^0	5	20	9
X^1	5	18	6
X^2	1	16	1
X^3	4	15	6
X^4	4	15	9
X^5	9	20	15
X^6	0	10	5
X^7	1	9	1
X^8	0	11	5

X^0	3	103	57
X^1	2	101	54
X^2	3	101	55
X^3	1	100	54
X^4	3	95	49
X^5	7	103	58
X^6	3	87	42
X^7	1	45	29
X^8	0	51	39

X^0	2	91	65
X^1	2	88	63
X^2	2	87	61
X^3	2	80	61
X^4	1	91	66
X^5	2	80	68
X^6	1	118	57
X^7	0	61	57
X^8	0	87	62

X^0	3	61	32
X^1	3	63	31
X^2	3	61	29
X^3	5	65	33
X^4	3	54	25
X^5	3	35	25
X^6	3	31	21
X^7	3	32	20
X^8	3	11	3

X^0	2	40	19
X^1	2	42	17
X^2	5	45	24
X^3	3	43	22
X^4	2	42	21
X^5	3	43	22
X^6	2	31	15
X^7	0	29	16
X^8	2	28	9

X^0	1	104	49
X^1	1	102	47
X^2	1	100	45
X^3	2	99	40
X^4	1	91	39
X^5	1	79	40
X^6	1	73	40
X^7	2	45	39
X^8	0	61	31

X^0	4	11	4
X^1	2	11	4
X^2	2	8	2
X^3	2	8	4
X^4	2	9	2
X^5	3	9	6
X^6	6	15	7
X^7	1	10	8
X^8	0	7	2

X^0	3	53	21
X^1	3	59	25
X^2	3	65	27
X^3	3	60	27
X^4	3	53	26
X^5	3	52	21
X^6	3	46	19
X^7	3	47	18
X^8	3	27	3

X^0	3	404	194
X^1	2	408	197
X^2	3	411	200
X^3	2	405	199
X^4	2	402	189
X^5	2	402	199
X^6	1	397	202
X^7	0	212	209
X^8	0	212	194

X^0	2	96	42
X^1	3	94	40
X^2	4	90	36
X^3	2	86	38
X^4	4	80	34
X^5	6	72	37
X^6	2	60	36
X^7	2	58	55
X^8	4	51	30

X^0	3	24	12
X^1	3	26	15
X^2	3	26	15
X^3	3	25	14
X^4	4	27	16
X^5	5	26	16
X^6	3	22	12
X^7	3	13	9
X^8	0	15	6

X^0	5	31	17
X^1	2	27	16
X^2	1	26	13
X^3	4	29	15
X^4	2	22	14
X^5	1	17	11
X^6	1	17	8
X^7	4	14	4
X^8	0	11	0

X^0	1	20	1
X^1	1	19	2
X^2	1	17	4
X^3	1	19	7
X^4	1	18	4
X^5	1	17	7
X^6	1	17	4
X^7	3	17	14
X^8	1	10	4

X^0	1	26	13
X^1	1	26	11
X^2	3	28	14
X^3	1	23	13
X^4	1	14	4
X^5	1	20	12
X^6	1	19	8
X^7	1	14	7
X^8	4	26	11

X^0	5	47	18
X^1	5	46	19
X^2	5	42	21
X^3	5	38	19
X^4	4	37	16
X^5	4	29	12
X^6	4	23	6
X^7	4	18	6
X^8	0	23	2

X^0	2	7	2
X^1	1	7	1
X^2	5	9	5
X^3	1	8	4
X^4	2	7	4
X^5	4	7	4
X^6	3	3	3
X^7	3	3	3
X^8	1	1	1

X^0	4	154	56
X^1	5	157	58
X^2	4	146	55
X^3	4	134	51
X^4	2	121	51
X^5	2	102	51
X^6	4	110	49
X^7	1	90	53
X^8	0	100	37

X^0	3	247	122
X^1	6	251	125
X^2	2	244	121
X^3	3	245	122
X^4	3	242	122
X^5	2	241	124
X^6	5	239	126
X^7	2	122	113
X^8	1	123	113

X^0	3	323	128
X^1	2	323	125
X^2	2	323	128
X^3	2	304	114
X^4	2	304	106
X^5	2	253	124
X^6	1	247	121
X^7	1	155	124
X^8	2	221	125

X^0	3	33	20
X^1	2	41	29
X^2	1	39	28
X^3	1	31	20
X^4	1	16	6
X^5	1	11	1
X^6	1	7	1
X^7	2	11	5
X^8	0	11	0

X^0	3	50	20
X^1	3	42	22
X^2	2	30	16
X^3	1	29	18
X^4	2	21	7
X^5	0	24	11
X^6	1	19	6
X^7	0	25	8
X^8	0	0	0

X^0	5	516	309
X^1	3	515	307
X^2	3	514	307
X^3	0	508	301
X^4	0	508	313
X^5	1	504	309
X^6	1	488	328
X^7	0	345	322
X^8	2	362	178

X^0	3	106	64
X^1	2	102	60
X^2	2	102	64
X^3	1	102	64
X^4	1	109	61
X^5	1	116	69
X^6	2	88	64
X^7	1	63	61
X^8	1	28	20

X^0	2	30	12
X^1	6	33	15
X^2	2	29	11
X^3	1	28	12
X^4	0	26	5
X^5	0	23	5
X^6	1	21	10
X^7	0	15	3
X^8	0	10	0

X^0	5	112	48
X^1	6	118	51
X^2	5	115	52
X^3	5	122	57
X^4	4	115	58
X^5	1	95	52
X^6	1	87	48
X^7	7	59	59
X^8	1	82	49

X^0	3	71	33
X^1	5	68	33
X^2	3	65	33
X^3	2	59	28
X^4	1	58	28
X^5	1	58	28
X^6	1	54	25
X^7	0	30	22
X^8	1	41	21

X^0	4	43	13
X^1	7	47	16
X^2	1	38	9
X^3	1	37	8
X^4	1	37	12
X^5	3	41	12
X^6	1	37	10
X^7	1	34	12
X^8	0	31	5

X^0	4	192	182
X^1	2	192	182
X^2	2	189	179
X^3	2	186	175
X^4	2	185	175
X^5	0	184	175
X^6	0	180	169
X^7	0	176	170
X^8	0	180	171

X^0	1	42	21
X^1	1	37	18
X^2	1	38	17
X^3	1	37	18
X^4	1	30	19
X^5	1	22	10
X^6	1	5	1
X^7	1	2	1
X^8	1	5	1

X^0	1	43	11
X^1	2	43	12
X^2	1	44	13
X^3	2	42	16
X^4	1	38	16
X^5	0	34	15
X^6	1	36	14
X^7	0	29	12
X^8	2	37	12

X^0	4	130	48
X^1	3	128	50
X^2	1	128	60
X^3	4	124	62
X^4	4	103	50
X^5	1	82	61
X^6	1	94	41
X^7	1	49	36
X^8	0	91	38

X^0	5	72	34
X^1	2	71	32
X^2	6	71	35
X^3	5	71	36
X^4	1	64	30
X^5	1	63	31
X^6	1	60	29
X^7	1	32	28
X^8	5	50	31

X^0	2	97	55
X^1	2	99	56
X^2	1	98	56
X^3	1	95	47
X^4	1	88	42
X^5	3	89	41
X^6	1	87	43
X^7	3	44	38
X^8	1	69	51

X^0	1	43	16
X^1	1	42	16
X^2	1	39	17
X^3	1	35	13
X^4	1	36	11
X^5	1	27	12
X^6	1	35	7
X^7	1	23	6
X^8	0	35	10

X^0	7	214	104
X^1	8	222	105
X^2	7	218	104
X^3	7	215	103
X^4	7	215	108
X^5	6	212	107
X^6	2	209	107
X^7	2	110	107
X^8	0	118	99

X^0	1	176	77
X^1	1	180	80
X^2	1	179	79
X^3	1	165	68
X^4	2	165	65
X^5	1	122	61
X^6	0	133	74
X^7	0	68	59
X^8	0	111	71

X^0	1	117	64
X^1	2	118	63
X^2	1	115	63
X^3	1	115	61
X^4	1	116	63
X^5	1	95	54
X^6	1	127	64
X^7	1	69	64
X^8	0	74	58

X^0	2	44	18
X^1	2	42	17
X^2	3	42	19
X^3	2	33	18
X^4	2	31	16
X^5	2	32	22
X^6	2	27	17
X^7	2	23	12
X^8	1	24	7

X^0	2	30	11
X^1	3	27	10
X^2	2	24	7
X^3	1	20	2
X^4	1	17	1
X^5	1	19	2
X^6	1	15	1
X^7	1	1	1
X^8	1	15	1

X^0	3	86	35
X^1	3	88	37
X^2	3	88	40
X^3	3	81	38
X^4	3	72	33
X^5	3	68	29
X^6	2	64	35
X^7	2	53	35
X^8	0	59	21

X^0	7	179	84
X^1	7	174	79
X^2	7	179	79
X^3	3	178	83
X^4	3	172	82
X^5	3	158	81
X^6	3	147	82
X^7	3	82	79
X^8	1	95	74

X^0	3	44	19
X^1	6	47	19
X^2	4	42	25
X^3	3	37	21
X^4	5	32	14
X^5	1	22	11
X^6	0	10	0
X^7	0	19	9
X^8	0	1	0

X^0	4	176	63
X^1	1	173	55
X^2	1	171	57
X^3	1	168	58
X^4	1	166	57
X^5	1	122	53
X^6	1	106	28
X^7	3	104	64
X^8	0	113	51

X^0	3	38	19
X^1	3	43	18
X^2	3	40	17
X^3	3	36	17
X^4	3	33	16
X^5	3	31	14
X^6	2	31	12
X^7	4	36	18
X^8	0	31	8

X^0	2	27	11
X^1	2	23	9
X^2	2	22	4
X^3	1	23	11
X^4	2	22	11
X^5	2	17	8
X^6	2	16	4
X^7	1	9	2
X^8	0	17	5

X^0	2	50	21
X^1	4	53	24
X^2	6	54	25
X^3	5	51	20
X^4	1	43	21
X^5	1	29	21
X^6	1	28	16
X^7	1	8	1
X^8	1	32	16

X^0	4	31	16
X^1	3	29	17
X^2	2	29	16
X^3	2	29	23
X^4	2	27	21
X^5	2	27	20
X^6	2	24	22
X^7	0	23	15
X^8	4	25	9

X^0	1	64	30
X^1	3	65	30
X^2	2	62	30
X^3	2	62	30
X^4	1	58	30
X^5	1	51	28
X^6	1	40	26
X^7	3	52	22
X^8	1	27	1

X^0	2	295	118
X^1	2	294	117
X^2	4	278	119
X^3	2	243	95
X^4	2	201	82
X^5	2	154	83
X^6	2	181	66
X^7	2	122	51
X^8	1	177	80

X^0	4	51	23
X^1	3	49	23
X^2	3	48	23
X^3	3	42	23
X^4	4	41	22
X^5	3	35	20
X^6	3	32	19
X^7	3	23	18
X^8	2	22	8

X^0	3	57	33
X^1	3	60	33
X^2	1	61	31
X^3	5	65	36
X^4	1	67	37
X^5	1	60	35
X^6	1	71	36
X^7	2	48	47
X^8	0	50	34

X^0	8	72	40
X^1	9	74	42
X^2	5	70	39
X^3	0	65	34
X^4	0	63	32
X^5	3	58	26
X^6	0	53	31
X^7	3	28	27
X^8	0	29	18

X^0	3	96	47
X^1	3	96	47
X^2	2	94	46
X^3	2	94	43
X^4	1	96	46
X^5	1	92	45
X^6	1	89	44
X^7	3	62	58
X^8	1	65	45

X^0	1	26	14
X^1	1	23	11
X^2	3	17	6
X^3	1	15	5
X^4	4	15	7
X^5	2	12	4
X^6	2	11	2
X^7	1	8	1
X^8	2	11	2

X^0	2	36	12
X^1	2	40	12
X^2	3	40	13
X^3	2	38	13
X^4	3	38	12
X^5	4	34	12
X^6	2	28	13
X^7	1	33	11
X^8	1	22	1

X^0	4	87	69
X^1	4	84	68
X^2	4	84	68
X^3	4	82	67
X^4	4	85	68
X^5	4	75	60
X^6	4	81	35
X^7	4	4	4
X^8	2	83	37

X^0	5	49	24
X^1	5	48	25
X^2	6	49	22
X^3	15	58	35
X^4	6	46	23
X^5	0	37	22
X^6	1	35	22
X^7	1	31	18
X^8	6	36	15

X^0	4	132	102
X^1	5	130	105
X^2	3	128	97
X^3	3	125	76
X^4	3	111	103
X^5	2	116	101
X^6	1	66	62
X^7	2	73	70
X^8	0	114	95

X^0	7	66	28
X^1	6	64	25
X^2	5	57	27
X^3	7	43	25
X^4	7	48	23
X^5	7	21	7
X^6	7	28	7
X^7	0	14	0
X^8	0	47	20

X^0	5	57	38
X^1	5	56	39
X^2	5	54	37
X^3	5	58	38
X^4	1	56	35
X^5	1	57	32
X^6	3	60	32
X^7	0	33	31
X^8	2	51	29

X^0	2	199	95
X^1	1	195	95
X^2	1	192	95
X^3	1	170	92
X^4	1	153	74
X^5	1	148	71
X^6	1	127	49
X^7	0	75	49
X^8	0	101	68

X^0	3	103	55
X^1	3	102	52
X^2	2	98	51
X^3	2	92	48
X^4	2	86	41
X^5	2	80	29
X^6	2	46	10
X^7	2	59	39
X^8	0	80	28

X^0	4	140	68
X^1	3	140	68
X^2	5	139	67
X^3	3	132	62
X^4	3	131	64
X^5	3	91	59
X^6	5	134	66
X^7	3	67	58
X^8	2	73	64

X^0	3	22	11
X^1	2	19	7
X^2	1	13	7
X^3	0	12	4
X^4	0	10	0
X^5	0	8	5
X^6	0	14	13
X^7	0	13	0
X^8	0	0	0

X^0	3	23	8
X^1	3	22	10
X^2	3	20	9
X^3	3	19	5
X^4	4	19	4
X^5	3	18	3
X^6	3	11	3
X^7	1	4	1
X^8	4	25	8

X^0	3	15	4
X^1	3	15	5
X^2	2	13	6
X^3	2	12	2
X^4	2	11	2
X^5	2	6	2
X^6	2	10	2
X^7	2	4	2
X^8	0	9	1

X^0	1	30	16
X^1	1	27	16
X^2	1	27	12
X^3	2	23	12
X^4	1	25	8
X^5	1	14	3
X^6	1	24	9
X^7	1	7	3
X^8	0	28	9

X^0	2	164	81
X^1	3	176	94
X^2	2	171	87
X^3	2	166	83
X^4	2	161	80
X^5	2	160	82
X^6	2	156	78
X^7	2	82	80
X^8	0	93	84

X^0	4	32	8
X^1	6	32	10
X^2	5	27	8
X^3	6	28	8
X^4	2	22	8
X^5	1	25	10
X^6	2	20	9
X^7	0	16	11
X^8	2	29	14

X^0	2	61	18
X^1	1	56	19
X^2	1	54	17
X^3	2	51	15
X^4	2	51	15
X^5	2	41	13
X^6	3	46	19
X^7	1	26	6
X^8	1	44	11

X^0	5	37	21
X^1	5	34	21
X^2	6	37	23
X^3	5	31	21
X^4	3	34	11
X^5	2	15	3
X^6	3	34	12
X^7	1	6	1
X^8	1	36	14

X^0	2	77	34
X^1	2	75	32
X^2	2	76	31
X^3	3	75	34
X^4	2	69	31
X^5	2	66	30
X^6	2	54	33
X^7	2	38	18
X^8	0	50	16

X^0	5	157	107
X^1	6	157	107
X^2	3	152	104
X^3	1	133	100
X^4	1	125	80
X^5	1	130	98
X^6	1	113	81
X^7	1	45	38
X^8	1	113	81

X^0	5	201	93
X^1	5	201	93
X^2	5	202	93
X^3	5	196	93
X^4	5	183	93
X^5	3	171	83
X^6	5	169	93
X^7	3	103	83
X^8	0	148	71

X^0	4	68	49
X^1	4	67	53
X^2	4	64	49
X^3	4	58	49
X^4	5	54	50
X^5	4	55	50
X^6	2	49	46
X^7	3	55	52
X^8	2	58	45

X^0	3	166	51
X^1	1	167	57
X^2	1	169	58
X^3	1	164	59
X^4	1	154	67
X^5	8	124	63
X^6	0	95	13
X^7	0	92	51
X^8	0	117	53

X^0	2	352	191
X^1	1	350	192
X^2	1	348	187
X^3	1	348	187
X^4	1	347	189
X^5	1	346	191
X^6	1	345	118
X^7	1	228	110
X^8	2	339	108

X^0	4	49	20
X^1	4	50	19
X^2	4	49	23
X^3	4	48	22
X^4	5	50	22
X^5	4	45	22
X^6	4	38	21
X^7	4	27	11
X^8	2	44	19

X^0	2	26	13
X^1	2	27	13
X^2	1	27	11
X^3	3	28	14
X^4	1	26	13
X^5	2	24	11
X^6	2	22	11
X^7	2	14	10
X^8	0	18	10

X^0	3	24	10
X^1	3	24	10
X^2	5	26	14
X^3	3	23	11
X^4	3	22	9
X^5	3	20	9
X^6	3	15	9
X^7	3	20	11
X^8	0	19	5

X^0	1	17	9
X^1	1	20	12
X^2	4	24	16
X^3	0	19	11
X^4	1	17	6
X^5	0	8	2
X^6	1	5	1
X^7	1	5	1
X^8	0	4	0

X^0	10	243	96
X^1	10	245	96
X^2	3	243	98
X^3	5	240	99
X^4	5	217	98
X^5	6	200	103
X^6	0	199	88
X^7	0	136	88
X^8	0	199	76

X^0	2	157	68
X^1	2	157	67
X^2	2	156	66
X^3	2	147	61
X^4	2	139	56
X^5	2	118	61
X^6	2	100	59
X^7	2	60	57
X^8	1	86	63

X^0	3	255	143
X^1	2	258	147
X^2	7	261	150
X^3	3	257	147
X^4	4	258	149
X^5	5	284	175
X^6	0	260	153
X^7	2	144	141
X^8	2	158	141

X^0	2	279	127
X^1	2	279	128
X^2	4	279	132
X^3	3	277	131
X^4	2	249	130
X^5	0	233	144
X^6	1	220	137
X^7	1	138	137
X^8	0	161	79

X^0	6	73	25
X^1	6	76	28
X^2	6	71	27
X^3	5	60	27
X^4	5	56	15
X^5	5	46	18
X^6	5	53	15
X^7	2	43	18
X^8	3	50	20

X^0	2	22	10
X^1	2	21	9
X^2	1	25	13
X^3	1	20	10
X^4	1	19	10
X^5	1	16	8
X^6	1	13	3
X^7	1	16	4
X^8	1	7	1

X^0	3	49	16
X^1	3	46	18
X^2	3	46	18
X^3	5	48	21
X^4	3	42	17
X^5	3	40	16
X^6	3	47	22
X^7	4	35	23
X^8	0	33	11

X^0	2	183	86
X^1	3	185	89
X^2	2	172	86
X^3	2	166	82
X^4	2	159	75
X^5	2	156	75
X^6	2	99	71
X^7	2	83	70
X^8	2	108	80

X^0	1	78	46
X^1	3	80	53
X^2	1	72	49
X^3	1	66	42
X^4	1	63	37
X^5	1	38	33
X^6	1	61	26
X^7	1	1	1
X^8	0	63	27

X^0	2	156	87
X^1	4	163	96
X^2	3	162	95
X^3	1	157	90
X^4	1	152	85
X^5	1	136	69
X^6	2	70	55
X^7	2	77	55
X^8	1	22	1

X^0	7	31	12
X^1	2	28	8
X^2	3	27	10
X^3	3	25	8
X^4	2	22	3
X^5	5	27	11
X^6	2	24	7
X^7	1	21	4
X^8	0	19	1

X^0	3	10	3
X^1	4	16	9
X^2	3	13	6
X^3	4	15	8
X^4	3	11	4
X^5	3	9	3
X^6	0	1	0
X^7	0	4	1
X^8	3	10	3

X^0	5	776	363
X^1	5	768	359
X^2	5	763	357
X^3	5	745	356
X^4	2	743	355
X^5	2	726	363
X^6	3	725	361
X^7	2	363	354
X^8	0	405	340

X^0	1	47	16
X^1	1	45	14
X^2	3	47	20
X^3	1	43	18
X^4	0	41	19
X^5	1	36	18
X^6	0	30	13
X^7	0	29	17
X^8	0	27	8

X^0	4	65	32
X^1	4	69	32
X^2	2	69	32
X^3	2	64	28
X^4	2	59	29
X^5	1	64	31
X^6	1	43	29
X^7	0	47	29
X^8	1	34	9

X^0	2	60	26
X^1	2	55	27
X^2	2	49	25
X^3	3	43	24
X^4	2	38	23
X^5	2	33	18
X^6	2	23	14
X^7	1	21	8
X^8	0	33	15

X^0	4	67	32
X^1	2	68	33
X^2	1	61	27
X^3	1	52	26
X^4	1	43	22
X^5	1	26	16
X^6	1	34	20
X^7	1	7	4
X^8	1	38	17

X^0	2	41	15
X^1	2	41	16
X^2	4	41	18
X^3	2	39	15
X^4	2	41	14
X^5	2	34	18
X^6	0	34	11
X^7	2	41	17
X^8	2	38	12

X^0	3	114	62
X^1	3	116	65
X^2	3	115	65
X^3	3	115	65
X^4	3	115	65
X^5	3	112	62
X^6	3	96	45
X^7	1	50	34
X^8	3	64	45

X^0	2	37	9
X^1	1	32	8
X^2	1	27	7
X^3	0	22	5
X^4	5	25	10
X^5	1	26	10
X^6	1	20	2
X^7	1	7	1
X^8	0	20	2

X^0	3	245	123
X^1	3	242	120
X^2	3	238	111
X^3	3	232	109
X^4	3	230	108
X^5	4	220	110
X^6	3	190	92
X^7	3	96	85
X^8	0	124	102

X^0	2	165	78
X^1	3	169	77
X^2	2	169	78
X^3	4	167	82
X^4	2	158	77
X^5	2	146	78
X^6	1	121	68
X^7	0	78	74
X^8	0	95	71

X^0	1	85	35
X^1	3	88	37
X^2	5	92	40
X^3	1	86	41
X^4	5	71	44
X^5	5	71	44
X^6	5	47	44
X^7	2	34	30
X^8	2	54	25

X^0	1	161	77
X^1	2	163	79
X^2	4	162	81
X^3	4	161	80
X^4	9	165	86
X^5	1	152	80
X^6	2	151	81
X^7	0	73	69
X^8	0	75	68

X^0	2	61	30
X^1	2	63	32
X^2	2	61	30
X^3	2	55	21
X^4	3	56	28
X^5	1	34	16
X^6	5	35	22
X^7	7	45	22
X^8	1	47	25

X^0	6	64	34
X^1	3	65	29
X^2	2	70	31
X^3	3	69	28
X^4	1	65	30
X^5	1	62	30
X^6	1	58	29
X^7	1	33	26
X^8	1	40	21

X^0	2	31	9
X^1	2	32	10
X^2	2	32	10
X^3	2	27	10
X^4	2	20	5
X^5	2	20	8
X^6	2	21	11
X^7	1	19	13
X^8	1	22	10

X^0	5	41	22
X^1	5	43	20
X^2	7	43	21
X^3	2	36	21
X^4	2	31	17
X^5	2	25	14
X^6	5	21	12
X^7	2	14	8
X^8	2	20	11

X^0	3	199	99
X^1	3	197	96
X^2	3	198	100
X^3	3	198	100
X^4	3	197	96
X^5	3	194	94
X^6	3	195	132
X^7	3	101	96
X^8	3	109	98

X^0	1	700	357
X^1	2	701	357
X^2	3	702	359
X^3	1	688	355
X^4	1	685	340
X^5	2	678	346
X^6	0	666	338
X^7	0	343	338
X^8	0	342	323

X^0	3	33	17
X^1	3	33	15
X^2	3	32	17
X^3	3	29	14
X^4	3	26	10
X^5	3	25	11
X^6	3	18	5
X^7	3	15	5
X^8	2	16	4

X^0	3	59	52
X^1	5	62	53
X^2	3	58	52
X^3	7	61	56
X^4	8	62	56
X^5	2	56	51
X^6	2	53	50
X^7	2	38	31
X^8	1	56	51

X^0	2	168	62
X^1	2	168	63
X^2	2	160	58
X^3	2	153	58
X^4	2	114	59
X^5	2	77	38
X^6	2	119	47
X^7	2	66	2
X^8	0	4	0

X^0	4	242	118
X^1	2	236	115
X^2	2	235	115
X^3	3	237	114
X^4	2	227	115
X^5	4	233	121
X^6	2	224	115
X^7	1	127	124
X^8	0	120	105

X^0	4	27	6
X^1	3	26	5
X^2	3	24	3
X^3	2	20	3
X^4	0	17	4
X^5	0	17	5
X^6	0	20	6
X^7	3	23	5
X^8	0	20	4

X^0	3	36	17
X^1	2	36	16
X^2	2	30	17
X^3	3	30	7
X^4	2	25	9
X^5	1	27	12
X^6	2	25	4
X^7	1	23	9
X^8	0	28	9

X^0	4	102	39
X^1	4	100	42
X^2	4	99	44
X^3	4	98	44
X^4	4	92	33
X^5	4	72	27
X^6	5	77	34
X^7	1	56	27
X^8	0	74	32

X^0	2	27	8
X^1	1	30	11
X^2	2	30	12
X^3	2	29	15
X^4	2	28	12
X^5	2	30	13
X^6	5	32	18
X^7	2	21	9
X^8	0	22	11

X^0	2	10	6
X^1	1	8	3
X^2	1	8	3
X^3	2	12	7
X^4	1	8	4
X^5	1	4	1
X^6	2	8	3
X^7	0	4	1
X^8	0	6	2

X^0	2	20	9
X^1	2	19	8
X^2	2	18	11
X^3	2	17	8
X^4	1	14	6
X^5	2	16	3
X^6	1	14	3
X^7	2	11	3
X^8	0	16	3

X^0	5	266	142
X^1	5	265	139
X^2	6	263	133
X^3	5	256	128
X^4	5	241	124
X^5	4	243	118
X^6	2	221	117
X^7	4	147	96
X^8	1	24	1

X^0	3	69	42
X^1	2	71	39
X^2	2	71	39
X^3	2	70	38
X^4	1	66	34
X^5	3	63	31
X^6	2	55	31
X^7	1	49	29
X^8	3	63	28

X^0	2	207	87
X^1	2	207	87
X^2	2	210	88
X^3	2	210	124
X^4	2	172	90
X^5	3	172	134
X^6	2	138	110
X^7	0	101	87
X^8	1	131	75

X^0	2	204	99
X^1	2	200	99
X^2	3	196	100
X^3	5	198	102
X^4	1	181	89
X^5	1	184	94
X^6	1	171	91
X^7	0	93	87
X^8	0	95	86

X^0	2	45	12
